Record_ID,Wavelength_nm,Absorbance
489,688.000,0.030820
490,689.000,0.030944
491,690.000,0.031096
492,691.000,0.031275
493,692.000,0.031476
494,693.000,0.031698
495,694.000,0.031936
496,695.000,0.032186
497,696.000,0.032446
498,697.000,0.032711
499,698.000,0.032978
500,699.000,0.033243
501,700.000,0.033504
502,701.000,0.033756
503,702.000,0.033998
504,703.000,0.034226
505,704.000,0.034439
506,705.000,0.034635
507,706.000,0.034813
508,707.000,0.034972
509,708.000,0.035111
510,709.000,0.035230
511,710.000,0.035330
512,711.000,0.035412
513,712.000,0.035477
514,713.000,0.035525
515,714.000,0.035560
516,715.000,0.035583
517,716.000,0.035596
518,717.000,0.035600
519,718.000,0.035600
520,719.000,0.035596
521,720.000,0.035591
522,721.000,0.035588
523,722.000,0.035587
524,723.000,0.035590
525,724.000,0.035600
526,725.000,0.035617
527,726.000,0.035642
528,727.000,0.035675
529,728.000,0.035716
530,729.000,0.035766
531,730.000,0.035823
532,731.000,0.035887
533,732.000,0.035956
534,733.000,0.036028
535,734.000,0.036102
536,735.000,0.036175
537,736.000,0.036246
538,737.000,0.036312
539,738.000,0.036370
540,739.000,0.036419
541,740.000,0.036455
542,741.000,0.036476
543,742.000,0.036481
544,743.000,0.036468
545,744.000,0.036434
546,745.000,0.036380
547,746.000,0.036303
548,747.000,0.036204
549,748.000,0.036083
550,749.000,0.035939
551,750.000,0.035774
552,751.000,0.035589
553,752.000,0.035386
554,753.000,0.035168
555,754.000,0.034935
556,755.000,0.034693
557,756.000,0.034442
558,757.000,0.034188
559,758.000,0.033934
560,759.000,0.033683
561,760.000,0.033440
562,761.000,0.033208
563,762.000,0.032991
564,763.000,0.032793
565,764.000,0.032617
566,765.000,0.032466
567,766.000,0.032343
568,767.000,0.032251
569,768.000,0.032192
570,769.000,0.032166
571,770.000,0.032176
572,771.000,0.032222
573,772.000,0.032304
574,773.000,0.032421
575,774.000,0.032572
576,775.000,0.032756
577,776.000,0.032971
578,777.000,0.033214
579,778.000,0.033481
580,779.000,0.033771
581,780.000,0.034079
582,781.000,0.034401
583,782.000,0.034734
584,783.000,0.035072
585,784.000,0.035413
586,785.000,0.035751
587,786.000,0.036083
588,787.000,0.036404
589,788.000,0.036712
590,789.000,0.037002
591,790.000,0.037272
592,791.000,0.037519
593,792.000,0.037740
594,793.000,0.037935
595,794.000,0.038101
596,795.000,0.038237
597,796.000,0.038344
598,797.000,0.038422
599,798.000,0.038471
600,799.000,0.038493
601,800.000,0.038488
