Record_ID,Wavelength_nm,Absorbance
91,290.000,0.041399
92,291.000,0.041091
93,292.000,0.040819
94,293.000,0.040580
95,294.000,0.040374
96,295.000,0.040197
97,296.000,0.040049
98,297.000,0.039926
99,298.000,0.039826
100,299.000,0.039746
101,300.000,0.039682
102,301.000,0.039632
103,302.000,0.039592
104,303.000,0.039559
105,304.000,0.039530
106,305.000,0.039502
107,306.000,0.039473
108,307.000,0.039441
109,308.000,0.039402
110,309.000,0.039356
111,310.000,0.039301
112,311.000,0.039236
113,312.000,0.039160
114,313.000,0.039073
115,314.000,0.038976
116,315.000,0.038870
117,316.000,0.038753
118,317.000,0.038630
119,318.000,0.038499
120,319.000,0.038365
121,320.000,0.038227
122,321.000,0.038089
123,322.000,0.037953
124,323.000,0.037820
125,324.000,0.037693
126,325.000,0.037575
127,326.000,0.037467
128,327.000,0.037371
129,328.000,0.037288
130,329.000,0.037221
131,330.000,0.037171
132,331.000,0.037138
133,332.000,0.037122
134,333.000,0.037126
135,334.000,0.037148
136,335.000,0.037189
137,336.000,0.037248
138,337.000,0.037326
139,338.000,0.037420
140,339.000,0.037532
141,340.000,0.037660
142,341.000,0.037803
143,342.000,0.037963
144,343.000,0.038138
145,344.000,0.038328
146,345.000,0.038536
147,346.000,0.038762
148,347.000,0.039008
149,348.000,0.039277
150,349.000,0.039573
151,350.000,0.039900
152,351.000,0.040264
153,352.000,0.040671
154,353.000,0.041130
155,354.000,0.041649
156,355.000,0.042239
157,356.000,0.042912
158,357.000,0.043680
159,358.000,0.044559
160,359.000,0.045564
161,360.000,0.046713
162,361.000,0.048024
163,362.000,0.049517
164,363.000,0.051215
165,364.000,0.053139
166,365.000,0.055315
167,366.000,0.057766
168,367.000,0.060520
169,368.000,0.063603
170,369.000,0.067044
171,370.000,0.070871
172,371.000,0.075114
173,372.000,0.079802
174,373.000,0.084966
175,374.000,0.090636
176,375.000,0.096842
177,376.000,0.103613
178,377.000,0.110980
179,378.000,0.118971
180,379.000,0.127614
181,380.000,0.136935
182,381.000,0.146960
183,382.000,0.157712
184,383.000,0.169213
185,384.000,0.181483
186,385.000,0.194539
187,386.000,0.208394
188,387.000,0.223062
189,388.000,0.238549
190,389.000,0.254862
191,390.000,0.272000
192,391.000,0.289961
193,392.000,0.308737
194,393.000,0.328318
195,394.000,0.348685
196,395.000,0.369818
197,396.000,0.391691
198,397.000,0.414271
199,398.000,0.437521
200,399.000,0.461400
201,400.000,0.485859
202,401.000,0.510844
203,402.000,0.536297
204,403.000,0.562154
205,404.000,0.588345
206,405.000,0.614795
207,406.000,0.641426
208,407.000,0.668154
209,408.000,0.694890
210,409.000,0.721543
211,410.000,0.748018
212,411.000,0.774217
213,412.000,0.800040
214,413.000,0.825385
215,414.000,0.850148
216,415.000,0.874227
217,416.000,0.897517
218,417.000,0.919917
219,418.000,0.941325
220,419.000,0.961644
221,420.000,0.980778
222,421.000,0.998636
223,422.000,1.015131
224,423.000,1.030181
225,424.000,1.043712
226,425.000,1.055654
227,426.000,1.065945
228,427.000,1.074531
229,428.000,1.081367
230,429.000,1.086415
231,430.000,1.089648
232,431.000,1.091045
233,432.000,1.090598
234,433.000,1.088306
235,434.000,1.084180
236,435.000,1.078238
237,436.000,1.070509
238,437.000,1.061031
239,438.000,1.049851
240,439.000,1.037024
241,440.000,1.022614
242,441.000,1.006691
243,442.000,0.989335
244,443.000,0.970629
245,444.000,0.950664
246,445.000,0.929534
247,446.000,0.907341
248,447.000,0.884186
249,448.000,0.860175
250,449.000,0.835417
251,450.000,0.810019
252,451.000,0.784091
253,452.000,0.757741
254,453.000,0.731076
255,454.000,0.704202
256,455.000,0.677220
257,456.000,0.650231
258,457.000,0.623329
259,458.000,0.596606
260,459.000,0.570148
261,460.000,0.544035
262,461.000,0.518342
263,462.000,0.493138
264,463.000,0.468487
265,464.000,0.444445
266,465.000,0.421063
267,466.000,0.398383
268,467.000,0.376443
269,468.000,0.355275
270,469.000,0.334903
271,470.000,0.315347
272,471.000,0.296618
273,472.000,0.278726
274,473.000,0.261673
275,474.000,0.245456
276,475.000,0.230069
277,476.000,0.215501
278,477.000,0.201738
279,478.000,0.188761
280,479.000,0.176551
281,480.000,0.165085
282,481.000,0.154337
283,482.000,0.144281
284,483.000,0.134888
285,484.000,0.126130
286,485.000,0.117976
287,486.000,0.110398
288,487.000,0.103365
289,488.000,0.096847
290,489.000,0.090815
291,490.000,0.085240
292,491.000,0.080094
293,492.000,0.075351
294,493.000,0.070983
295,494.000,0.066967
296,495.000,0.063278
297,496.000,0.059895
298,497.000,0.056797
299,498.000,0.053962
300,499.000,0.051373
301,500.000,0.049012
302,501.000,0.046863
303,502.000,0.044911
304,503.000,0.043141
305,504.000,0.041540
306,505.000,0.040095
307,506.000,0.038795
308,507.000,0.037630
309,508.000,0.036588
310,509.000,0.035660
311,510.000,0.034836
312,511.000,0.034109
313,512.000,0.033470
314,513.000,0.032910
315,514.000,0.032422
316,515.000,0.031999
317,516.000,0.031634
318,517.000,0.031321
319,518.000,0.031051
320,519.000,0.030821
321,520.000,0.030623
322,521.000,0.030452
323,522.000,0.030304
324,523.000,0.030173
325,524.000,0.030055
326,525.000,0.029945
327,526.000,0.029842
328,527.000,0.029740
329,528.000,0.029639
330,529.000,0.029535
331,530.000,0.029427
332,531.000,0.029314
333,532.000,0.029196
334,533.000,0.029072
335,534.000,0.028943
336,535.000,0.028809
337,536.000,0.028672
338,537.000,0.028534
339,538.000,0.028396
340,539.000,0.028260
341,540.000,0.028129
342,541.000,0.028006
343,542.000,0.027893
344,543.000,0.027792
345,544.000,0.027708
346,545.000,0.027641
347,546.000,0.027596
348,547.000,0.027573
349,548.000,0.027575
350,549.000,0.027603
351,550.000,0.027659
352,551.000,0.027744
353,552.000,0.027858
354,553.000,0.028000
355,554.000,0.028172
356,555.000,0.028370
357,556.000,0.028595
358,557.000,0.028843
359,558.000,0.029114
360,559.000,0.029403
361,560.000,0.029708
362,561.000,0.030026
363,562.000,0.030353
364,563.000,0.030685
365,564.000,0.031019
366,565.000,0.031350
367,566.000,0.031674
368,567.000,0.031987
369,568.000,0.032287
370,569.000,0.032569
371,570.000,0.032830
372,571.000,0.033068
373,572.000,0.033281
374,573.000,0.033466
375,574.000,0.033622
376,575.000,0.033749
377,576.000,0.033847
378,577.000,0.033917
379,578.000,0.033959
380,579.000,0.033976
381,580.000,0.033970
382,581.000,0.033946
383,582.000,0.033907
384,583.000,0.033858
385,584.000,0.033805
386,585.000,0.033753
387,586.000,0.033710
388,587.000,0.033684
389,588.000,0.033681
390,589.000,0.033711
391,590.000,0.033784
392,591.000,0.033907
393,592.000,0.034093
394,593.000,0.034352
395,594.000,0.034694
396,595.000,0.035132
397,596.000,0.035679
398,597.000,0.036346
399,598.000,0.037148
400,599.000,0.038099
401,600.000,0.039213
402,601.000,0.040506
403,602.000,0.041994
404,603.000,0.043693
405,604.000,0.045622
406,605.000,0.047799
407,606.000,0.050244
408,607.000,0.052975
409,608.000,0.056016
410,609.000,0.059387
411,610.000,0.063110
412,611.000,0.067211
413,612.000,0.071712
414,613.000,0.076639
415,614.000,0.082017
416,615.000,0.087872
417,616.000,0.094230
418,617.000,0.101116
419,618.000,0.108557
420,619.000,0.116576
421,620.000,0.125200
422,621.000,0.134451
423,622.000,0.144350
424,623.000,0.154919
425,624.000,0.166174
426,625.000,0.178130
427,626.000,0.190800
428,627.000,0.204192
429,628.000,0.218312
430,629.000,0.233159
431,630.000,0.248729
432,631.000,0.265013
433,632.000,0.281996
434,633.000,0.299659
435,634.000,0.317973
436,635.000,0.336907
437,636.000,0.356422
438,637.000,0.376472
439,638.000,0.397005
440,639.000,0.417963
441,640.000,0.439280
442,641.000,0.460884
443,642.000,0.482700
444,643.000,0.504644
445,644.000,0.526629
446,645.000,0.548561
447,646.000,0.570344
448,647.000,0.591879
449,648.000,0.613062
450,649.000,0.633790
451,650.000,0.653956
452,651.000,0.673456
453,652.000,0.692183
454,653.000,0.710036
455,654.000,0.726914
456,655.000,0.742720
457,656.000,0.757363
458,657.000,0.770754
459,658.000,0.782814
460,659.000,0.793469
461,660.000,0.802655
462,661.000,0.810314
463,662.000,0.816399
464,663.000,0.820871
465,664.000,0.823703
466,665.000,0.824877
467,666.000,0.824386
468,667.000,0.822234
469,668.000,0.818435
470,669.000,0.813012
471,670.000,0.806002
472,671.000,0.797448
473,672.000,0.787405
474,673.000,0.775934
475,674.000,0.763107
476,675.000,0.749001
477,676.000,0.733702
478,677.000,0.717299
479,678.000,0.699887
480,679.000,0.681566
481,680.000,0.662437
482,681.000,0.642606
483,682.000,0.622176
484,683.000,0.601253
485,684.000,0.579943
486,685.000,0.558346
487,686.000,0.536566
488,687.000,0.514698
489,688.000,0.492837
490,689.000,0.471071
491,690.000,0.449485
492,691.000,0.428159
493,692.000,0.407164
494,693.000,0.386568
495,694.000,0.366432
496,695.000,0.346809
497,696.000,0.327748
498,697.000,0.309290
499,698.000,0.291470
500,699.000,0.274315
501,700.000,0.257850
502,701.000,0.242091
503,702.000,0.227049
504,703.000,0.212730
505,704.000,0.199136
506,705.000,0.186263
507,706.000,0.174106
508,707.000,0.162652
509,708.000,0.151889
510,709.000,0.141800
511,710.000,0.132365
512,711.000,0.123565
513,712.000,0.115376
514,713.000,0.107774
515,714.000,0.100736
516,715.000,0.094234
517,716.000,0.088244
518,717.000,0.082739
519,718.000,0.077694
520,719.000,0.073083
521,720.000,0.068879
522,721.000,0.065059
523,722.000,0.061598
524,723.000,0.058473
525,724.000,0.055660
526,725.000,0.053139
527,726.000,0.050886
528,727.000,0.048883
529,728.000,0.047110
530,729.000,0.045548
531,730.000,0.044179
532,731.000,0.042986
533,732.000,0.041952
534,733.000,0.041063
535,734.000,0.040304
536,735.000,0.039660
537,736.000,0.039118
538,737.000,0.038665
539,738.000,0.038290
540,739.000,0.037981
541,740.000,0.037727
542,741.000,0.037518
543,742.000,0.037346
544,743.000,0.037201
545,744.000,0.037076
546,745.000,0.036963
547,746.000,0.036856
548,747.000,0.036749
549,748.000,0.036637
550,749.000,0.036516
551,750.000,0.036383
552,751.000,0.036235
553,752.000,0.036069
554,753.000,0.035884
555,754.000,0.035681
556,755.000,0.035458
557,756.000,0.035217
558,757.000,0.034959
559,758.000,0.034685
560,759.000,0.034399
561,760.000,0.034102
562,761.000,0.033799
563,762.000,0.033492
564,763.000,0.033185
565,764.000,0.032881
566,765.000,0.032586
567,766.000,0.032301
568,767.000,0.032033
569,768.000,0.031783
570,769.000,0.031555
571,770.000,0.031353
572,771.000,0.031179
573,772.000,0.031036
574,773.000,0.030925
575,774.000,0.030848
576,775.000,0.030806
577,776.000,0.030799
578,777.000,0.030828
579,778.000,0.030891
580,779.000,0.030988
581,780.000,0.031118
582,781.000,0.031277
583,782.000,0.031464
584,783.000,0.031676
585,784.000,0.031910
586,785.000,0.032162
587,786.000,0.032429
588,787.000,0.032707
589,788.000,0.032992
590,789.000,0.033281
591,790.000,0.033570
592,791.000,0.033855
593,792.000,0.034133
594,793.000,0.034401
595,794.000,0.034656
596,795.000,0.034896
597,796.000,0.035118
598,797.000,0.035320
599,798.000,0.035502
600,799.000,0.035662
601,800.000,0.035801
