Record_ID,Wavelength_nm,Absorbance
128,327.000,0.557823
129,328.000,0.564177
130,329.000,0.569898
131,330.000,0.574963
132,331.000,0.579351
133,332.000,0.583042
134,333.000,0.586021
135,334.000,0.588273
136,335.000,0.589787
137,336.000,0.590554
138,337.000,0.590570
139,338.000,0.589830
140,339.000,0.588336
141,340.000,0.586092
142,341.000,0.583102
143,342.000,0.579378
144,343.000,0.574931
145,344.000,0.569777
146,345.000,0.563934
147,346.000,0.557425
148,347.000,0.550272
149,348.000,0.542503
150,349.000,0.534147
151,350.000,0.525235
152,351.000,0.515801
153,352.000,0.505881
154,353.000,0.495511
155,354.000,0.484730
156,355.000,0.473579
157,356.000,0.462097
158,357.000,0.450328
159,358.000,0.438312
160,359.000,0.426091
161,360.000,0.413709
162,361.000,0.401206
163,362.000,0.388624
164,363.000,0.376003
165,364.000,0.363382
166,365.000,0.350799
167,366.000,0.338290
168,367.000,0.325890
169,368.000,0.313632
170,369.000,0.301546
171,370.000,0.289661
172,371.000,0.278003
173,372.000,0.266596
174,373.000,0.255461
175,374.000,0.244618
176,375.000,0.234083
177,376.000,0.223870
178,377.000,0.213992
179,378.000,0.204456
180,379.000,0.195271
181,380.000,0.186442
182,381.000,0.177972
183,382.000,0.169861
184,383.000,0.162109
185,384.000,0.154714
186,385.000,0.147671
187,386.000,0.140976
188,387.000,0.134622
189,388.000,0.128602
190,389.000,0.122907
191,390.000,0.117530
192,391.000,0.112461
193,392.000,0.107690
194,393.000,0.103208
195,394.000,0.099004
196,395.000,0.095069
197,396.000,0.091393
198,397.000,0.087967
199,398.000,0.084781
200,399.000,0.081827
201,400.000,0.079097
202,401.000,0.076581
203,402.000,0.074274
204,403.000,0.072168
205,404.000,0.070256
206,405.000,0.068532
207,406.000,0.066991
208,407.000,0.065628
209,408.000,0.064437
210,409.000,0.063415
211,410.000,0.062557
212,411.000,0.061859
213,412.000,0.061317
214,413.000,0.060928
215,414.000,0.060688
216,415.000,0.060594
217,416.000,0.060642
218,417.000,0.060830
219,418.000,0.061153
220,419.000,0.061609
221,420.000,0.062195
222,421.000,0.062906
223,422.000,0.063740
224,423.000,0.064693
225,424.000,0.065762
226,425.000,0.066943
227,426.000,0.068235
228,427.000,0.069633
229,428.000,0.071135
230,429.000,0.072738
231,430.000,0.074440
232,431.000,0.076239
233,432.000,0.078133
234,433.000,0.080121
235,434.000,0.082203
236,435.000,0.084377
237,436.000,0.086643
238,437.000,0.089003
239,438.000,0.091456
240,439.000,0.094005
241,440.000,0.096651
242,441.000,0.099397
243,442.000,0.102246
244,443.000,0.105199
245,444.000,0.108262
246,445.000,0.111438
247,446.000,0.114731
248,447.000,0.118144
249,448.000,0.121683
250,449.000,0.125351
251,450.000,0.129153
252,451.000,0.133093
253,452.000,0.137175
254,453.000,0.141402
255,454.000,0.145778
256,455.000,0.150305
257,456.000,0.154987
258,457.000,0.159825
259,458.000,0.164821
260,459.000,0.169974
261,460.000,0.175286
262,461.000,0.180756
263,462.000,0.186382
264,463.000,0.192164
265,464.000,0.198098
266,465.000,0.204180
267,466.000,0.210409
268,467.000,0.216779
269,468.000,0.223285
270,469.000,0.229923
271,470.000,0.236686
272,471.000,0.243568
273,472.000,0.250565
274,473.000,0.257668
275,474.000,0.264871
276,475.000,0.272169
277,476.000,0.279553
278,477.000,0.287018
279,478.000,0.294557
280,479.000,0.302164
281,480.000,0.309832
282,481.000,0.317557
283,482.000,0.325332
284,483.000,0.333152
285,484.000,0.341013
286,485.000,0.348909
287,486.000,0.356838
288,487.000,0.364794
289,488.000,0.372775
290,489.000,0.380777
291,490.000,0.388796
292,491.000,0.396830
293,492.000,0.404875
294,493.000,0.412930
295,494.000,0.420991
296,495.000,0.429054
297,496.000,0.437118
298,497.000,0.445178
299,498.000,0.453231
300,499.000,0.461274
301,500.000,0.469301
302,501.000,0.477308
303,502.000,0.485291
304,503.000,0.493243
305,504.000,0.501159
306,505.000,0.509031
307,506.000,0.516854
308,507.000,0.524618
309,508.000,0.532316
310,509.000,0.539940
311,510.000,0.547480
312,511.000,0.554928
313,512.000,0.562273
314,513.000,0.569505
315,514.000,0.576615
316,515.000,0.583592
317,516.000,0.590425
318,517.000,0.597106
319,518.000,0.603622
320,519.000,0.609965
321,520.000,0.616125
322,521.000,0.622091
323,522.000,0.627855
324,523.000,0.633409
325,524.000,0.638744
326,525.000,0.643853
327,526.000,0.648728
328,527.000,0.653363
329,528.000,0.657753
330,529.000,0.661892
331,530.000,0.665776
332,531.000,0.669400
333,532.000,0.672762
334,533.000,0.675859
335,534.000,0.678688
336,535.000,0.681249
337,536.000,0.683540
338,537.000,0.685559
339,538.000,0.687308
340,539.000,0.688785
341,540.000,0.689991
342,541.000,0.690927
343,542.000,0.691593
344,543.000,0.691989
345,544.000,0.692116
346,545.000,0.691976
347,546.000,0.691569
348,547.000,0.690895
349,548.000,0.689955
350,549.000,0.688751
351,550.000,0.687281
352,551.000,0.685548
353,552.000,0.683551
354,553.000,0.681290
355,554.000,0.678767
356,555.000,0.675981
357,556.000,0.672934
358,557.000,0.669625
359,558.000,0.666056
360,559.000,0.662228
361,560.000,0.658143
362,561.000,0.653802
363,562.000,0.649207
364,563.000,0.644362
365,564.000,0.639270
366,565.000,0.633933
367,566.000,0.628358
368,567.000,0.622549
369,568.000,0.616512
370,569.000,0.610253
371,570.000,0.603780
372,571.000,0.597100
373,572.000,0.590222
374,573.000,0.583155
375,574.000,0.575910
376,575.000,0.568496
377,576.000,0.560924
378,577.000,0.553206
379,578.000,0.545354
380,579.000,0.537379
381,580.000,0.529295
382,581.000,0.521113
383,582.000,0.512846
384,583.000,0.504507
385,584.000,0.496108
386,585.000,0.487662
387,586.000,0.479181
388,587.000,0.470675
389,588.000,0.462157
390,589.000,0.453638
391,590.000,0.445126
392,591.000,0.436633
393,592.000,0.428167
394,593.000,0.419736
395,594.000,0.411348
396,595.000,0.403010
397,596.000,0.394728
398,597.000,0.386508
399,598.000,0.378355
400,599.000,0.370273
401,600.000,0.362265
402,601.000,0.354335
403,602.000,0.346486
404,603.000,0.338720
405,604.000,0.331038
406,605.000,0.323443
407,606.000,0.315935
408,607.000,0.308516
409,608.000,0.301186
410,609.000,0.293948
411,610.000,0.286801
412,611.000,0.279747
413,612.000,0.272786
414,613.000,0.265921
415,614.000,0.259152
416,615.000,0.252481
417,616.000,0.245909
418,617.000,0.239440
419,618.000,0.233074
420,619.000,0.226814
421,620.000,0.220662
422,621.000,0.214621
423,622.000,0.208694
424,623.000,0.202884
425,624.000,0.197192
426,625.000,0.191621
427,626.000,0.186175
428,627.000,0.180855
429,628.000,0.175663
430,629.000,0.170602
431,630.000,0.165672
432,631.000,0.160876
433,632.000,0.156213
434,633.000,0.151684
435,634.000,0.147290
436,635.000,0.143029
437,636.000,0.138900
438,637.000,0.134902
439,638.000,0.131032
440,639.000,0.127289
441,640.000,0.123669
442,641.000,0.120169
443,642.000,0.116785
444,643.000,0.113513
445,644.000,0.110349
446,645.000,0.107288
447,646.000,0.104326
448,647.000,0.101458
449,648.000,0.098679
450,649.000,0.095984
451,650.000,0.093369
452,651.000,0.090829
453,652.000,0.088361
454,653.000,0.085960
455,654.000,0.083623
456,655.000,0.081347
457,656.000,0.079130
458,657.000,0.076968
459,658.000,0.074862
460,659.000,0.072808
461,660.000,0.070808
462,661.000,0.068859
463,662.000,0.066964
464,663.000,0.065122
465,664.000,0.063334
466,665.000,0.061602
467,666.000,0.059927
468,667.000,0.058311
469,668.000,0.056757
470,669.000,0.055267
471,670.000,0.053841
472,671.000,0.052484
473,672.000,0.051196
474,673.000,0.049980
475,674.000,0.048837
476,675.000,0.047768
477,676.000,0.046774
478,677.000,0.045856
479,678.000,0.045013
480,679.000,0.044246
481,680.000,0.043553
482,681.000,0.042932
483,682.000,0.042382
484,683.000,0.041901
485,684.000,0.041484
486,685.000,0.041130
487,686.000,0.040833
488,687.000,0.040590
489,688.000,0.040396
490,689.000,0.040247
491,690.000,0.040137
492,691.000,0.040061
493,692.000,0.040014
494,693.000,0.039991
495,694.000,0.039987
496,695.000,0.039996
497,696.000,0.040015
498,697.000,0.040037
499,698.000,0.040061
500,699.000,0.040081
501,700.000,0.040094
502,701.000,0.040098
503,702.000,0.040089
504,703.000,0.040068
505,704.000,0.040031
506,705.000,0.039978
507,706.000,0.039909
508,707.000,0.039824
509,708.000,0.039724
510,709.000,0.039609
511,710.000,0.039481
512,711.000,0.039342
513,712.000,0.039194
514,713.000,0.039038
515,714.000,0.038877
516,715.000,0.038714
517,716.000,0.038551
518,717.000,0.038390
519,718.000,0.038233
520,719.000,0.038082
521,720.000,0.037940
522,721.000,0.037807
523,722.000,0.037686
524,723.000,0.037576
525,724.000,0.037479
526,725.000,0.037395
527,726.000,0.037323
528,727.000,0.037263
529,728.000,0.037215
530,729.000,0.037177
531,730.000,0.037148
532,731.000,0.037125
533,732.000,0.037108
534,733.000,0.037094
535,734.000,0.037080
536,735.000,0.037066
537,736.000,0.037047
538,737.000,0.037023
539,738.000,0.036991
540,739.000,0.036950
541,740.000,0.036897
542,741.000,0.036831
543,742.000,0.036753
544,743.000,0.036659
545,744.000,0.036551
546,745.000,0.036429
547,746.000,0.036293
548,747.000,0.036144
549,748.000,0.035983
550,749.000,0.035813
551,750.000,0.035635
552,751.000,0.035451
553,752.000,0.035265
554,753.000,0.035079
555,754.000,0.034897
556,755.000,0.034721
557,756.000,0.034556
558,757.000,0.034404
559,758.000,0.034269
560,759.000,0.034153
561,760.000,0.034061
562,761.000,0.033994
563,762.000,0.033955
564,763.000,0.033946
565,764.000,0.033968
566,765.000,0.034023
567,766.000,0.034111
568,767.000,0.034232
569,768.000,0.034386
570,769.000,0.034572
571,770.000,0.034788
572,771.000,0.035033
573,772.000,0.035303
574,773.000,0.035596
575,774.000,0.035910
576,775.000,0.036239
577,776.000,0.036580
578,777.000,0.036930
579,778.000,0.037283
580,779.000,0.037636
581,780.000,0.037983
582,781.000,0.038322
583,782.000,0.038646
584,783.000,0.038954
585,784.000,0.039240
586,785.000,0.039502
587,786.000,0.039736
588,787.000,0.039940
589,788.000,0.040112
590,789.000,0.040250
591,790.000,0.040354
592,791.000,0.040423
593,792.000,0.040457
594,793.000,0.040456
595,794.000,0.040422
596,795.000,0.040357
597,796.000,0.040261
598,797.000,0.040139
599,798.000,0.039993
600,799.000,0.039825
601,800.000,0.039639
