Record_ID,Wavelength_nm,Absorbance
282,481.000,0.018503
283,482.000,0.018361
284,483.000,0.018236
285,484.000,0.018129
286,485.000,0.018039
287,486.000,0.017967
288,487.000,0.017910
289,488.000,0.017870
290,489.000,0.017844
291,490.000,0.017830
292,491.000,0.017828
293,492.000,0.017834
294,493.000,0.017848
295,494.000,0.017867
296,495.000,0.017889
297,496.000,0.017911
298,497.000,0.017933
299,498.000,0.017951
300,499.000,0.017964
301,500.000,0.017971
302,501.000,0.017971
303,502.000,0.017961
304,503.000,0.017942
305,504.000,0.017913
306,505.000,0.017874
307,506.000,0.017826
308,507.000,0.017768
309,508.000,0.017702
310,509.000,0.017629
311,510.000,0.017551
312,511.000,0.017468
313,512.000,0.017384
314,513.000,0.017300
315,514.000,0.017219
316,515.000,0.017142
317,516.000,0.017073
318,517.000,0.017015
319,518.000,0.016968
320,519.000,0.016936
321,520.000,0.016921
322,521.000,0.016925
323,522.000,0.016949
324,523.000,0.016995
325,524.000,0.017064
326,525.000,0.017157
327,526.000,0.017274
328,527.000,0.017415
329,528.000,0.017580
330,529.000,0.017768
331,530.000,0.017978
332,531.000,0.018208
333,532.000,0.018456
334,533.000,0.018721
335,534.000,0.018998
336,535.000,0.019286
337,536.000,0.019582
338,537.000,0.019882
339,538.000,0.020182
340,539.000,0.020480
341,540.000,0.020772
342,541.000,0.021054
343,542.000,0.021323
344,543.000,0.021575
345,544.000,0.021809
346,545.000,0.022020
347,546.000,0.022207
348,547.000,0.022367
349,548.000,0.022499
350,549.000,0.022601
351,550.000,0.022672
352,551.000,0.022711
353,552.000,0.022720
354,553.000,0.022697
355,554.000,0.022644
356,555.000,0.022562
357,556.000,0.022452
358,557.000,0.022317
359,558.000,0.022159
360,559.000,0.021980
361,560.000,0.021783
362,561.000,0.021571
363,562.000,0.021348
364,563.000,0.021116
365,564.000,0.020880
366,565.000,0.020641
367,566.000,0.020404
368,567.000,0.020172
369,568.000,0.019947
370,569.000,0.019732
371,570.000,0.019529
372,571.000,0.019341
373,572.000,0.019169
374,573.000,0.019016
375,574.000,0.018881
376,575.000,0.018766
377,576.000,0.018670
378,577.000,0.018595
379,578.000,0.018539
380,579.000,0.018502
381,580.000,0.018482
382,581.000,0.018479
383,582.000,0.018490
384,583.000,0.018514
385,584.000,0.018549
386,585.000,0.018592
387,586.000,0.018642
388,587.000,0.018696
389,588.000,0.018752
390,589.000,0.018808
391,590.000,0.018862
392,591.000,0.018911
393,592.000,0.018956
394,593.000,0.018993
395,594.000,0.019023
396,595.000,0.019043
397,596.000,0.019054
398,597.000,0.019056
399,598.000,0.019048
400,599.000,0.019032
401,600.000,0.019007
402,601.000,0.018975
403,602.000,0.018938
404,603.000,0.018897
405,604.000,0.018854
406,605.000,0.018810
407,606.000,0.018769
408,607.000,0.018732
409,608.000,0.018702
410,609.000,0.018681
411,610.000,0.018671
412,611.000,0.018675
413,612.000,0.018694
414,613.000,0.018730
415,614.000,0.018784
416,615.000,0.018859
417,616.000,0.018954
418,617.000,0.019071
419,618.000,0.019210
420,619.000,0.019370
421,620.000,0.019552
422,621.000,0.019753
423,622.000,0.019973
424,623.000,0.020210
425,624.000,0.020462
426,625.000,0.020727
427,626.000,0.021003
428,627.000,0.021285
429,628.000,0.021571
430,629.000,0.021859
431,630.000,0.022144
432,631.000,0.022423
433,632.000,0.022693
434,633.000,0.022951
435,634.000,0.023193
436,635.000,0.023416
437,636.000,0.023618
438,637.000,0.023796
439,638.000,0.023947
440,639.000,0.024070
441,640.000,0.024164
442,641.000,0.024226
443,642.000,0.024258
444,643.000,0.024257
445,644.000,0.024225
446,645.000,0.024163
447,646.000,0.024070
448,647.000,0.023950
449,648.000,0.023803
450,649.000,0.023632
451,650.000,0.023439
452,651.000,0.023227
453,652.000,0.023000
454,653.000,0.022761
455,654.000,0.022512
456,655.000,0.022257
457,656.000,0.022000
458,657.000,0.021744
459,658.000,0.021493
460,659.000,0.021249
461,660.000,0.021015
462,661.000,0.020795
463,662.000,0.020589
464,663.000,0.020402
465,664.000,0.020234
466,665.000,0.020086
467,666.000,0.019960
468,667.000,0.019856
469,668.000,0.019775
470,669.000,0.019716
471,670.000,0.019679
472,671.000,0.019662
473,672.000,0.019665
474,673.000,0.019686
475,674.000,0.019723
476,675.000,0.019774
477,676.000,0.019838
478,677.000,0.019911
479,678.000,0.019992
480,679.000,0.020078
481,680.000,0.020167
482,681.000,0.020257
483,682.000,0.020345
484,683.000,0.020429
485,684.000,0.020509
486,685.000,0.020581
487,686.000,0.020646
488,687.000,0.020702
489,688.000,0.020748
490,689.000,0.020785
491,690.000,0.020813
492,691.000,0.020831
493,692.000,0.020840
494,693.000,0.020843
495,694.000,0.020839
496,695.000,0.020830
497,696.000,0.020819
498,697.000,0.020806
499,698.000,0.020795
500,699.000,0.020787
501,700.000,0.020785
502,701.000,0.020790
503,702.000,0.020805
504,703.000,0.020831
505,704.000,0.020871
506,705.000,0.020927
507,706.000,0.020999
508,707.000,0.021089
509,708.000,0.021197
510,709.000,0.021324
511,710.000,0.021471
512,711.000,0.021636
513,712.000,0.021820
514,713.000,0.022021
515,714.000,0.022237
516,715.000,0.022468
517,716.000,0.022711
518,717.000,0.022964
519,718.000,0.023224
520,719.000,0.023488
521,720.000,0.023753
522,721.000,0.024017
523,722.000,0.024275
524,723.000,0.024526
525,724.000,0.024764
526,725.000,0.024988
527,726.000,0.025194
528,727.000,0.025380
529,728.000,0.025542
530,729.000,0.025679
531,730.000,0.025789
532,731.000,0.025870
533,732.000,0.025920
534,733.000,0.025940
535,734.000,0.025928
536,735.000,0.025885
537,736.000,0.025812
538,737.000,0.025708
539,738.000,0.025576
540,739.000,0.025418
541,740.000,0.025235
542,741.000,0.025029
543,742.000,0.024805
544,743.000,0.024564
545,744.000,0.024310
546,745.000,0.024047
547,746.000,0.023777
548,747.000,0.023505
549,748.000,0.023233
550,749.000,0.022966
551,750.000,0.022706
552,751.000,0.022458
553,752.000,0.022222
554,753.000,0.022003
555,754.000,0.021803
556,755.000,0.021623
557,756.000,0.021465
558,757.000,0.021331
559,758.000,0.021221
560,759.000,0.021136
561,760.000,0.021076
562,761.000,0.021040
563,762.000,0.021028
564,763.000,0.021038
565,764.000,0.021070
566,765.000,0.021120
567,766.000,0.021189
568,767.000,0.021273
569,768.000,0.021369
570,769.000,0.021477
571,770.000,0.021592
572,771.000,0.021713
573,772.000,0.021837
574,773.000,0.021962
575,774.000,0.022085
576,775.000,0.022204
577,776.000,0.022318
578,777.000,0.022425
579,778.000,0.022523
580,779.000,0.022613
581,780.000,0.022692
582,781.000,0.022761
583,782.000,0.022819
584,783.000,0.022867
585,784.000,0.022906
586,785.000,0.022936
587,786.000,0.022959
588,787.000,0.022977
589,788.000,0.022990
590,789.000,0.023000
591,790.000,0.023011
592,791.000,0.023023
593,792.000,0.023039
594,793.000,0.023061
595,794.000,0.023091
596,795.000,0.023130
597,796.000,0.023182
598,797.000,0.023246
599,798.000,0.023325
600,799.000,0.023419
601,800.000,0.023529
