Record_ID,Wavelength_nm,Absorbance
212,411.000,0.046516
213,412.000,0.048298
214,413.000,0.050194
215,414.000,0.052211
216,415.000,0.054358
217,416.000,0.056643
218,417.000,0.059075
219,418.000,0.061664
220,419.000,0.064418
221,420.000,0.067349
222,421.000,0.070464
223,422.000,0.073775
224,423.000,0.077290
225,424.000,0.081020
226,425.000,0.084973
227,426.000,0.089160
228,427.000,0.093589
229,428.000,0.098269
230,429.000,0.103208
231,430.000,0.108416
232,431.000,0.113898
233,432.000,0.119664
234,433.000,0.125719
235,434.000,0.132071
236,435.000,0.138726
237,436.000,0.145689
238,437.000,0.152967
239,438.000,0.160563
240,439.000,0.168484
241,440.000,0.176733
242,441.000,0.185314
243,442.000,0.194232
244,443.000,0.203491
245,444.000,0.213092
246,445.000,0.223041
247,446.000,0.233339
248,447.000,0.243990
249,448.000,0.254995
250,449.000,0.266358
251,450.000,0.278080
252,451.000,0.290164
253,452.000,0.302611
254,453.000,0.315422
255,454.000,0.328598
256,455.000,0.342141
257,456.000,0.356049
258,457.000,0.370324
259,458.000,0.384964
260,459.000,0.399968
261,460.000,0.415334
262,461.000,0.431058
263,462.000,0.447137
264,463.000,0.463567
265,464.000,0.480340
266,465.000,0.497452
267,466.000,0.514893
268,467.000,0.532654
269,468.000,0.550725
270,469.000,0.569094
271,470.000,0.587748
272,471.000,0.606671
273,472.000,0.625848
274,473.000,0.645260
275,474.000,0.664889
276,475.000,0.684713
277,476.000,0.704711
278,477.000,0.724858
279,478.000,0.745129
280,479.000,0.765499
281,480.000,0.785938
282,481.000,0.806419
283,482.000,0.826911
284,483.000,0.847382
285,484.000,0.867801
286,485.000,0.888135
287,486.000,0.908350
288,487.000,0.928413
289,488.000,0.948288
290,489.000,0.967941
291,490.000,0.987338
292,491.000,1.006442
293,492.000,1.025220
294,493.000,1.043637
295,494.000,1.061659
296,495.000,1.079252
297,496.000,1.096383
298,497.000,1.113021
299,498.000,1.129134
300,499.000,1.144692
301,500.000,1.159666
302,501.000,1.174027
303,502.000,1.187749
304,503.000,1.200807
305,504.000,1.213176
306,505.000,1.224833
307,506.000,1.235757
308,507.000,1.245929
309,508.000,1.255329
310,509.000,1.263941
311,510.000,1.271750
312,511.000,1.278741
313,512.000,1.284903
314,513.000,1.290224
315,514.000,1.294695
316,515.000,1.298309
317,516.000,1.301059
318,517.000,1.302941
319,518.000,1.303950
320,519.000,1.304086
321,520.000,1.303348
322,521.000,1.301737
323,522.000,1.299256
324,523.000,1.295909
325,524.000,1.291701
326,525.000,1.286641
327,526.000,1.280736
328,527.000,1.273996
329,528.000,1.266433
330,529.000,1.258060
331,530.000,1.248891
332,531.000,1.238943
333,532.000,1.228233
334,533.000,1.216780
335,534.000,1.204603
336,535.000,1.191725
337,536.000,1.178170
338,537.000,1.163960
339,538.000,1.149124
340,539.000,1.133686
341,540.000,1.117676
342,541.000,1.101123
343,542.000,1.084058
344,543.000,1.066511
345,544.000,1.048516
346,545.000,1.030105
347,546.000,1.011313
348,547.000,0.992172
349,548.000,0.972720
350,549.000,0.952989
351,550.000,0.933016
352,551.000,0.912836
353,552.000,0.892484
354,553.000,0.871995
355,554.000,0.851404
356,555.000,0.830745
357,556.000,0.810051
358,557.000,0.789354
359,558.000,0.768687
360,559.000,0.748081
361,560.000,0.727564
362,561.000,0.707166
363,562.000,0.686914
364,563.000,0.666833
365,564.000,0.646948
366,565.000,0.627282
367,566.000,0.607855
368,567.000,0.588689
369,568.000,0.569800
370,569.000,0.551206
371,570.000,0.532921
372,571.000,0.514959
373,572.000,0.497333
374,573.000,0.480053
375,574.000,0.463127
376,575.000,0.446564
377,576.000,0.430370
378,577.000,0.414551
379,578.000,0.399110
380,579.000,0.384052
381,580.000,0.369377
382,581.000,0.355088
383,582.000,0.341184
384,583.000,0.327666
385,584.000,0.314532
386,585.000,0.301781
387,586.000,0.289412
388,587.000,0.277421
389,588.000,0.265807
390,589.000,0.254565
391,590.000,0.243692
392,591.000,0.233185
393,592.000,0.223040
394,593.000,0.213253
395,594.000,0.203820
396,595.000,0.194735
397,596.000,0.185994
398,597.000,0.177593
399,598.000,0.169527
400,599.000,0.161789
401,600.000,0.154375
402,601.000,0.147279
403,602.000,0.140494
404,603.000,0.134016
405,604.000,0.127836
406,605.000,0.121948
407,606.000,0.116345
408,607.000,0.111020
409,608.000,0.105964
410,609.000,0.101170
411,610.000,0.096628
412,611.000,0.092331
413,612.000,0.088268
414,613.000,0.084431
415,614.000,0.080811
416,615.000,0.077396
417,616.000,0.074178
418,617.000,0.071146
419,618.000,0.068291
420,619.000,0.065602
421,620.000,0.063069
422,621.000,0.060683
423,622.000,0.058434
424,623.000,0.056312
425,624.000,0.054308
426,625.000,0.052414
427,626.000,0.050622
428,627.000,0.048923
429,628.000,0.047310
430,629.000,0.045776
431,630.000,0.044315
432,631.000,0.042922
433,632.000,0.041591
434,633.000,0.040319
435,634.000,0.039100
436,635.000,0.037934
437,636.000,0.036816
438,637.000,0.035744
439,638.000,0.034719
440,639.000,0.033737
441,640.000,0.032800
442,641.000,0.031907
443,642.000,0.031059
444,643.000,0.030255
445,644.000,0.029497
446,645.000,0.028786
447,646.000,0.028123
448,647.000,0.027508
449,648.000,0.026944
450,649.000,0.026430
451,650.000,0.025968
452,651.000,0.025557
453,652.000,0.025200
454,653.000,0.024894
455,654.000,0.024641
456,655.000,0.024438
457,656.000,0.024286
458,657.000,0.024182
459,658.000,0.024125
460,659.000,0.024113
461,660.000,0.024143
462,661.000,0.024211
463,662.000,0.024315
464,663.000,0.024451
465,664.000,0.024615
466,665.000,0.024803
467,666.000,0.025012
468,667.000,0.025237
469,668.000,0.025473
470,669.000,0.025718
471,670.000,0.025966
472,671.000,0.026213
473,672.000,0.026457
474,673.000,0.026694
475,674.000,0.026920
476,675.000,0.027133
477,676.000,0.027331
478,677.000,0.027510
479,678.000,0.027671
480,679.000,0.027811
481,680.000,0.027931
482,681.000,0.028029
483,682.000,0.028106
484,683.000,0.028162
485,684.000,0.028199
486,685.000,0.028217
487,686.000,0.028218
488,687.000,0.028204
489,688.000,0.028177
490,689.000,0.028140
491,690.000,0.028093
492,691.000,0.028041
493,692.000,0.027985
494,693.000,0.027927
495,694.000,0.027870
496,695.000,0.027816
497,696.000,0.027766
498,697.000,0.027723
499,698.000,0.027686
500,699.000,0.027659
501,700.000,0.027640
502,701.000,0.027631
503,702.000,0.027632
504,703.000,0.027641
505,704.000,0.027660
506,705.000,0.027685
507,706.000,0.027718
508,707.000,0.027755
509,708.000,0.027795
510,709.000,0.027836
511,710.000,0.027876
512,711.000,0.027913
513,712.000,0.027945
514,713.000,0.027969
515,714.000,0.027984
516,715.000,0.027987
517,716.000,0.027977
518,717.000,0.027951
519,718.000,0.027909
520,719.000,0.027850
521,720.000,0.027772
522,721.000,0.027676
523,722.000,0.027561
524,723.000,0.027428
525,724.000,0.027277
526,725.000,0.027110
527,726.000,0.026928
528,727.000,0.026733
529,728.000,0.026528
530,729.000,0.026315
531,730.000,0.026096
532,731.000,0.025875
533,732.000,0.025655
534,733.000,0.025439
535,734.000,0.025231
536,735.000,0.025033
537,736.000,0.024850
538,737.000,0.024684
539,738.000,0.024539
540,739.000,0.024417
541,740.000,0.024320
542,741.000,0.024252
543,742.000,0.024213
544,743.000,0.024205
545,744.000,0.024229
546,745.000,0.024286
547,746.000,0.024375
548,747.000,0.024496
549,748.000,0.024649
550,749.000,0.024831
551,750.000,0.025041
552,751.000,0.025277
553,752.000,0.025537
554,753.000,0.025816
555,754.000,0.026113
556,755.000,0.026423
557,756.000,0.026743
558,757.000,0.027070
559,758.000,0.027399
560,759.000,0.027726
561,760.000,0.028049
562,761.000,0.028363
563,762.000,0.028665
564,763.000,0.028951
565,764.000,0.029219
566,765.000,0.029467
567,766.000,0.029691
568,767.000,0.029891
569,768.000,0.030064
570,769.000,0.030210
571,770.000,0.030328
572,771.000,0.030419
573,772.000,0.030482
574,773.000,0.030518
575,774.000,0.030529
576,775.000,0.030516
577,776.000,0.030481
578,777.000,0.030426
579,778.000,0.030353
580,779.000,0.030265
581,780.000,0.030165
582,781.000,0.030056
583,782.000,0.029939
584,783.000,0.029819
585,784.000,0.029697
586,785.000,0.029576
587,786.000,0.029459
588,787.000,0.029347
589,788.000,0.029243
590,789.000,0.029148
591,790.000,0.029062
592,791.000,0.028988
593,792.000,0.028926
594,793.000,0.028875
595,794.000,0.028836
596,795.000,0.028808
597,796.000,0.028789
598,797.000,0.028780
599,798.000,0.028778
600,799.000,0.028783
601,800.000,0.028791
