Record_ID,Wavelength_nm,Absorbance
251,450.000,0.028558
252,451.000,0.028479
253,452.000,0.028382
254,453.000,0.028269
255,454.000,0.028142
256,455.000,0.028005
257,456.000,0.027861
258,457.000,0.027714
259,458.000,0.027568
260,459.000,0.027427
261,460.000,0.027296
262,461.000,0.027180
263,462.000,0.027084
264,463.000,0.027012
265,464.000,0.026970
266,465.000,0.026962
267,466.000,0.026992
268,467.000,0.027065
269,468.000,0.027186
270,469.000,0.027357
271,470.000,0.027583
272,471.000,0.027866
273,472.000,0.028210
274,473.000,0.028616
275,474.000,0.029087
276,475.000,0.029625
277,476.000,0.030229
278,477.000,0.030901
279,478.000,0.031643
280,479.000,0.032452
281,480.000,0.033331
282,481.000,0.034278
283,482.000,0.035293
284,483.000,0.036375
285,484.000,0.037524
286,485.000,0.038739
287,486.000,0.040020
288,487.000,0.041366
289,488.000,0.042777
290,489.000,0.044254
291,490.000,0.045796
292,491.000,0.047404
293,492.000,0.049081
294,493.000,0.050826
295,494.000,0.052643
296,495.000,0.054533
297,496.000,0.056500
298,497.000,0.058547
299,498.000,0.060678
300,499.000,0.062897
301,500.000,0.065209
302,501.000,0.067620
303,502.000,0.070134
304,503.000,0.072759
305,504.000,0.075500
306,505.000,0.078362
307,506.000,0.081354
308,507.000,0.084482
309,508.000,0.087752
310,509.000,0.091171
311,510.000,0.094745
312,511.000,0.098482
313,512.000,0.102387
314,513.000,0.106467
315,514.000,0.110727
316,515.000,0.115172
317,516.000,0.119808
318,517.000,0.124639
319,518.000,0.129670
320,519.000,0.134905
321,520.000,0.140346
322,521.000,0.145996
323,522.000,0.151859
324,523.000,0.157936
325,524.000,0.164230
326,525.000,0.170740
327,526.000,0.177469
328,527.000,0.184417
329,528.000,0.191585
330,529.000,0.198972
331,530.000,0.206579
332,531.000,0.214405
333,532.000,0.222451
334,533.000,0.230716
335,534.000,0.239200
336,535.000,0.247902
337,536.000,0.256822
338,537.000,0.265960
339,538.000,0.275315
340,539.000,0.284887
341,540.000,0.294677
342,541.000,0.304683
343,542.000,0.314906
344,543.000,0.325345
345,544.000,0.336001
346,545.000,0.346872
347,546.000,0.357958
348,547.000,0.369259
349,548.000,0.380773
350,549.000,0.392500
351,550.000,0.404437
352,551.000,0.416582
353,552.000,0.428934
354,553.000,0.441487
355,554.000,0.454239
356,555.000,0.467185
357,556.000,0.480319
358,557.000,0.493636
359,558.000,0.507127
360,559.000,0.520786
361,560.000,0.534603
362,561.000,0.548568
363,562.000,0.562671
364,563.000,0.576900
365,564.000,0.591242
366,565.000,0.605683
367,566.000,0.620209
368,567.000,0.634804
369,568.000,0.649452
370,569.000,0.664136
371,570.000,0.678839
372,571.000,0.693541
373,572.000,0.708225
374,573.000,0.722871
375,574.000,0.737458
376,575.000,0.751968
377,576.000,0.766380
378,577.000,0.780674
379,578.000,0.794829
380,579.000,0.808826
381,580.000,0.822643
382,581.000,0.836263
383,582.000,0.849664
384,583.000,0.862829
385,584.000,0.875738
386,585.000,0.888373
387,586.000,0.900717
388,587.000,0.912754
389,588.000,0.924466
390,589.000,0.935838
391,590.000,0.946856
392,591.000,0.957504
393,592.000,0.967770
394,593.000,0.977641
395,594.000,0.987104
396,595.000,0.996148
397,596.000,1.004761
398,597.000,1.012935
399,598.000,1.020658
400,599.000,1.027922
401,600.000,1.034718
402,601.000,1.041039
403,602.000,1.046876
404,603.000,1.052222
405,604.000,1.057072
406,605.000,1.061417
407,606.000,1.065254
408,607.000,1.068576
409,608.000,1.071379
410,609.000,1.073658
411,610.000,1.075409
412,611.000,1.076629
413,612.000,1.077315
414,613.000,1.077465
415,614.000,1.077076
416,615.000,1.076148
417,616.000,1.074680
418,617.000,1.072672
419,618.000,1.070126
420,619.000,1.067042
421,620.000,1.063424
422,621.000,1.059276
423,622.000,1.054601
424,623.000,1.049405
425,624.000,1.043694
426,625.000,1.037477
427,626.000,1.030760
428,627.000,1.023555
429,628.000,1.015870
430,629.000,1.007719
431,630.000,0.999112
432,631.000,0.990064
433,632.000,0.980590
434,633.000,0.970703
435,634.000,0.960421
436,635.000,0.949761
437,636.000,0.938740
438,637.000,0.927376
439,638.000,0.915688
440,639.000,0.903695
441,640.000,0.891417
442,641.000,0.878873
443,642.000,0.866084
444,643.000,0.853069
445,644.000,0.839849
446,645.000,0.826443
447,646.000,0.812871
448,647.000,0.799152
449,648.000,0.785305
450,649.000,0.771349
451,650.000,0.757301
452,651.000,0.743179
453,652.000,0.729000
454,653.000,0.714780
455,654.000,0.700533
456,655.000,0.686275
457,656.000,0.672020
458,657.000,0.657781
459,658.000,0.643570
460,659.000,0.629399
461,660.000,0.615279
462,661.000,0.601221
463,662.000,0.587235
464,663.000,0.573329
465,664.000,0.559512
466,665.000,0.545794
467,666.000,0.532181
468,667.000,0.518681
469,668.000,0.505301
470,669.000,0.492049
471,670.000,0.478930
472,671.000,0.465952
473,672.000,0.453121
474,673.000,0.440443
475,674.000,0.427924
476,675.000,0.415569
477,676.000,0.403387
478,677.000,0.391381
479,678.000,0.379558
480,679.000,0.367924
481,680.000,0.356485
482,681.000,0.345245
483,682.000,0.334212
484,683.000,0.323389
485,684.000,0.312782
486,685.000,0.302397
487,686.000,0.292237
488,687.000,0.282306
489,688.000,0.272609
490,689.000,0.263149
491,690.000,0.253929
492,691.000,0.244952
493,692.000,0.236219
494,693.000,0.227731
495,694.000,0.219490
496,695.000,0.211495
497,696.000,0.203747
498,697.000,0.196243
499,698.000,0.188983
500,699.000,0.181963
501,700.000,0.175181
502,701.000,0.168634
503,702.000,0.162317
504,703.000,0.156225
505,704.000,0.150354
506,705.000,0.144699
507,706.000,0.139253
508,707.000,0.134012
509,708.000,0.128967
510,709.000,0.124114
511,710.000,0.119445
512,711.000,0.114955
513,712.000,0.110637
514,713.000,0.106484
515,714.000,0.102492
516,715.000,0.098653
517,716.000,0.094962
518,717.000,0.091414
519,718.000,0.088005
520,719.000,0.084728
521,720.000,0.081582
522,721.000,0.078561
523,722.000,0.075662
524,723.000,0.072882
525,724.000,0.070219
526,725.000,0.067671
527,726.000,0.065235
528,727.000,0.062910
529,728.000,0.060695
530,729.000,0.058588
531,730.000,0.056588
532,731.000,0.054695
533,732.000,0.052907
534,733.000,0.051223
535,734.000,0.049643
536,735.000,0.048166
537,736.000,0.046789
538,737.000,0.045512
539,738.000,0.044332
540,739.000,0.043249
541,740.000,0.042258
542,741.000,0.041358
543,742.000,0.040545
544,743.000,0.039815
545,744.000,0.039166
546,745.000,0.038592
547,746.000,0.038090
548,747.000,0.037654
549,748.000,0.037279
550,749.000,0.036960
551,750.000,0.036691
552,751.000,0.036467
553,752.000,0.036282
554,753.000,0.036130
555,754.000,0.036006
556,755.000,0.035903
557,756.000,0.035817
558,757.000,0.035742
559,758.000,0.035674
560,759.000,0.035607
561,760.000,0.035537
562,761.000,0.035462
563,762.000,0.035377
564,763.000,0.035279
565,764.000,0.035167
566,765.000,0.035038
567,766.000,0.034892
568,767.000,0.034728
569,768.000,0.034544
570,769.000,0.034343
571,770.000,0.034124
572,771.000,0.033889
573,772.000,0.033640
574,773.000,0.033377
575,774.000,0.033105
576,775.000,0.032825
577,776.000,0.032539
578,777.000,0.032251
579,778.000,0.031964
580,779.000,0.031680
581,780.000,0.031403
582,781.000,0.031134
583,782.000,0.030876
584,783.000,0.030632
585,784.000,0.030404
586,785.000,0.030193
587,786.000,0.030000
588,787.000,0.029827
589,788.000,0.029675
590,789.000,0.029543
591,790.000,0.029431
592,791.000,0.029339
593,792.000,0.029266
594,793.000,0.029211
595,794.000,0.029173
596,795.000,0.029149
597,796.000,0.029139
598,797.000,0.029139
599,798.000,0.029147
600,799.000,0.029162
601,800.000,0.029181
