Record_ID,Wavelength_nm,Absorbance
181,380.000,0.454010
182,381.000,0.439475
183,382.000,0.424998
184,383.000,0.410607
185,384.000,0.396333
186,385.000,0.382201
187,386.000,0.368238
188,387.000,0.354467
189,388.000,0.340911
190,389.000,0.327589
191,390.000,0.314519
192,391.000,0.301720
193,392.000,0.289204
194,393.000,0.276986
195,394.000,0.265077
196,395.000,0.253485
197,396.000,0.242218
198,397.000,0.231283
199,398.000,0.220685
200,399.000,0.210426
201,400.000,0.200508
202,401.000,0.190931
203,402.000,0.181696
204,403.000,0.172800
205,404.000,0.164240
206,405.000,0.156014
207,406.000,0.148117
208,407.000,0.140544
209,408.000,0.133290
210,409.000,0.126349
211,410.000,0.119715
212,411.000,0.113381
213,412.000,0.107341
214,413.000,0.101588
215,414.000,0.096115
216,415.000,0.090915
217,416.000,0.085981
218,417.000,0.081306
219,418.000,0.076883
220,419.000,0.072705
221,420.000,0.068766
222,421.000,0.065059
223,422.000,0.061576
224,423.000,0.058311
225,424.000,0.055258
226,425.000,0.052410
227,426.000,0.049759
228,427.000,0.047300
229,428.000,0.045024
230,429.000,0.042926
231,430.000,0.040997
232,431.000,0.039232
233,432.000,0.037621
234,433.000,0.036159
235,434.000,0.034836
236,435.000,0.033646
237,436.000,0.032580
238,437.000,0.031631
239,438.000,0.030790
240,439.000,0.030048
241,440.000,0.029399
242,441.000,0.028833
243,442.000,0.028341
244,443.000,0.027917
245,444.000,0.027552
246,445.000,0.027239
247,446.000,0.026969
248,447.000,0.026735
249,448.000,0.026530
250,449.000,0.026349
251,450.000,0.026184
252,451.000,0.026029
253,452.000,0.025881
254,453.000,0.025733
255,454.000,0.025582
256,455.000,0.025425
257,456.000,0.025258
258,457.000,0.025079
259,458.000,0.024887
260,459.000,0.024679
261,460.000,0.024456
262,461.000,0.024218
263,462.000,0.023965
264,463.000,0.023697
265,464.000,0.023417
266,465.000,0.023126
267,466.000,0.022826
268,467.000,0.022520
269,468.000,0.022210
270,469.000,0.021899
271,470.000,0.021589
272,471.000,0.021284
273,472.000,0.020986
274,473.000,0.020698
275,474.000,0.020423
276,475.000,0.020163
277,476.000,0.019920
278,477.000,0.019695
279,478.000,0.019492
280,479.000,0.019310
281,480.000,0.019150
282,481.000,0.019014
283,482.000,0.018901
284,483.000,0.018810
285,484.000,0.018742
286,485.000,0.018695
287,486.000,0.018668
288,487.000,0.018659
289,488.000,0.018667
290,489.000,0.018689
291,490.000,0.018724
292,491.000,0.018769
293,492.000,0.018822
294,493.000,0.018879
295,494.000,0.018940
296,495.000,0.019002
297,496.000,0.019063
298,497.000,0.019120
299,498.000,0.019172
300,499.000,0.019218
301,500.000,0.019257
302,501.000,0.019287
303,502.000,0.019308
304,503.000,0.019319
305,504.000,0.019322
306,505.000,0.019316
307,506.000,0.019303
308,507.000,0.019282
309,508.000,0.019257
310,509.000,0.019227
311,510.000,0.019196
312,511.000,0.019165
313,512.000,0.019136
314,513.000,0.019112
315,514.000,0.019094
316,515.000,0.019085
317,516.000,0.019087
318,517.000,0.019102
319,518.000,0.019132
320,519.000,0.019179
321,520.000,0.019243
322,521.000,0.019327
323,522.000,0.019430
324,523.000,0.019554
325,524.000,0.019698
326,525.000,0.019861
327,526.000,0.020044
328,527.000,0.020245
329,528.000,0.020463
330,529.000,0.020695
331,530.000,0.020940
332,531.000,0.021195
333,532.000,0.021458
334,533.000,0.021724
335,534.000,0.021992
336,535.000,0.022258
337,536.000,0.022519
338,537.000,0.022771
339,538.000,0.023010
340,539.000,0.023235
341,540.000,0.023441
342,541.000,0.023626
343,542.000,0.023787
344,543.000,0.023921
345,544.000,0.024028
346,545.000,0.024105
347,546.000,0.024151
348,547.000,0.024166
349,548.000,0.024148
350,549.000,0.024099
351,550.000,0.024018
352,551.000,0.023908
353,552.000,0.023768
354,553.000,0.023602
355,554.000,0.023411
356,555.000,0.023199
357,556.000,0.022967
358,557.000,0.022719
359,558.000,0.022458
360,559.000,0.022189
361,560.000,0.021913
362,561.000,0.021636
363,562.000,0.021360
364,563.000,0.021089
365,564.000,0.020826
366,565.000,0.020574
367,566.000,0.020337
368,567.000,0.020117
369,568.000,0.019916
370,569.000,0.019735
371,570.000,0.019578
372,571.000,0.019444
373,572.000,0.019335
374,573.000,0.019251
375,574.000,0.019191
376,575.000,0.019155
377,576.000,0.019143
378,577.000,0.019154
379,578.000,0.019184
380,579.000,0.019234
381,580.000,0.019301
382,581.000,0.019382
383,582.000,0.019475
384,583.000,0.019578
385,584.000,0.019688
386,585.000,0.019803
387,586.000,0.019920
388,587.000,0.020037
389,588.000,0.020152
390,589.000,0.020263
391,590.000,0.020367
392,591.000,0.020464
393,592.000,0.020552
394,593.000,0.020631
395,594.000,0.020700
396,595.000,0.020759
397,596.000,0.020807
398,597.000,0.020847
399,598.000,0.020877
400,599.000,0.020900
401,600.000,0.020916
402,601.000,0.020928
403,602.000,0.020936
404,603.000,0.020944
405,604.000,0.020953
406,605.000,0.020965
407,606.000,0.020982
408,607.000,0.021007
409,608.000,0.021041
410,609.000,0.021086
411,610.000,0.021143
412,611.000,0.021215
413,612.000,0.021302
414,613.000,0.021406
415,614.000,0.021526
416,615.000,0.021663
417,616.000,0.021816
418,617.000,0.021986
419,618.000,0.022170
420,619.000,0.022369
421,620.000,0.022580
422,621.000,0.022801
423,622.000,0.023030
424,623.000,0.023264
425,624.000,0.023502
426,625.000,0.023738
427,626.000,0.023972
428,627.000,0.024199
429,628.000,0.024417
430,629.000,0.024622
431,630.000,0.024811
432,631.000,0.024982
433,632.000,0.025131
434,633.000,0.025257
435,634.000,0.025357
436,635.000,0.025429
437,636.000,0.025472
438,637.000,0.025485
439,638.000,0.025467
440,639.000,0.025418
441,640.000,0.025339
442,641.000,0.025229
443,642.000,0.025091
444,643.000,0.024925
445,644.000,0.024734
446,645.000,0.024520
447,646.000,0.024285
448,647.000,0.024033
449,648.000,0.023767
450,649.000,0.023491
451,650.000,0.023207
452,651.000,0.022919
453,652.000,0.022632
454,653.000,0.022348
455,654.000,0.022072
456,655.000,0.021807
457,656.000,0.021555
458,657.000,0.021320
459,658.000,0.021105
460,659.000,0.020912
461,660.000,0.020742
462,661.000,0.020598
463,662.000,0.020481
464,663.000,0.020391
465,664.000,0.020328
466,665.000,0.020293
467,666.000,0.020285
468,667.000,0.020304
469,668.000,0.020347
470,669.000,0.020413
471,670.000,0.020500
472,671.000,0.020607
473,672.000,0.020730
474,673.000,0.020867
475,674.000,0.021015
476,675.000,0.021173
477,676.000,0.021336
478,677.000,0.021502
479,678.000,0.021669
480,679.000,0.021833
481,680.000,0.021994
482,681.000,0.022149
483,682.000,0.022295
484,683.000,0.022432
485,684.000,0.022558
486,685.000,0.022673
487,686.000,0.022776
488,687.000,0.022867
489,688.000,0.022946
490,689.000,0.023013
491,690.000,0.023070
492,691.000,0.023118
493,692.000,0.023157
494,693.000,0.023191
495,694.000,0.023220
496,695.000,0.023246
497,696.000,0.023271
498,697.000,0.023298
499,698.000,0.023328
500,699.000,0.023364
501,700.000,0.023407
502,701.000,0.023459
503,702.000,0.023521
504,703.000,0.023595
505,704.000,0.023682
506,705.000,0.023782
507,706.000,0.023896
508,707.000,0.024023
509,708.000,0.024164
510,709.000,0.024318
511,710.000,0.024483
512,711.000,0.024658
513,712.000,0.024842
514,713.000,0.025033
515,714.000,0.025228
516,715.000,0.025424
517,716.000,0.025620
518,717.000,0.025812
519,718.000,0.025997
520,719.000,0.026173
521,720.000,0.026336
522,721.000,0.026485
523,722.000,0.026615
524,723.000,0.026725
525,724.000,0.026812
526,725.000,0.026875
527,726.000,0.026912
528,727.000,0.026920
529,728.000,0.026901
530,729.000,0.026852
531,730.000,0.026774
532,731.000,0.026667
533,732.000,0.026533
534,733.000,0.026371
535,734.000,0.026184
536,735.000,0.025974
537,736.000,0.025744
538,737.000,0.025495
539,738.000,0.025231
540,739.000,0.024955
541,740.000,0.024671
542,741.000,0.024382
543,742.000,0.024092
544,743.000,0.023804
545,744.000,0.023523
546,745.000,0.023251
547,746.000,0.022993
548,747.000,0.022751
549,748.000,0.022528
550,749.000,0.022327
551,750.000,0.022151
552,751.000,0.022001
553,752.000,0.021878
554,753.000,0.021785
555,754.000,0.021721
556,755.000,0.021688
557,756.000,0.021684
558,757.000,0.021709
559,758.000,0.021762
560,759.000,0.021842
561,760.000,0.021947
562,761.000,0.022075
563,762.000,0.022223
564,763.000,0.022389
565,764.000,0.022570
566,765.000,0.022764
567,766.000,0.022967
568,767.000,0.023176
569,768.000,0.023388
570,769.000,0.023601
571,770.000,0.023811
572,771.000,0.024016
573,772.000,0.024214
574,773.000,0.024403
575,774.000,0.024581
576,775.000,0.024746
577,776.000,0.024898
578,777.000,0.025035
579,778.000,0.025157
580,779.000,0.025265
581,780.000,0.025358
582,781.000,0.025438
583,782.000,0.025505
584,783.000,0.025560
585,784.000,0.025605
586,785.000,0.025641
587,786.000,0.025672
588,787.000,0.025697
589,788.000,0.025720
590,789.000,0.025743
591,790.000,0.025767
592,791.000,0.025795
593,792.000,0.025828
594,793.000,0.025868
595,794.000,0.025916
596,795.000,0.025974
597,796.000,0.026042
598,797.000,0.026122
599,798.000,0.026213
600,799.000,0.026315
601,800.000,0.026428
