Record_ID,RetentionTime_min,RI_mV
121,2.400,0.718298
122,2.420,0.726175
123,2.440,0.733009
124,2.460,0.738612
125,2.480,0.742869
126,2.500,0.745742
127,2.520,0.747271
128,2.540,0.747568
129,2.560,0.746811
130,2.580,0.745230
131,2.600,0.743094
132,2.620,0.740697
133,2.640,0.738339
134,2.660,0.736315
135,2.680,0.734905
136,2.700,0.734369
137,2.720,0.734941
138,2.740,0.736843
139,2.760,0.740287
140,2.780,0.745499
141,2.800,0.752732
142,2.820,0.762292
143,2.840,0.774556
144,2.860,0.789984
145,2.880,0.809127
146,2.900,0.832612
147,2.920,0.861126
148,2.940,0.895365
149,2.960,0.935976
150,2.980,0.983483
151,3.000,1.038191
152,3.020,1.100105
153,3.040,1.168835
154,3.060,1.243536
155,3.080,1.322865
156,3.100,1.404979
157,3.120,1.487581
158,3.140,1.568007
159,3.160,1.643362
160,3.180,1.710688
161,3.200,1.767159
162,3.220,1.810271
163,3.240,1.838032
164,3.260,1.849106
165,3.280,1.842918
166,3.300,1.819696
167,3.320,1.780451
168,3.340,1.726894
169,3.360,1.661312
170,3.380,1.586392
171,3.400,1.505039
172,3.420,1.420186
173,3.440,1.334625
174,3.460,1.250861
175,3.480,1.171012
176,3.500,1.096749
177,3.520,1.029274
178,3.540,0.969338
179,3.560,0.917285
180,3.580,0.873116
181,3.600,0.836559
182,3.620,0.807140
183,3.640,0.784252
184,3.660,0.767207
185,3.680,0.755281
186,3.700,0.747742
187,3.720,0.743875
188,3.740,0.742989
189,3.760,0.744425
190,3.780,0.747560
191,3.800,0.751806
192,3.820,0.756618
193,3.840,0.761494
194,3.860,0.765985
195,3.880,0.769699
196,3.900,0.772315
197,3.920,0.773587
198,3.940,0.773351
199,3.960,0.771531
200,3.980,0.768137
201,4.000,0.763264
202,4.020,0.757086
203,4.040,0.749840
204,4.060,0.741816
205,4.080,0.733338
206,4.100,0.724745
207,4.120,0.716372
208,4.140,0.708527
209,4.160,0.701481
210,4.180,0.695447
211,4.200,0.690570
212,4.220,0.686923
213,4.240,0.684503
214,4.260,0.683235
215,4.280,0.682979
216,4.300,0.683539
217,4.320,0.684685
218,4.340,0.686162
219,4.360,0.687716
220,4.380,0.689104
221,4.400,0.690121
222,4.420,0.690605
223,4.440,0.690457
224,4.460,0.689642
225,4.480,0.688196
226,4.500,0.686220
227,4.520,0.683879
228,4.540,0.681385
229,4.560,0.678988
230,4.580,0.676954
231,4.600,0.675553
232,4.620,0.675033
233,4.640,0.675608
234,4.660,0.677440
235,4.680,0.680627
236,4.700,0.685193
237,4.720,0.691086
238,4.740,0.698178
239,4.760,0.706270
240,4.780,0.715104
241,4.800,0.724374
242,4.820,0.733744
243,4.840,0.742870
244,4.860,0.751413
245,4.880,0.759064
246,4.900,0.765560
247,4.920,0.770696
248,4.940,0.774338
249,4.960,0.776430
250,4.980,0.776995
251,5.000,0.776131
252,5.020,0.774007
253,5.040,0.770844
254,5.060,0.766907
255,5.080,0.762485
256,5.100,0.757869
257,5.120,0.753339
258,5.140,0.749142
259,5.160,0.745476
260,5.180,0.742483
261,5.200,0.740237
262,5.220,0.738742
263,5.240,0.737931
264,5.260,0.737679
265,5.280,0.737804
266,5.300,0.738089
267,5.320,0.738294
268,5.340,0.738174
269,5.360,0.737501
270,5.380,0.736077
271,5.400,0.733754
272,5.420,0.730441
273,5.440,0.726119
274,5.460,0.720839
275,5.480,0.714726
276,5.500,0.707971
277,5.520,0.700820
278,5.540,0.693565
279,5.560,0.686521
280,5.580,0.680012
281,5.600,0.674351
282,5.620,0.669821
283,5.640,0.666654
284,5.660,0.665023
285,5.680,0.665028
286,5.700,0.666690
287,5.720,0.669950
288,5.740,0.674672
289,5.760,0.680650
290,5.780,0.687623
291,5.800,0.695290
292,5.820,0.703324
293,5.840,0.711398
294,5.860,0.719197
295,5.880,0.726443
296,5.900,0.732905
297,5.920,0.738414
298,5.940,0.742872
299,5.960,0.746252
300,5.980,0.748604
301,6.000,0.750039
302,6.020,0.750729
303,6.040,0.750886
304,6.060,0.750750
305,6.080,0.750568
306,6.100,0.750577
307,6.120,0.750985
308,6.140,0.751960
309,6.160,0.753610
310,6.180,0.755980
311,6.200,0.759044
312,6.220,0.762708
313,6.240,0.766814
314,6.260,0.771149
315,6.280,0.775459
316,6.300,0.779465
317,6.320,0.782881
318,6.340,0.785433
319,6.360,0.786877
320,6.380,0.787017
321,6.400,0.785718
322,6.420,0.782916
323,6.440,0.778624
324,6.460,0.772934
325,6.480,0.766012
326,6.500,0.758092
327,6.520,0.749459
328,6.540,0.740439
329,6.560,0.731376
330,6.580,0.722615
331,6.600,0.714481
332,6.620,0.707263
333,6.640,0.701196
334,6.660,0.696450
335,6.680,0.693121
336,6.700,0.691228
337,6.720,0.690711
338,6.740,0.691443
339,6.760,0.693234
340,6.780,0.695849
341,6.800,0.699022
342,6.820,0.702477
343,6.840,0.705946
344,6.860,0.709183
345,6.880,0.711987
346,6.900,0.714210
347,6.920,0.715767
348,6.940,0.716645
349,6.960,0.716897
350,6.980,0.716641
351,7.000,0.716052
352,7.020,0.715345
353,7.040,0.714765
354,7.060,0.714563
355,7.080,0.714984
356,7.100,0.716242
357,7.120,0.718509
358,7.140,0.721900
359,7.160,0.726461
360,7.180,0.732165
361,7.200,0.738910
362,7.220,0.746524
363,7.240,0.754771
364,7.260,0.763367
365,7.280,0.771993
366,7.300,0.780314
367,7.320,0.787997
368,7.340,0.794734
369,7.360,0.800254
370,7.380,0.804346
371,7.400,0.806866
372,7.420,0.807746
373,7.440,0.806998
374,7.460,0.804713
375,7.480,0.801057
376,7.500,0.796253
377,7.520,0.790575
378,7.540,0.784327
379,7.560,0.777825
380,7.580,0.771376
381,7.600,0.765263
382,7.620,0.759726
383,7.640,0.754948
384,7.660,0.751049
385,7.680,0.748074
386,7.700,0.745999
387,7.720,0.744732
388,7.740,0.744122
389,7.760,0.743970
390,7.780,0.744048
391,7.800,0.744114
392,7.820,0.743931
393,7.840,0.743285
394,7.860,0.742002
395,7.880,0.739960
396,7.900,0.737103
397,7.920,0.733441
398,7.940,0.729059
399,7.960,0.724106
400,7.980,0.718791
401,8.000,0.713372
402,8.020,0.708137
403,8.040,0.703387
404,8.060,0.699422
405,8.080,0.696513
406,8.100,0.694894
407,8.120,0.694739
408,8.140,0.696154
409,8.160,0.699171
410,8.180,0.703739
411,8.200,0.709731
412,8.220,0.716947
413,8.240,0.725129
414,8.260,0.733971
415,8.280,0.743141
416,8.300,0.752294
417,8.320,0.761098
418,8.340,0.769249
419,8.360,0.776490
420,8.380,0.782620
421,8.400,0.787511
422,8.420,0.791110
423,8.440,0.793437
424,8.460,0.794587
425,8.480,0.794717
426,8.500,0.794033
427,8.520,0.792780
428,8.540,0.791217
429,8.560,0.789603
430,8.580,0.788177
431,8.600,0.787143
432,8.620,0.786654
433,8.640,0.786801
434,8.660,0.787609
435,8.680,0.789033
436,8.700,0.790962
437,8.720,0.793227
438,8.740,0.795609
439,8.760,0.797860
440,8.780,0.799717
441,8.800,0.800918
442,8.820,0.801227
443,8.840,0.800443
444,8.860,0.798425
445,8.880,0.795092
446,8.900,0.790441
447,8.920,0.784544
448,8.940,0.777547
449,8.960,0.769664
450,8.980,0.761168
451,9.000,0.752371
452,9.020,0.743613
453,9.040,0.735235
454,9.060,0.727570
455,9.080,0.720914
456,9.100,0.715515
457,9.120,0.711559
458,9.140,0.709156
459,9.160,0.708340
460,9.180,0.709066
461,9.200,0.711213
462,9.220,0.714594
463,9.240,0.718969
464,9.260,0.724061
465,9.280,0.729574
466,9.300,0.735212
467,9.320,0.740696
468,9.340,0.745785
469,9.360,0.750288
470,9.380,0.754074
471,9.400,0.757082
472,9.420,0.759322
473,9.440,0.760872
474,9.460,0.761871
475,9.480,0.762510
476,9.500,0.763014
477,9.520,0.763626
478,9.540,0.764593
479,9.560,0.766140
480,9.580,0.768460
481,9.600,0.771697
482,9.620,0.775931
483,9.640,0.781176
484,9.660,0.787373
485,9.680,0.794395
486,9.700,0.802050
487,9.720,0.810096
488,9.740,0.818253
489,9.760,0.826220
490,9.780,0.833694
491,9.800,0.840394
492,9.820,0.846073
493,9.840,0.850537
494,9.860,0.853661
495,9.880,0.855396
496,9.900,0.855777
497,9.920,0.854920
498,9.940,0.853021
499,9.960,0.850346
500,9.980,0.847215
501,10.000,0.843993
502,10.020,0.841066
503,10.040,0.838824
504,10.060,0.837641
505,10.080,0.837862
506,10.100,0.839783
507,10.120,0.843643
508,10.140,0.849618
509,10.160,0.857816
510,10.180,0.868283
511,10.200,0.881008
512,10.220,0.895935
513,10.240,0.912981
514,10.260,0.932050
515,10.280,0.953052
516,10.300,0.975926
517,10.320,1.000653
518,10.340,1.027275
519,10.360,1.055908
520,10.380,1.086748
521,10.400,1.120076
522,10.420,1.156259
523,10.440,1.195742
524,10.460,1.239040
525,10.480,1.286725
526,10.500,1.339409
527,10.520,1.397724
528,10.540,1.462309
529,10.560,1.533787
530,10.580,1.612753
531,10.600,1.699759
532,10.620,1.795306
533,10.640,1.899839
534,10.660,2.013747
535,10.680,2.137369
536,10.700,2.271000
537,10.720,2.414907
538,10.740,2.569346
539,10.760,2.734576
540,10.780,2.910880
541,10.800,3.098584
542,10.820,3.298072
543,10.840,3.509801
544,10.860,3.734312
545,10.880,3.972231
546,10.900,4.224275
547,10.920,4.491245
548,10.940,4.774017
549,10.960,5.073527
550,10.980,5.390757
551,11.000,5.726710
552,11.020,6.082392
553,11.040,6.458788
554,11.060,6.856842
555,11.080,7.277434
556,11.100,7.721369
557,11.120,8.189360
558,11.140,8.682021
559,11.160,9.199867
560,11.180,9.743306
561,11.200,10.312655
562,11.220,10.908140
563,11.240,11.529911
564,11.260,12.178056
565,11.280,12.852614
566,11.300,13.553584
567,11.320,14.280941
568,11.340,15.034644
569,11.360,15.814636
570,11.380,16.620848
571,11.400,17.453193
572,11.420,18.311559
573,11.440,19.195795
574,11.460,20.105691
575,11.480,21.040964
576,11.500,22.001233
577,11.520,22.985998
578,11.540,23.994620
579,11.560,25.026301
580,11.580,26.080071
581,11.600,27.154771
582,11.620,28.249050
583,11.640,29.361365
584,11.660,30.489982
585,11.680,31.632985
586,11.700,32.788295
587,11.720,33.953683
588,11.740,35.126794
589,11.760,36.305173
590,11.780,37.486286
591,11.800,38.667546
592,11.820,39.846336
593,11.840,41.020027
594,11.860,42.185999
595,11.880,43.341649
596,11.900,44.484403
597,11.920,45.611716
598,11.940,46.721079
599,11.960,47.810010
600,11.980,48.876050
601,12.000,49.916758
602,12.020,50.929702
603,12.040,51.912452
604,12.060,52.862577
605,12.080,53.777642
606,12.100,54.655210
607,12.120,55.492849
608,12.140,56.288142
609,12.160,57.038703
610,12.180,57.742197
611,12.200,58.396361
612,12.220,58.999029
613,12.240,59.548163
614,12.260,60.041877
615,12.280,60.478465
616,12.300,60.856424
617,12.320,61.174478
618,12.340,61.431589
619,12.360,61.626973
620,12.380,61.760106
621,12.400,61.830720
622,12.420,61.838802
623,12.440,61.784580
624,12.460,61.668511
625,12.480,61.491258
626,12.500,61.253673
627,12.520,60.956773
628,12.540,60.601721
629,12.560,60.189800
630,12.580,59.722399
631,12.600,59.200998
632,12.620,58.627154
633,12.640,58.002498
634,12.660,57.328728
635,12.680,56.607612
636,12.700,55.840991
637,12.720,55.030786
638,12.740,54.179009
639,12.760,53.287763
640,12.780,52.359257
641,12.800,51.395808
642,12.820,50.399843
643,12.840,49.373899
644,12.860,48.320616
645,12.880,47.242725
646,12.900,46.143037
647,12.920,45.024417
648,12.940,43.889770
649,12.960,42.742004
650,12.980,41.584013
651,13.000,40.418641
652,13.020,39.248659
653,13.040,38.076736
654,13.060,36.905421
655,13.080,35.737120
656,13.100,34.574084
657,13.120,33.418406
658,13.140,32.272008
659,13.160,31.136653
660,13.180,30.013949
661,13.200,28.905360
662,13.220,27.812221
663,13.240,26.735756
664,13.260,25.677095
665,13.280,24.637289
666,13.300,23.617331
667,13.320,22.618163
668,13.340,21.640689
669,13.360,20.685780
670,13.380,19.754273
671,13.400,18.846972
672,13.420,17.964633
673,13.440,17.107963
674,13.460,16.277598
675,13.480,15.474096
676,13.500,14.697913
677,13.520,13.949398
678,13.540,13.228773
679,13.560,12.536129
680,13.580,11.871415
681,13.600,11.234443
682,13.620,10.624888
683,13.640,10.042297
684,13.660,9.486100
685,13.680,8.955634
686,13.700,8.450154
687,13.720,7.968861
688,13.740,7.510924
689,13.760,7.075501
690,13.780,6.661762
691,13.800,6.268907
692,13.820,5.896181
693,13.840,5.542884
694,13.860,5.208376
695,13.880,4.892080
696,13.900,4.593475
697,13.920,4.312091
698,13.940,4.047493
699,13.960,3.799268
700,13.980,3.567008
701,14.000,3.350294
702,14.020,3.148679
703,14.040,2.961676
704,14.060,2.788742
705,14.080,2.629277
706,14.100,2.482619
707,14.120,2.348044
708,14.140,2.224775
709,14.160,2.111992
710,14.180,2.008847
711,14.200,1.914482
712,14.220,1.828046
713,14.240,1.748716
714,14.260,1.675716
715,14.280,1.608336
716,14.300,1.545939
717,14.320,1.487982
718,14.340,1.434013
719,14.360,1.383676
720,14.380,1.336705
721,14.400,1.292920
722,14.420,1.252210
723,14.440,1.214517
724,14.460,1.179823
725,14.480,1.148125
726,14.500,1.119421
727,14.520,1.093687
728,14.540,1.070867
729,14.560,1.050859
730,14.580,1.033506
731,14.600,1.018595
732,14.620,1.005859
733,14.640,0.994981
734,14.660,0.985607
735,14.680,0.977359
736,14.700,0.969851
737,14.720,0.962707
738,14.740,0.955581
739,14.760,0.948171
740,14.780,0.940238
741,14.800,0.931612
742,14.820,0.922207
743,14.840,0.912016
744,14.860,0.901116
745,14.880,0.889660
746,14.900,0.877864
747,14.920,0.865993
748,14.940,0.854347
749,14.960,0.843238
750,14.980,0.832969
751,15.000,0.823822
752,15.020,0.816031
753,15.040,0.809774
754,15.060,0.805160
755,15.080,0.802222
756,15.100,0.800919
757,15.120,0.801132
758,15.140,0.802681
759,15.160,0.805330
760,15.180,0.808804
761,15.200,0.812809
762,15.220,0.817050
763,15.240,0.821246
764,15.260,0.825152
765,15.280,0.828570
766,15.300,0.831364
767,15.320,0.833466
768,15.340,0.834876
769,15.360,0.835667
770,15.380,0.835969
771,15.400,0.835967
772,15.420,0.835881
773,15.440,0.835951
774,15.460,0.836421
775,15.480,0.837517
776,15.500,0.839432
777,15.520,0.842307
778,15.540,0.846226
779,15.560,0.851200
780,15.580,0.857170
781,15.600,0.864001
782,15.620,0.871495
783,15.640,0.879397
784,15.660,0.887410
785,15.680,0.895213
786,15.700,0.902479
787,15.720,0.908892
788,15.740,0.914170
789,15.760,0.918078
790,15.780,0.920447
791,15.800,0.921179
792,15.820,0.920255
793,15.840,0.917736
794,15.860,0.913762
795,15.880,0.908538
796,15.900,0.902325
797,15.920,0.895425
798,15.940,0.888159
799,15.960,0.880854
800,15.980,0.873818
801,16.000,0.867322
802,16.020,0.861591
803,16.040,0.856786
804,16.060,0.852997
805,16.080,0.850243
806,16.100,0.848470
807,16.120,0.847559
808,16.140,0.847335
809,16.160,0.847584
810,16.180,0.848067
811,16.200,0.848537
812,16.220,0.848763
813,16.240,0.848540
814,16.260,0.847712
815,16.280,0.846176
816,16.300,0.843898
817,16.320,0.840913
818,16.340,0.837326
819,16.360,0.833305
820,16.380,0.829070
821,16.400,0.824883
822,16.420,0.821029
823,16.440,0.817797
824,16.460,0.815465
825,16.480,0.814276
826,16.500,0.814426
827,16.520,0.816048
828,16.540,0.819203
829,16.560,0.823874
830,16.580,0.829965
831,16.600,0.837306
832,16.620,0.845661
833,16.640,0.854741
834,16.660,0.864220
835,16.680,0.873753
836,16.700,0.882998
837,16.720,0.891630
838,16.740,0.899365
839,16.760,0.905972
840,16.780,0.911285
841,16.800,0.915214
842,16.820,0.917744
843,16.840,0.918938
844,16.860,0.918927
845,16.880,0.917900
846,16.900,0.916095
847,16.920,0.913772
848,16.940,0.911205
849,16.960,0.908658
850,16.980,0.906367
851,17.000,0.904525
852,17.020,0.903271
853,17.040,0.902677
854,17.060,0.902750
855,17.080,0.903424
856,17.100,0.904572
857,17.120,0.906012
858,17.140,0.907522
859,17.160,0.908852
860,17.180,0.909749
861,17.200,0.909967
862,17.220,0.909293
863,17.240,0.907558
864,17.260,0.904651
865,17.280,0.900533
866,17.300,0.895237
867,17.320,0.888870
868,17.340,0.881613
869,17.360,0.873705
870,17.380,0.865438
871,17.400,0.857134
872,17.420,0.849132
873,17.440,0.841764
874,17.460,0.835342
875,17.480,0.830133
876,17.500,0.826347
877,17.520,0.824126
878,17.540,0.823536
879,17.560,0.824560
880,17.580,0.827105
881,17.600,0.831007
882,17.620,0.836038
883,17.640,0.841928
884,17.660,0.848374
885,17.680,0.855065
886,17.700,0.861698
887,17.720,0.867998
888,17.740,0.873732
889,17.760,0.878726
890,17.780,0.882869
891,17.800,0.886124
892,17.820,0.888524
893,17.840,0.890167
894,17.860,0.891211
895,17.880,0.891858
896,17.900,0.892338
897,17.920,0.892893
898,17.940,0.893758
899,17.960,0.895143
900,17.980,0.897217
901,18.000,0.900093
902,18.020,0.903820
903,18.040,0.908377
904,18.060,0.913672
905,18.080,0.919545
906,18.100,0.925780
907,18.120,0.932112
908,18.140,0.938245
909,18.160,0.943874
910,18.180,0.948697
911,18.200,0.952440
912,18.220,0.954871
913,18.240,0.955816
914,18.260,0.955169
915,18.280,0.952906
916,18.300,0.949077
917,18.320,0.943813
918,18.340,0.937317
919,18.360,0.929849
920,18.380,0.921713
921,18.400,0.913245
922,18.420,0.904783
923,18.440,0.896659
924,18.460,0.889171
925,18.480,0.882573
926,18.500,0.877057
927,18.520,0.872748
928,18.540,0.869691
929,18.560,0.867862
930,18.580,0.867162
931,18.600,0.867430
932,18.620,0.868459
933,18.640,0.870006
934,18.660,0.871815
935,18.680,0.873629
936,18.700,0.875217
937,18.720,0.876382
938,18.740,0.876982
939,18.760,0.876934
940,18.780,0.876224
941,18.800,0.874909
942,18.820,0.873108
943,18.840,0.871000
944,18.860,0.868811
945,18.880,0.866795
946,18.900,0.865220
947,18.920,0.864349
948,18.940,0.864421
949,18.960,0.865632
950,18.980,0.868125
951,19.000,0.871973
952,19.020,0.877176
953,19.040,0.883656
954,19.060,0.891262
955,19.080,0.899775
956,19.100,0.908918
957,19.120,0.918374
958,19.140,0.927804
959,19.160,0.936863
960,19.180,0.945221
961,19.200,0.952582
962,19.220,0.958700
963,19.240,0.963395
964,19.260,0.966558
965,19.280,0.968159
966,19.300,0.968248
967,19.320,0.966947
968,19.340,0.964446
969,19.360,0.960983
970,19.380,0.956835
971,19.400,0.952294
972,19.420,0.947654
973,19.440,0.943186
974,19.460,0.939124
975,19.480,0.935653
976,19.500,0.932895
977,19.520,0.930902
978,19.540,0.929657
979,19.560,0.929077
980,19.580,0.929015
981,19.600,0.929280
982,19.620,0.929646
983,19.640,0.929868
984,19.660,0.929707
985,19.680,0.928943
986,19.700,0.927391
987,19.720,0.924921
988,19.740,0.921464
989,19.760,0.917021
990,19.780,0.911669
991,19.800,0.905552
992,19.820,0.898879
993,19.840,0.891911
994,19.860,0.884949
995,19.880,0.878310
996,19.900,0.872317
997,19.920,0.867272
998,19.940,0.863442
999,19.960,0.861041
1000,19.980,0.860217
1001,20.000,0.861043
1002,20.020,0.863514
1003,20.040,0.867542
1004,20.060,0.872967
1005,20.080,0.879563
1006,20.100,0.887052
1007,20.120,0.895120
1008,20.140,0.903439
1009,20.160,0.911682
1010,20.180,0.919541
1011,20.200,0.926752
1012,20.220,0.933101
1013,20.240,0.938442
1014,20.260,0.942697
1015,20.280,0.945866
1016,20.300,0.948016
1017,20.320,0.949283
1018,20.340,0.949851
1019,20.360,0.949944
1020,20.380,0.949806
1021,20.400,0.949686
1022,20.420,0.949813
1023,20.440,0.950386
1024,20.460,0.951555
1025,20.480,0.953412
1026,20.500,0.955979
1027,20.520,0.959211
1028,20.540,0.962995
1029,20.560,0.967155
1030,20.580,0.971466
1031,20.600,0.975666
1032,20.620,0.979472
1033,20.640,0.982602
1034,20.660,0.984793
1035,20.680,0.985815
1036,20.700,0.985492
1037,20.720,0.983712
1038,20.740,0.980437
1039,20.760,0.975705
1040,20.780,0.969636
1041,20.800,0.962417
1042,20.820,0.954301
1043,20.840,0.945591
1044,20.860,0.936618
1045,20.880,0.927730
1046,20.900,0.919267
1047,20.920,0.911545
1048,20.940,0.904838
1049,20.960,0.899358
1050,20.980,0.895254
1051,21.000,0.892595
1052,21.020,0.891374
1053,21.040,0.891508
1054,21.060,0.892846
1055,21.080,0.895181
1056,21.100,0.898265
1057,21.120,0.901825
1058,21.140,0.905584
1059,21.160,0.909276
1060,21.180,0.912668
1061,21.200,0.915571
1062,21.220,0.917855
1063,21.240,0.919457
1064,21.260,0.920382
1065,21.280,0.920704
1066,21.300,0.920558
1067,21.320,0.920132
1068,21.340,0.919651
1069,21.360,0.919364
1070,21.380,0.919519
1071,21.400,0.920354
1072,21.420,0.922069
1073,21.440,0.924821
1074,21.460,0.928700
1075,21.480,0.933732
1076,21.500,0.939865
1077,21.520,0.946974
1078,21.540,0.954866
1079,21.560,0.963290
1080,21.580,0.971948
1081,21.600,0.980516
1082,21.620,0.988657
1083,21.640,0.996047
1084,21.660,1.002389
1085,21.680,1.007431
1086,21.700,1.010983
1087,21.720,1.012927
1088,21.740,1.013222
1089,21.760,1.011908
1090,21.780,1.009103
1091,21.800,1.004991
1092,21.820,0.999819
1093,21.840,0.993872
1094,21.860,0.987462
1095,21.880,0.980905
1096,21.900,0.974506
1097,21.920,0.968536
1098,21.940,0.963219
1099,21.960,0.958721
1100,21.980,0.955138
1101,22.000,0.952496
1102,22.020,0.950747
1103,22.040,0.949780
1104,22.060,0.949427
1105,22.080,0.949480
1106,22.100,0.949703
1107,22.120,0.949854
1108,22.140,0.949700
1109,22.160,0.949038
1110,22.180,0.947708
1111,22.200,0.945608
1112,22.220,0.942701
1113,22.240,0.939020
1114,22.260,0.934669
1115,22.280,0.929816
1116,22.300,0.924686
1117,22.320,0.919546
1118,22.340,0.914688
1119,22.360,0.910414
1120,22.380,0.907014
1121,22.400,0.904748
1122,22.420,0.903830
1123,22.440,0.904413
1124,22.460,0.906577
1125,22.480,0.910326
1126,22.500,0.915583
1127,22.520,0.922195
1128,22.540,0.929942
1129,22.560,0.938548
1130,22.580,0.947694
1131,22.600,0.957042
1132,22.620,0.966248
1133,22.640,0.974988
1134,22.660,0.982969
1135,22.680,0.989951
1136,22.700,0.995756
1137,22.720,1.000281
1138,22.740,1.003494
1139,22.760,1.005443
1140,22.780,1.006244
1141,22.800,1.006071
1142,22.820,1.005147
1143,22.840,1.003724
1144,22.860,1.002065
1145,22.880,1.000425
1146,22.900,0.999037
1147,22.920,0.998090
1148,22.940,0.997721
1149,22.960,0.998002
1150,22.980,0.998937
1151,23.000,1.000462
1152,23.020,1.002447
1153,23.040,1.004708
1154,23.060,1.007018
1155,23.080,1.009122
1156,23.100,1.010758
1157,23.120,1.011671
1158,23.140,1.011635
1159,23.160,1.010469
1160,23.180,1.008050
1161,23.200,1.004322
1162,23.220,0.999308
1163,23.240,0.993102
1164,23.260,0.985874
1165,23.280,0.977859
1166,23.300,0.969343
1167,23.320,0.960648
1168,23.340,0.952116
1169,23.360,0.944087
1170,23.380,0.936883
1171,23.400,0.930786
1172,23.420,0.926023
1173,23.440,0.922755
1174,23.460,0.921068
1175,23.480,0.920967
1176,23.500,0.922380
1177,23.520,0.925162
1178,23.540,0.929106
1179,23.560,0.933956
1180,23.580,0.939423
1181,23.600,0.945208
1182,23.620,0.951014
1183,23.640,0.956572
1184,23.660,0.961650
1185,23.680,0.966074
1186,23.700,0.969731
1187,23.720,0.972581
1188,23.740,0.974651
1189,23.760,0.976038
1190,23.780,0.976895
1191,23.800,0.977421
1192,23.820,0.977846
1193,23.840,0.978412
1194,23.860,0.979357
1195,23.880,0.980892
1196,23.900,0.983191
1197,23.920,0.986373
1198,23.940,0.990493
1199,23.960,0.995533
1200,23.980,1.001405
1201,24.000,1.007953
1202,24.020,1.014956
1203,24.040,1.022150
1204,24.060,1.029232
1205,24.080,1.035887
1206,24.100,1.041802
1207,24.120,1.046687
1208,24.140,1.050291
1209,24.160,1.052422
1210,24.180,1.052953
1211,24.200,1.051836
1212,24.220,1.049102
1213,24.240,1.044862
1214,24.260,1.039297
1215,24.280,1.032654
1216,24.300,1.025223
1217,24.320,1.017330
1218,24.340,1.009308
1219,24.360,1.001486
1220,24.380,0.994164
1221,24.400,0.987600
1222,24.420,0.981995
1223,24.440,0.977482
1224,24.460,0.974119
1225,24.480,0.971893
1226,24.500,0.970718
1227,24.520,0.970445
1228,24.540,0.970878
1229,24.560,0.971783
1230,24.580,0.972910
1231,24.600,0.974012
1232,24.620,0.974859
1233,24.640,0.975258
1234,24.660,0.975067
1235,24.680,0.974204
1236,24.700,0.972657
1237,24.720,0.970480
1238,24.740,0.967797
1239,24.760,0.964789
1240,24.780,0.961685
1241,24.800,0.958749
1242,24.820,0.956256
1243,24.840,0.954481
1244,24.860,0.953676
1245,24.880,0.954053
1246,24.900,0.955770
