Record_ID,RetentionTime_min,RI_mV
144,2.860,0.863549
145,2.880,0.870416
146,2.900,0.879424
147,2.920,0.891225
148,2.940,0.906622
149,2.960,0.926546
150,2.980,0.952017
151,3.000,0.984071
152,3.020,1.023677
153,3.040,1.071640
154,3.060,1.128489
155,3.080,1.194370
156,3.100,1.268947
157,3.120,1.351328
158,3.140,1.440021
159,3.160,1.532945
160,3.180,1.627477
161,3.200,1.720562
162,3.220,1.808865
163,3.240,1.888970
164,3.260,1.957590
165,3.280,2.011793
166,3.300,2.049210
167,3.320,2.068199
168,3.340,2.067968
169,3.360,2.048629
170,3.380,2.011179
171,3.400,1.957421
172,3.420,1.889820
173,3.440,1.811327
174,3.460,1.725171
175,3.480,1.634646
176,3.500,1.542918
177,3.520,1.452859
178,3.540,1.366916
179,3.560,1.287033
180,3.580,1.214615
181,3.600,1.150529
182,3.620,1.095145
183,3.640,1.048402
184,3.660,1.009880
185,3.680,0.978892
186,3.700,0.954562
187,3.720,0.935904
188,3.740,0.921890
189,3.760,0.911503
190,3.780,0.903785
191,3.800,0.897865
192,3.820,0.892985
193,3.840,0.888517
194,3.860,0.883966
195,3.880,0.878977
196,3.900,0.873328
197,3.920,0.866928
198,3.940,0.859804
199,3.960,0.852082
200,3.980,0.843976
201,4.000,0.835763
202,4.020,0.827761
203,4.040,0.820307
204,4.060,0.813733
205,4.080,0.808342
206,4.100,0.804391
207,4.120,0.802069
208,4.140,0.801493
209,4.160,0.802694
210,4.180,0.805614
211,4.200,0.810116
212,4.220,0.815987
213,4.240,0.822953
214,4.260,0.830694
215,4.280,0.838866
216,4.300,0.847123
217,4.320,0.855130
218,4.340,0.862594
219,4.360,0.869268
220,4.380,0.874975
221,4.400,0.879612
222,4.420,0.883150
223,4.440,0.885639
224,4.460,0.887198
225,4.480,0.888002
226,4.500,0.888269
227,4.520,0.888242
228,4.540,0.888171
229,4.560,0.888288
230,4.580,0.888797
231,4.600,0.889850
232,4.620,0.891539
233,4.640,0.893889
234,4.660,0.896849
235,4.680,0.900302
236,4.700,0.904066
237,4.720,0.907906
238,4.740,0.911553
239,4.760,0.914720
240,4.780,0.917121
241,4.800,0.918493
242,4.820,0.918612
243,4.840,0.917314
244,4.860,0.914504
245,4.880,0.910167
246,4.900,0.904371
247,4.920,0.897267
248,4.940,0.889078
249,4.960,0.880094
250,4.980,0.870650
251,5.000,0.861109
252,5.020,0.851847
253,5.040,0.843222
254,5.060,0.835561
255,5.080,0.829139
256,5.100,0.824164
257,5.120,0.820767
258,5.140,0.818996
259,5.160,0.818812
260,5.180,0.820100
261,5.200,0.822672
262,5.220,0.826285
263,5.240,0.830659
264,5.260,0.835491
265,5.280,0.840480
266,5.300,0.845347
267,5.320,0.849850
268,5.340,0.853801
269,5.360,0.857077
270,5.380,0.859626
271,5.400,0.861470
272,5.420,0.862700
273,5.440,0.863467
274,5.460,0.863969
275,5.480,0.864437
276,5.500,0.865113
277,5.520,0.866235
278,5.540,0.868013
279,5.560,0.870615
280,5.580,0.874151
281,5.600,0.878661
282,5.620,0.884113
283,5.640,0.890396
284,5.660,0.897330
285,5.680,0.904671
286,5.700,0.912127
287,5.720,0.919372
288,5.740,0.926071
289,5.760,0.931894
290,5.780,0.936542
291,5.800,0.939763
292,5.820,0.941367
293,5.840,0.941242
294,5.860,0.939361
295,5.880,0.935781
296,5.900,0.930643
297,5.920,0.924166
298,5.940,0.916629
299,5.960,0.908360
300,5.980,0.899713
301,6.000,0.891047
302,6.020,0.882711
303,6.040,0.875016
304,6.060,0.868223
305,6.080,0.862526
306,6.100,0.858047
307,6.120,0.854825
308,6.140,0.852823
309,6.160,0.851931
310,6.180,0.851978
311,6.200,0.852743
312,6.220,0.853979
313,6.240,0.855425
314,6.260,0.856832
315,6.280,0.857978
316,6.300,0.858686
317,6.320,0.858838
318,6.340,0.858381
319,6.360,0.857335
320,6.380,0.855790
321,6.400,0.853901
322,6.420,0.851876
323,6.440,0.849964
324,6.460,0.848434
325,6.480,0.847557
326,6.500,0.847588
327,6.520,0.848745
328,6.540,0.851192
329,6.560,0.855026
330,6.580,0.860266
331,6.600,0.866852
332,6.620,0.874642
333,6.640,0.883422
334,6.660,0.892911
335,6.680,0.902781
336,6.700,0.912676
337,6.720,0.922226
338,6.740,0.931074
339,6.760,0.938898
340,6.780,0.945421
341,6.800,0.950436
342,6.820,0.953812
343,6.840,0.955504
344,6.860,0.955551
345,6.880,0.954073
346,6.900,0.951266
347,6.920,0.947382
348,6.940,0.942717
349,6.960,0.937591
350,6.980,0.932325
351,7.000,0.927224
352,7.020,0.922555
353,7.040,0.918534
354,7.060,0.915313
355,7.080,0.912972
356,7.100,0.911516
357,7.120,0.910879
358,7.140,0.910931
359,7.160,0.911492
360,7.180,0.912342
361,7.200,0.913246
362,7.220,0.913969
363,7.240,0.914298
364,7.260,0.914058
365,7.280,0.913126
366,7.300,0.911447
367,7.320,0.909038
368,7.340,0.905989
369,7.360,0.902463
370,7.380,0.898685
371,7.400,0.894931
372,7.420,0.891511
373,7.440,0.888751
374,7.460,0.886972
375,7.480,0.886467
376,7.500,0.887488
377,7.520,0.890224
378,7.540,0.894790
379,7.560,0.901221
380,7.580,0.909463
381,7.600,0.919383
382,7.620,0.930768
383,7.640,0.943344
384,7.660,0.956789
385,7.680,0.970749
386,7.700,0.984866
387,7.720,0.998792
388,7.740,1.012215
389,7.760,1.024873
390,7.780,1.036568
391,7.800,1.047182
392,7.820,1.056674
393,7.840,1.065087
394,7.860,1.072540
395,7.880,1.079218
396,7.900,1.085357
397,7.920,1.091229
398,7.940,1.097121
399,7.960,1.103317
400,7.980,1.110076
401,8.000,1.117616
402,8.020,1.126102
403,8.040,1.135630
404,8.060,1.146230
405,8.080,1.157860
406,8.100,1.170410
407,8.120,1.183718
408,8.140,1.197576
409,8.160,1.211753
410,8.180,1.226012
411,8.200,1.240127
412,8.220,1.253907
413,8.240,1.267211
414,8.260,1.279960
415,8.280,1.292150
416,8.300,1.303858
417,8.320,1.315239
418,8.340,1.326522
419,8.360,1.338002
420,8.380,1.350024
421,8.400,1.362963
422,8.420,1.377209
423,8.440,1.393143
424,8.460,1.411116
425,8.480,1.431429
426,8.500,1.454322
427,8.520,1.479957
428,8.540,1.508412
429,8.560,1.539679
430,8.580,1.573670
431,8.600,1.610219
432,8.620,1.649102
433,8.640,1.690048
434,8.660,1.732763
435,8.680,1.776946
436,8.700,1.822313
437,8.720,1.868613
438,8.740,1.915650
439,8.760,1.963290
440,8.780,2.011473
441,8.800,2.060214
442,8.820,2.109606
443,8.840,2.159808
444,8.860,2.211035
445,8.880,2.263546
446,8.900,2.317621
447,8.920,2.373548
448,8.940,2.431597
449,8.960,2.492006
450,8.980,2.554964
451,9.000,2.620598
452,9.020,2.688965
453,9.040,2.760050
454,9.060,2.833768
455,9.080,2.909970
456,9.100,2.988453
457,9.120,3.068981
458,9.140,3.151298
459,9.160,3.235150
460,9.180,3.320308
461,9.200,3.406579
462,9.220,3.493832
463,9.240,3.582007
464,9.260,3.671122
465,9.280,3.761281
466,9.300,3.852670
467,9.320,3.945551
468,9.340,4.040250
469,9.360,4.137143
470,9.380,4.236635
471,9.400,4.339140
472,9.420,4.445062
473,9.440,4.554772
474,9.460,4.668588
475,9.480,4.786766
476,9.500,4.909480
477,9.520,5.036824
478,9.540,5.168808
479,9.560,5.305361
480,9.580,5.446340
481,9.600,5.591548
482,9.620,5.740747
483,9.640,5.893676
484,9.660,6.050077
485,9.680,6.209706
486,9.700,6.372361
487,9.720,6.537886
488,9.740,6.706191
489,9.760,6.877254
490,9.780,7.051122
491,9.800,7.227911
492,9.820,7.407790
493,9.840,7.590977
494,9.860,7.777715
495,9.880,7.968256
496,9.900,8.162845
497,9.920,8.361694
498,9.940,8.564969
499,9.960,8.772774
500,9.980,8.985142
501,10.000,9.202023
502,10.020,9.423290
503,10.040,9.648740
504,10.060,9.878100
505,10.080,10.111048
506,10.100,10.347222
507,10.120,10.586245
508,10.140,10.827744
509,10.160,11.071370
510,10.180,11.316818
511,10.200,11.563842
512,10.220,11.812271
513,10.240,12.062012
514,10.260,12.313057
515,10.280,12.565477
516,10.300,12.819417
517,10.320,13.075082
518,10.340,13.332721
519,10.360,13.592609
520,10.380,13.855025
521,10.400,14.120230
522,10.420,14.388451
523,10.440,14.659860
524,10.460,14.934562
525,10.480,15.212586
526,10.500,15.493878
527,10.520,15.778306
528,10.540,16.065662
529,10.560,16.355674
530,10.580,16.648020
531,10.600,16.942349
532,10.620,17.238294
533,10.640,17.535498
534,10.660,17.833627
535,10.680,18.132392
536,10.700,18.431557
537,10.720,18.730953
538,10.740,19.030479
539,10.760,19.330102
540,10.780,19.629851
541,10.800,19.929806
542,10.820,20.230084
543,10.840,20.530820
544,10.860,20.832151
545,10.880,21.134190
546,10.900,21.437015
547,10.920,21.740642
548,10.940,22.045022
549,10.960,22.350024
550,10.980,22.655432
551,11.000,22.960949
552,11.020,23.266198
553,11.040,23.570737
554,11.060,23.874073
555,11.080,24.175678
556,11.100,24.475015
557,11.120,24.771553
558,11.140,25.064791
559,11.160,25.354277
560,11.180,25.639626
561,11.200,25.920527
562,11.220,26.196751
563,11.240,26.468158
564,11.260,26.734686
565,11.280,26.996349
566,11.300,27.253219
567,11.320,27.505413
568,11.340,27.753071
569,11.360,27.996339
570,11.380,28.235346
571,11.400,28.470190
572,11.420,28.700916
573,11.440,28.927510
574,11.460,29.149888
575,11.480,29.367899
576,11.500,29.581318
577,11.520,29.789866
578,11.540,29.993212
579,11.560,30.190995
580,11.580,30.382842
581,11.600,30.568384
582,11.620,30.747277
583,11.640,30.919223
584,11.660,31.083980
585,11.680,31.241380
586,11.700,31.391331
587,11.720,31.533821
588,11.740,31.668915
589,11.760,31.796747
590,11.780,31.917507
591,11.800,32.031426
592,11.820,32.138754
593,11.840,32.239743
594,11.860,32.334625
595,11.880,32.423592
596,11.900,32.506780
597,11.920,32.584258
598,11.940,32.656017
599,11.960,32.721966
600,11.980,32.781938
601,12.000,32.835692
602,12.020,32.882929
603,12.040,32.923307
604,12.060,32.956457
605,12.080,32.982008
606,12.100,32.999605
607,12.120,33.008932
608,12.140,33.009724
609,12.160,33.001792
610,12.180,32.985021
611,12.200,32.959386
612,12.220,32.924944
613,12.240,32.881836
614,12.260,32.830270
615,12.280,32.770513
616,12.300,32.702871
617,12.320,32.627670
618,12.340,32.545236
619,12.360,32.455876
620,12.380,32.359863
621,12.400,32.257417
622,12.420,32.148701
623,12.440,32.033810
624,12.460,31.912776
625,12.480,31.785567
626,12.500,31.652104
627,12.520,31.512267
628,12.540,31.365920
629,12.560,31.212922
630,12.580,31.053153
631,12.600,30.886529
632,12.620,30.713023
633,12.640,30.532677
634,12.660,30.345609
635,12.680,30.152026
636,12.700,29.952217
637,12.720,29.746550
638,12.740,29.535465
639,12.760,29.319454
640,12.780,29.099047
641,12.800,28.874790
642,12.820,28.647225
643,12.840,28.416870
644,12.860,28.184194
645,12.880,27.949609
646,12.900,27.713452
647,12.920,27.475977
648,12.940,27.237356
649,12.960,26.997681
650,12.980,26.756969
651,13.000,26.515177
652,13.020,26.272219
653,13.040,26.027982
654,13.060,25.782350
655,13.080,25.535220
656,13.100,25.286524
657,13.120,25.036244
658,13.140,24.784427
659,13.160,24.531189
660,13.180,24.276722
661,13.200,24.021292
662,13.220,23.765229
663,13.240,23.508918
664,13.260,23.252785
665,13.280,22.997274
666,13.300,22.742834
667,13.320,22.489894
668,13.340,22.238850
669,13.360,21.990043
670,13.380,21.743750
671,13.400,21.500177
672,13.420,21.259452
673,13.440,21.021631
674,13.460,20.786703
675,13.480,20.554602
676,13.500,20.325221
677,13.520,20.098435
678,13.540,19.874116
679,13.560,19.652156
680,13.580,19.432484
681,13.600,19.215088
682,13.620,19.000020
683,13.640,18.787413
684,13.660,18.577483
685,13.680,18.370522
686,13.700,18.166900
687,13.720,17.967049
688,13.740,17.771446
689,13.760,17.580600
690,13.780,17.395023
691,13.800,17.215218
692,13.820,17.041651
693,13.840,16.874737
694,13.860,16.714822
695,13.880,16.562173
696,13.900,16.416972
697,13.920,16.279314
698,13.940,16.149212
699,13.960,16.026606
700,13.980,15.911376
701,14.000,15.803358
702,14.020,15.702365
703,14.040,15.608206
704,14.060,15.520703
705,14.080,15.439713
706,14.100,15.365140
707,14.120,15.296948
708,14.140,15.235162
709,14.160,15.179877
710,14.180,15.131248
711,14.200,15.089482
712,14.220,15.054828
713,14.240,15.027558
714,14.260,15.007948
715,14.280,14.996259
716,14.300,14.992721
717,14.320,14.997506
718,14.340,15.010725
719,14.360,15.032408
720,14.380,15.062503
721,14.400,15.100872
722,14.420,15.147295
723,14.440,15.201483
724,14.460,15.263087
725,14.480,15.331717
726,14.500,15.406964
727,14.520,15.488416
728,14.540,15.575683
729,14.560,15.668414
730,14.580,15.766316
731,14.600,15.869163
732,14.620,15.976809
733,14.640,16.089186
734,14.660,16.206306
735,14.680,16.328251
736,14.700,16.455162
737,14.720,16.587223
738,14.740,16.724640
739,14.760,16.867624
740,14.780,17.016369
741,14.800,17.171031
742,14.820,17.331712
743,14.840,17.498448
744,14.860,17.671195
745,14.880,17.849832
746,14.900,18.034152
747,14.920,18.223879
748,14.940,18.418670
749,14.960,18.618132
750,14.980,18.821842
751,15.000,19.029365
752,15.020,19.240272
753,15.040,19.454160
754,15.060,19.670668
755,15.080,19.889492
756,15.100,20.110392
757,15.120,20.333198
758,15.140,20.557808
759,15.160,20.784181
760,15.180,21.012328
761,15.200,21.242297
762,15.220,21.474155
763,15.240,21.707969
764,15.260,21.943783
765,15.280,22.181606
766,15.300,22.421385
767,15.320,22.663000
768,15.340,22.906250
769,15.360,23.150850
770,15.380,23.396429
771,15.400,23.642540
772,15.420,23.888668
773,15.440,24.134247
774,15.460,24.378676
775,15.480,24.621342
776,15.500,24.861641
777,15.520,25.098996
778,15.540,25.332882
779,15.560,25.562836
780,15.580,25.788474
781,15.600,26.009494
782,15.620,26.225681
783,15.640,26.436903
784,15.660,26.643102
785,15.680,26.844282
786,15.700,27.040492
787,15.720,27.231807
788,15.740,27.418312
789,15.760,27.600075
790,15.780,27.777137
791,15.800,27.949491
792,15.820,28.117071
793,15.840,28.279748
794,15.860,28.437324
795,15.880,28.589537
796,15.900,28.736071
797,15.920,28.876564
798,15.940,29.010626
799,15.960,29.137859
800,15.980,29.257876
801,16.000,29.370316
802,16.020,29.474870
803,16.040,29.571290
804,16.060,29.659403
805,16.080,29.739120
806,16.100,29.810434
807,16.120,29.873420
808,16.140,29.928227
809,16.160,29.975062
810,16.180,30.014180
811,16.200,30.045855
812,16.220,30.070371
813,16.240,30.087991
814,16.260,30.098944
815,16.280,30.103406
816,16.300,30.101486
817,16.320,30.093220
818,16.340,30.078564
819,16.360,30.057396
820,16.380,30.029526
821,16.400,29.994704
822,16.420,29.952639
823,16.440,29.903013
824,16.460,29.845506
825,16.480,29.779815
826,16.500,29.705674
827,16.520,29.622871
828,16.540,29.531265
829,16.560,29.430794
830,16.580,29.321479
831,16.600,29.203428
832,16.620,29.076827
833,16.640,28.941934
834,16.660,28.799061
835,16.680,28.648559
836,16.700,28.490797
837,16.720,28.326147
838,16.740,28.154958
839,16.760,27.977544
840,16.780,27.794167
841,16.800,27.605028
842,16.820,27.410263
843,16.840,27.209939
844,16.860,27.004064
845,16.880,26.792591
846,16.900,26.575439
847,16.920,26.352501
848,16.940,26.123672
849,16.960,25.888862
850,16.980,25.648019
851,17.000,25.401144
852,17.020,25.148309
853,17.040,24.889661
854,17.060,24.625432
855,17.080,24.355939
856,17.100,24.081576
857,17.120,23.802806
858,17.140,23.520147
859,17.160,23.234151
860,17.180,22.945387
861,17.200,22.654417
862,17.220,22.361777
863,17.240,22.067957
864,17.260,21.773384
865,17.280,21.478408
866,17.300,21.183297
867,17.320,20.888232
868,17.340,20.593310
869,17.360,20.298554
870,17.380,20.003922
871,17.400,19.709323
872,17.420,19.414639
873,17.440,19.119743
874,17.460,18.824516
875,17.480,18.528873
876,17.500,18.232773
877,17.520,17.936233
878,17.540,17.639339
879,17.560,17.342245
880,17.580,17.045175
881,17.600,16.748415
882,17.620,16.452297
883,17.640,16.157193
884,17.660,15.863488
885,17.680,15.571565
886,17.700,15.281787
887,17.720,14.994475
888,17.740,14.709892
889,17.760,14.428236
890,17.780,14.149626
891,17.800,13.874102
892,17.820,13.601626
893,17.840,13.332091
894,17.860,13.065330
895,17.880,12.801135
896,17.900,12.539274
897,17.920,12.279510
898,17.940,12.021625
899,17.960,11.765436
900,17.980,11.510815
901,18.000,11.257702
902,18.020,11.006112
903,18.040,10.756142
904,18.060,10.507972
905,18.080,10.261853
906,18.100,10.018102
907,18.120,9.777081
908,18.140,9.539184
909,18.160,9.304814
910,18.180,9.074363
911,18.200,8.848188
912,18.220,8.626599
913,18.240,8.409837
914,18.260,8.198070
915,18.280,7.991380
916,18.300,7.789766
917,18.320,7.593148
918,18.340,7.401376
919,18.360,7.214240
920,18.380,7.031492
921,18.400,6.852863
922,18.420,6.678082
923,18.440,6.506894
924,18.460,6.339083
925,18.480,6.174482
926,18.500,6.012985
927,18.520,5.854554
928,18.540,5.699222
929,18.560,5.547083
930,18.580,5.398291
931,18.600,5.253040
932,18.620,5.111554
933,18.640,4.974063
934,18.660,4.840785
935,18.680,4.711907
936,18.700,4.587569
937,18.720,4.467846
938,18.740,4.352739
939,18.760,4.242169
940,18.780,4.135974
941,18.800,4.033915
942,18.820,3.935686
943,18.840,3.840925
944,18.860,3.749234
945,18.880,3.660196
946,18.900,3.573399
947,18.920,3.488455
948,18.940,3.405020
949,18.960,3.322813
950,18.980,3.241624
951,19.000,3.161327
952,19.020,3.081884
953,19.040,3.003337
954,19.060,2.925808
955,19.080,2.849482
956,19.100,2.774592
957,19.120,2.701404
958,19.140,2.630193
959,19.160,2.561223
960,19.180,2.494727
961,19.200,2.430895
962,19.220,2.369852
963,19.240,2.311655
964,19.260,2.256288
965,19.280,2.203659
966,19.300,2.153609
967,19.320,2.105924
968,19.340,2.060344
969,19.360,2.016588
970,19.380,1.974364
971,19.400,1.933398
972,19.420,1.893445
973,19.440,1.854309
974,19.460,1.815857
975,19.480,1.778024
976,19.500,1.740821
977,19.520,1.704333
978,19.540,1.668708
979,19.560,1.634153
980,19.580,1.600916
981,19.600,1.569266
982,19.620,1.539475
983,19.640,1.511799
984,19.660,1.486456
985,19.680,1.463608
986,19.700,1.443351
987,19.720,1.425701
988,19.740,1.410588
989,19.760,1.397862
990,19.780,1.387293
991,19.800,1.378583
992,19.820,1.371382
993,19.840,1.365306
994,19.860,1.359955
995,19.880,1.354936
996,19.900,1.349884
997,19.920,1.344481
998,19.940,1.338469
999,19.960,1.331667
1000,19.980,1.323972
1001,20.000,1.315367
1002,20.020,1.305914
1003,20.040,1.295744
1004,20.060,1.285049
1005,20.080,1.274063
1006,20.100,1.263043
1007,20.120,1.252249
1008,20.140,1.241926
1009,20.160,1.232284
1010,20.180,1.223481
1011,20.200,1.215617
1012,20.220,1.208720
1013,20.240,1.202747
1014,20.260,1.197587
1015,20.280,1.193071
1016,20.300,1.188978
1017,20.320,1.185057
1018,20.340,1.181042
1019,20.360,1.176673
1020,20.380,1.171714
1021,20.400,1.165974
1022,20.420,1.159319
1023,20.440,1.151683
1024,20.460,1.143081
1025,20.480,1.133605
1026,20.500,1.123421
1027,20.520,1.112766
1028,20.540,1.101929
1029,20.560,1.091239
1030,20.580,1.081042
1031,20.600,1.071683
1032,20.620,1.063483
1033,20.640,1.056723
1034,20.660,1.051621
1035,20.680,1.048325
1036,20.700,1.046897
1037,20.720,1.047317
1038,20.740,1.049477
1039,20.760,1.053192
1040,20.780,1.058210
1041,20.800,1.064229
1042,20.820,1.070912
1043,20.840,1.077912
1044,20.860,1.084888
1045,20.880,1.091529
1046,20.900,1.097571
1047,20.920,1.102807
1048,20.940,1.107105
1049,20.960,1.110407
1050,20.980,1.112733
1051,21.000,1.114172
1052,21.020,1.114879
1053,21.040,1.115052
1054,21.060,1.114925
1055,21.080,1.114742
1056,21.100,1.114738
1057,21.120,1.115124
1058,21.140,1.116067
1059,21.160,1.117678
1060,21.180,1.119998
1061,21.200,1.123001
1062,21.220,1.126584
1063,21.240,1.130583
1064,21.260,1.134772
1065,21.280,1.138888
1066,21.300,1.142639
1067,21.320,1.145730
1068,21.340,1.147880
1069,21.360,1.148842
1070,21.380,1.148422
1071,21.400,1.146492
1072,21.420,1.143002
1073,21.440,1.137984
1074,21.460,1.131553
1075,21.480,1.123905
1076,21.500,1.115303
1077,21.520,1.106064
1078,21.540,1.096545
1079,21.560,1.087116
1080,21.580,1.078147
1081,21.600,1.069978
1082,21.620,1.062910
1083,21.640,1.057178
1084,21.660,1.052946
1085,21.680,1.050298
1086,21.700,1.049231
1087,21.720,1.049662
1088,21.740,1.051434
1089,21.760,1.054330
1090,21.780,1.058086
1091,21.800,1.062410
1092,21.820,1.067005
1093,21.840,1.071588
1094,21.860,1.075905
1095,21.880,1.079753
1096,21.900,1.082990
1097,21.920,1.085540
1098,21.940,1.087405
1099,21.960,1.088652
1100,21.980,1.089417
1101,22.000,1.089885
1102,22.020,1.090278
1103,22.040,1.090841
1104,22.060,1.091815
1105,22.080,1.093425
1106,22.100,1.095856
1107,22.120,1.099240
1108,22.140,1.103645
1109,22.160,1.109062
1110,22.180,1.115409
1111,22.200,1.122527
1112,22.220,1.130191
1113,22.240,1.138120
1114,22.260,1.145996
1115,22.280,1.153478
1116,22.300,1.160226
1117,22.320,1.165923
1118,22.340,1.170288
1119,22.360,1.173103
1120,22.380,1.174219
1121,22.400,1.173570
1122,22.420,1.171174
1123,22.440,1.167137
1124,22.460,1.161643
1125,22.480,1.154946
1126,22.500,1.147352
1127,22.520,1.139203
1128,22.540,1.130856
1129,22.560,1.122661
1130,22.580,1.114944
1131,22.600,1.107984
1132,22.620,1.102000
1133,22.640,1.097140
1134,22.660,1.093476
1135,22.680,1.090999
1136,22.700,1.089626
1137,22.720,1.089210
1138,22.740,1.089548
1139,22.760,1.090405
1140,22.780,1.091526
1141,22.800,1.092660
1142,22.820,1.093577
1143,22.840,1.094086
1144,22.860,1.094051
1145,22.880,1.093398
1146,22.900,1.092128
1147,22.920,1.090308
1148,22.940,1.088077
1149,22.960,1.085630
1150,22.980,1.083208
1151,23.000,1.081079
1152,23.020,1.079522
1153,23.040,1.078804
1154,23.060,1.079163
1155,23.080,1.080788
1156,23.100,1.083807
1157,23.120,1.088270
1158,23.140,1.094150
1159,23.160,1.101336
1160,23.180,1.109639
1161,23.200,1.118802
1162,23.220,1.128513
1163,23.240,1.138419
1164,23.260,1.148153
1165,23.280,1.157346
1166,23.300,1.165657
1167,23.320,1.172784
1168,23.340,1.178488
1169,23.360,1.182604
1170,23.380,1.185045
1171,23.400,1.185813
1172,23.420,1.184993
1173,23.440,1.182743
1174,23.460,1.179291
1175,23.480,1.174910
1176,23.500,1.169905
1177,23.520,1.164590
1178,23.540,1.159273
1179,23.560,1.154227
1180,23.580,1.149684
1181,23.600,1.145812
1182,23.620,1.142711
1183,23.640,1.140410
1184,23.660,1.138862
1185,23.680,1.137954
1186,23.700,1.137517
1187,23.720,1.137340
1188,23.740,1.137188
1189,23.760,1.136820
1190,23.780,1.136010
1191,23.800,1.134562
1192,23.820,1.132333
1193,23.840,1.129238
1194,23.860,1.125266
1195,23.880,1.120479
1196,23.900,1.115013
1197,23.920,1.109071
1198,23.940,1.102911
1199,23.960,1.096834
1200,23.980,1.091161
1201,24.000,1.086218
1202,24.020,1.082311
1203,24.040,1.079710
1204,24.060,1.078628
1205,24.080,1.079208
1206,24.100,1.081516
1207,24.120,1.085528
1208,24.140,1.091138
1209,24.160,1.098159
1210,24.180,1.106334
1211,24.200,1.115351
1212,24.220,1.124861
1213,24.240,1.134498
1214,24.260,1.143900
1215,24.280,1.152731
1216,24.300,1.160698
1217,24.320,1.167567
1218,24.340,1.173176
1219,24.360,1.177442
1220,24.380,1.180364
1221,24.400,1.182017
1222,24.420,1.182546
1223,24.440,1.182153
1224,24.460,1.181081
1225,24.480,1.179594
1226,24.500,1.177959
1227,24.520,1.176426
1228,24.540,1.175209
1229,24.560,1.174472
1230,24.580,1.174315
1231,24.600,1.174769
1232,24.620,1.175796
1233,24.640,1.177286
1234,24.660,1.179069
1235,24.680,1.180930
1236,24.700,1.182618
1237,24.720,1.183871
1238,24.740,1.184432
1239,24.760,1.184068
1240,24.780,1.182593
1241,24.800,1.179877
1242,24.820,1.175863
1243,24.840,1.170572
1244,24.860,1.164103
1245,24.880,1.156635
1246,24.900,1.148413
