Record_ID,RetentionTime_min,RI_mV
242,4.820,0.933180
243,4.840,0.930207
244,4.860,0.925830
245,4.880,0.920091
246,4.900,0.913115
247,4.920,0.905102
248,4.940,0.896322
249,4.960,0.887097
250,4.980,0.877784
251,5.000,0.868756
252,5.020,0.860378
253,5.040,0.852991
254,5.060,0.846886
255,5.080,0.842291
256,5.100,0.839360
257,5.120,0.838159
258,5.140,0.838671
259,5.160,0.840793
260,5.180,0.844344
261,5.200,0.849084
262,5.220,0.854720
263,5.240,0.860936
264,5.260,0.867405
265,5.280,0.873816
266,5.300,0.879888
267,5.320,0.885390
268,5.340,0.890155
269,5.360,0.894086
270,5.380,0.897162
271,5.400,0.899435
272,5.420,0.901023
273,5.440,0.902101
274,5.460,0.902882
275,5.480,0.903603
276,5.500,0.904504
277,5.520,0.905808
278,5.540,0.907702
279,5.560,0.910324
280,5.580,0.913746
281,5.600,0.917970
282,5.620,0.922924
283,5.640,0.928462
284,5.660,0.934374
285,5.680,0.940398
286,5.700,0.946234
287,5.720,0.951564
288,5.740,0.956072
289,5.760,0.959467
290,5.780,0.961498
291,5.800,0.961974
292,5.820,0.960779
293,5.840,0.957876
294,5.860,0.953319
295,5.880,0.947243
296,5.900,0.939863
297,5.920,0.931460
298,5.940,0.922366
299,5.960,0.912946
300,5.980,0.903574
301,6.000,0.894616
302,6.020,0.886406
303,6.040,0.879226
304,6.060,0.873298
305,6.080,0.868762
306,6.100,0.865682
307,6.120,0.864035
308,6.140,0.863722
309,6.160,0.864575
310,6.180,0.866372
311,6.200,0.868852
312,6.220,0.871738
313,6.240,0.874754
314,6.260,0.877645
315,6.280,0.880197
316,6.300,0.882250
317,6.320,0.883708
318,6.340,0.884548
319,6.360,0.884817
320,6.380,0.884631
321,6.400,0.884162
322,6.420,0.883630
323,6.440,0.883280
324,6.460,0.883367
325,6.480,0.884135
326,6.500,0.885797
327,6.520,0.888519
328,6.540,0.892404
329,6.560,0.897483
330,6.580,0.903708
331,6.600,0.910950
332,6.620,0.919009
333,6.640,0.927619
334,6.660,0.936464
335,6.680,0.945196
336,6.700,0.953456
337,6.720,0.960893
338,6.740,0.967185
339,6.760,0.972062
340,6.780,0.975317
341,6.800,0.976824
342,6.820,0.976539
343,6.840,0.974508
344,6.860,0.970860
345,6.880,0.965802
346,6.900,0.959602
347,6.920,0.952576
348,6.940,0.945065
349,6.960,0.937418
350,6.980,0.929967
351,7.000,0.923011
352,7.020,0.916795
353,7.040,0.911500
354,7.060,0.907233
355,7.080,0.904024
356,7.100,0.901827
357,7.120,0.900526
358,7.140,0.899947
359,7.160,0.899873
360,7.180,0.900065
361,7.200,0.900276
362,7.220,0.900274
363,7.240,0.899860
364,7.260,0.898885
365,7.280,0.897260
366,7.300,0.894968
367,7.320,0.892061
368,7.340,0.888667
369,7.360,0.884972
370,7.380,0.881216
371,7.400,0.877676
372,7.420,0.874644
373,7.440,0.872411
374,7.460,0.871245
375,7.480,0.871369
376,7.500,0.872951
377,7.520,0.876085
378,7.540,0.880782
379,7.560,0.886973
380,7.580,0.894502
381,7.600,0.903141
382,7.620,0.912595
383,7.640,0.922522
384,7.660,0.932554
385,7.680,0.942312
386,7.700,0.951432
387,7.720,0.959585
388,7.740,0.966495
389,7.760,0.971952
390,7.780,0.975828
391,7.800,0.978077
392,7.820,0.978739
393,7.840,0.977934
394,7.860,0.975850
395,7.880,0.972734
396,7.900,0.968868
397,7.920,0.964556
398,7.940,0.960097
399,7.960,0.955769
400,7.980,0.951811
401,8.000,0.948405
402,8.020,0.945668
403,8.040,0.943646
404,8.060,0.942311
405,8.080,0.941566
406,8.100,0.941254
407,8.120,0.941173
408,8.140,0.941089
409,8.160,0.940760
410,8.180,0.939950
411,8.200,0.938453
412,8.220,0.936109
413,8.240,0.932817
414,8.260,0.928545
415,8.280,0.923340
416,8.300,0.917321
417,8.320,0.910682
418,8.340,0.903677
419,8.360,0.896606
420,8.380,0.889802
421,8.400,0.883603
422,8.420,0.878340
423,8.440,0.874309
424,8.460,0.871757
425,8.480,0.870863
426,8.500,0.871728
427,8.520,0.874367
428,8.540,0.878708
429,8.560,0.884594
430,8.580,0.891796
431,8.600,0.900021
432,8.620,0.908932
433,8.640,0.918167
434,8.660,0.927363
435,8.680,0.936172
436,8.700,0.944286
437,8.720,0.951452
438,8.740,0.957482
439,8.760,0.962268
440,8.780,0.965781
441,8.800,0.968071
442,8.820,0.969260
443,8.840,0.969531
444,8.860,0.969111
445,8.880,0.968253
446,8.900,0.967219
447,8.920,0.966256
448,8.940,0.965582
449,8.960,0.965366
450,8.980,0.965715
451,9.000,0.966671
452,9.020,0.968201
453,9.040,0.970204
454,9.060,0.972514
455,9.080,0.974914
456,9.100,0.977154
457,9.120,0.978963
458,9.140,0.980073
459,9.160,0.980240
460,9.180,0.979258
461,9.200,0.976981
462,9.220,0.973333
463,9.240,0.968315
464,9.260,0.962011
465,9.280,0.954586
466,9.300,0.946276
467,9.320,0.937378
468,9.340,0.928235
469,9.360,0.919212
470,9.380,0.910683
471,9.400,0.903000
472,9.420,0.896480
473,9.440,0.891384
474,9.460,0.887904
475,9.480,0.886147
476,9.500,0.886137
477,9.520,0.887810
478,9.540,0.891023
479,9.560,0.895560
480,9.580,0.901152
481,9.600,0.907488
482,9.620,0.914244
483,9.640,0.921095
484,9.660,0.927741
485,9.680,0.933923
486,9.700,0.939440
487,9.720,0.944157
488,9.740,0.948015
489,9.760,0.951027
490,9.780,0.953282
491,9.800,0.954926
492,9.820,0.956157
493,9.840,0.957203
494,9.860,0.958307
495,9.880,0.959705
496,9.900,0.961605
497,9.920,0.964177
498,9.940,0.967528
499,9.960,0.971701
500,9.980,0.976664
501,10.000,0.982313
502,10.020,0.988473
503,10.040,0.994911
504,10.060,1.001349
505,10.080,1.007481
506,10.100,1.012994
507,10.120,1.017587
508,10.140,1.020991
509,10.160,1.022991
510,10.180,1.023438
511,10.200,1.022259
512,10.220,1.019470
513,10.240,1.015171
514,10.260,1.009546
515,10.280,1.002849
516,10.300,0.995397
517,10.320,0.987546
518,10.340,0.979676
519,10.360,0.972166
520,10.380,0.965374
521,10.400,0.959618
522,10.420,0.955158
523,10.440,0.952184
524,10.460,0.950805
525,10.480,0.951048
526,10.500,0.952859
527,10.520,0.956111
528,10.540,0.960613
529,10.560,0.966131
530,10.580,0.972401
531,10.600,0.979152
532,10.620,0.986124
533,10.640,0.993092
534,10.660,0.999875
535,10.680,1.006356
536,10.700,1.012484
537,10.720,1.018284
538,10.740,1.023849
539,10.760,1.029339
540,10.780,1.034966
541,10.800,1.040977
542,10.820,1.047643
543,10.840,1.055231
544,10.860,1.063990
545,10.880,1.074132
546,10.900,1.085812
547,10.920,1.099119
548,10.940,1.114067
549,10.960,1.130591
550,10.980,1.148551
551,11.000,1.167737
552,11.020,1.187883
553,11.040,1.208683
554,11.060,1.229809
555,11.080,1.250933
556,11.100,1.271748
557,11.120,1.291987
558,11.140,1.311444
559,11.160,1.329984
560,11.180,1.347557
561,11.200,1.364201
562,11.220,1.380040
563,11.240,1.395282
564,11.260,1.410205
565,11.280,1.425144
566,11.300,1.440470
567,11.320,1.456573
568,11.340,1.473838
569,11.360,1.492627
570,11.380,1.513256
571,11.400,1.535986
572,11.420,1.561007
573,11.440,1.588433
574,11.460,1.618302
575,11.480,1.650579
576,11.500,1.685165
577,11.520,1.721911
578,11.540,1.760634
579,11.560,1.801138
580,11.580,1.843228
581,11.600,1.886738
582,11.620,1.931542
583,11.640,1.977568
584,11.660,2.024813
585,11.680,2.073346
586,11.700,2.123307
587,11.720,2.174905
588,11.740,2.228408
589,11.760,2.284127
590,11.780,2.342399
591,11.800,2.403573
592,11.820,2.467980
593,11.840,2.535921
594,11.860,2.607646
595,11.880,2.683338
596,11.900,2.763103
597,11.920,2.846964
598,11.940,2.934858
599,11.960,3.026642
600,11.980,3.122104
601,12.000,3.220973
602,12.020,3.322940
603,12.040,3.427675
604,12.060,3.534853
605,12.080,3.644170
606,12.100,3.755364
607,12.120,3.868236
608,12.140,3.982656
609,12.160,4.098576
610,12.180,4.216032
611,12.200,4.335140
612,12.220,4.456092
613,12.240,4.579137
614,12.260,4.704572
615,12.280,4.832721
616,12.300,4.963909
617,12.320,5.098452
618,12.340,5.236626
619,12.360,5.378659
620,12.380,5.524715
621,12.400,5.674882
622,12.420,5.829174
623,12.440,5.987528
624,12.460,6.149812
625,12.480,6.315837
626,12.500,6.485371
627,12.520,6.658156
628,12.540,6.833929
629,12.560,7.012443
630,12.580,7.193480
631,12.600,7.376872
632,12.620,7.562512
633,12.640,7.750360
634,12.660,7.940450
635,12.680,8.132882
636,12.700,8.327821
637,12.720,8.525481
638,12.740,8.726108
639,12.760,8.929964
640,12.780,9.137304
641,12.800,9.348357
642,12.820,9.563306
643,12.840,9.782267
644,12.860,10.005280
645,12.880,10.232296
646,12.900,10.463174
647,12.920,10.697683
648,12.940,10.935505
649,12.960,11.176250
650,12.980,11.419469
651,13.000,11.664674
652,13.020,11.911359
653,13.040,12.159022
654,13.060,12.407181
655,13.080,12.655401
656,13.100,12.903302
657,13.120,13.150573
658,13.140,13.396982
659,13.160,13.642371
660,13.180,13.886655
661,13.200,14.129812
662,13.220,14.371871
663,13.240,14.612895
664,13.260,14.852960
665,13.280,15.092137
666,13.300,15.330474
667,13.320,15.567975
668,13.340,15.804589
669,13.360,16.040198
670,13.380,16.274611
671,13.400,16.507565
672,13.420,16.738728
673,13.440,16.967713
674,13.460,17.194084
675,13.480,17.417380
676,13.500,17.637132
677,13.520,17.852883
678,13.540,18.064210
679,13.560,18.270739
680,13.580,18.472163
681,13.600,18.668248
682,13.620,18.858848
683,13.640,19.043896
684,13.660,19.223408
685,13.680,19.397467
686,13.700,19.566214
687,13.720,19.729828
688,13.740,19.888506
689,13.760,20.042443
690,13.780,20.191811
691,13.800,20.336738
692,13.820,20.477296
693,13.840,20.613482
694,13.860,20.745218
695,13.880,20.872341
696,13.900,20.994613
697,13.920,21.111722
698,13.940,21.223303
699,13.960,21.328946
700,13.980,21.428224
701,14.000,21.520705
702,14.020,21.605982
703,14.040,21.683685
704,14.060,21.753503
705,14.080,21.815194
706,14.100,21.868596
707,14.120,21.913633
708,14.140,21.950308
709,14.160,21.978699
710,14.180,21.998952
711,14.200,22.011259
712,14.220,22.015843
713,14.240,22.012941
714,14.260,22.002782
715,14.280,21.985568
716,14.300,21.961459
717,14.320,21.930562
718,14.340,21.892917
719,14.360,21.848503
720,14.380,21.797232
721,14.400,21.738961
722,14.420,21.673500
723,14.440,21.600633
724,14.460,21.520130
725,14.480,21.431774
726,14.500,21.335375
727,14.520,21.230795
728,14.540,21.117959
729,14.560,20.996876
730,14.580,20.867639
731,14.600,20.730437
732,14.620,20.585546
733,14.640,20.433330
734,14.660,20.274221
735,14.680,20.108708
736,14.700,19.937317
737,14.720,19.760589
738,14.740,19.579059
739,14.760,19.393233
740,14.780,19.203573
741,14.800,19.010478
742,14.820,18.814274
743,14.840,18.615206
744,14.860,18.413442
745,14.880,18.209070
746,14.900,18.002114
747,14.920,17.792542
748,14.940,17.580289
749,14.960,17.365268
750,14.980,17.147400
751,15.000,16.926624
752,15.020,16.702920
753,15.040,16.476323
754,15.060,16.246931
755,15.080,16.014914
756,15.100,15.780514
757,15.120,15.544036
758,15.140,15.305847
759,15.160,15.066353
760,15.180,14.825991
761,15.200,14.585201
762,15.220,14.344412
763,15.240,14.104023
764,15.260,13.864379
765,15.280,13.625764
766,15.300,13.388382
767,15.320,13.152360
768,15.340,12.917741
769,15.360,12.684490
770,15.380,12.452506
771,15.400,12.221632
772,15.420,11.991678
773,15.440,11.762435
774,15.460,11.533701
775,15.480,11.305297
776,15.500,11.077093
777,15.520,10.849016
778,15.540,10.621068
779,15.560,10.393331
780,15.580,10.165971
781,15.600,9.939232
782,15.620,9.713430
783,15.640,9.488937
784,15.660,9.266169
785,15.680,9.045561
786,15.700,8.827550
787,15.720,8.612551
788,15.740,8.400941
789,15.760,8.193037
790,15.780,7.989088
791,15.800,7.789262
792,15.820,7.593644
793,15.840,7.402239
794,15.860,7.214974
795,15.880,7.031717
796,15.900,6.852285
797,15.920,6.676465
798,15.940,6.504035
799,15.960,6.334783
800,15.980,6.168522
801,16.000,6.005113
802,16.020,5.844472
803,16.040,5.686580
804,16.060,5.531489
805,16.080,5.379315
806,16.100,5.230235
807,16.120,5.084475
808,16.140,4.942293
809,16.160,4.803960
810,16.180,4.669744
811,16.200,4.539886
812,16.220,4.414581
813,16.240,4.293967
814,16.260,4.178103
815,16.280,4.066968
816,16.300,3.960454
817,16.320,3.858368
818,16.340,3.760442
819,16.360,3.666341
820,16.380,3.575680
821,16.400,3.488047
822,16.420,3.403020
823,16.440,3.320189
824,16.460,3.239178
825,16.480,3.159665
826,16.500,3.081393
827,16.520,3.004186
828,16.540,2.927949
829,16.560,2.852673
830,16.580,2.778431
831,16.600,2.705362
832,16.620,2.633662
833,16.640,2.563567
834,16.660,2.495330
835,16.680,2.429201
836,16.700,2.365410
837,16.720,2.304147
838,16.740,2.245544
839,16.760,2.189671
840,16.780,2.136524
841,16.800,2.086025
842,16.820,2.038029
843,16.840,1.992329
844,16.860,1.948674
845,16.880,1.906781
846,16.900,1.866356
847,16.920,1.827116
848,16.940,1.788804
849,16.960,1.751210
850,16.980,1.714182
851,17.000,1.677641
852,17.020,1.641582
853,17.040,1.606077
854,17.060,1.571269
855,17.080,1.537365
856,17.100,1.504618
857,17.120,1.473313
858,17.140,1.443742
859,17.160,1.416190
860,17.180,1.390910
861,17.200,1.368105
862,17.220,1.347910
863,17.240,1.330387
864,17.260,1.315510
865,17.280,1.303167
866,17.300,1.293165
867,17.320,1.285236
868,17.340,1.279052
869,17.360,1.274243
870,17.380,1.270413
871,17.400,1.267166
872,17.420,1.264127
873,17.440,1.260956
874,17.460,1.257372
875,17.480,1.253164
876,17.500,1.248196
877,17.520,1.242418
878,17.540,1.235856
879,17.560,1.228613
880,17.580,1.220852
881,17.600,1.212783
882,17.620,1.204643
883,17.640,1.196678
884,17.660,1.189123
885,17.680,1.182181
886,17.700,1.176012
887,17.720,1.170712
888,17.740,1.166311
889,17.760,1.162770
890,17.780,1.159976
891,17.800,1.157758
892,17.820,1.155890
893,17.840,1.154114
894,17.860,1.152152
895,17.880,1.149730
896,17.900,1.146593
897,17.920,1.142531
898,17.940,1.137388
899,17.960,1.131081
900,17.980,1.123603
901,18.000,1.115030
902,18.020,1.105518
903,18.040,1.095295
904,18.060,1.084649
905,18.080,1.073913
906,18.100,1.063446
907,18.120,1.053609
908,18.140,1.044748
909,18.160,1.037170
910,18.180,1.031127
911,18.200,1.026799
912,18.220,1.024287
913,18.240,1.023603
914,18.260,1.024677
915,18.280,1.027353
916,18.300,1.031409
917,18.320,1.036563
918,18.340,1.042499
919,18.360,1.048880
920,18.380,1.055375
921,18.400,1.061674
922,18.420,1.067512
923,18.440,1.072678
924,18.460,1.077030
925,18.480,1.080503
926,18.500,1.083105
927,18.520,1.084916
928,18.540,1.086081
929,18.560,1.086793
930,18.580,1.087277
931,18.600,1.087772
932,18.620,1.088513
933,18.640,1.089709
934,18.660,1.091526
935,18.680,1.094074
936,18.700,1.097396
937,18.720,1.101462
938,18.740,1.106168
939,18.760,1.111342
940,18.780,1.116753
941,18.800,1.122124
942,18.820,1.127151
943,18.840,1.131522
944,18.860,1.134939
945,18.880,1.137133
946,18.900,1.137890
947,18.920,1.137060
948,18.940,1.134572
949,18.960,1.130439
950,18.980,1.124762
951,19.000,1.117720
952,19.020,1.109567
953,19.040,1.100615
954,19.060,1.091217
955,19.080,1.081748
956,19.100,1.072581
957,19.120,1.064068
958,19.140,1.056521
959,19.160,1.050192
960,19.180,1.045260
961,19.200,1.041827
962,19.220,1.039908
963,19.240,1.039439
964,19.260,1.040278
965,19.280,1.042224
966,19.300,1.045026
967,19.320,1.048405
968,19.340,1.052075
969,19.360,1.055760
970,19.380,1.059215
971,19.400,1.062242
972,19.420,1.064705
973,19.440,1.066534
974,19.460,1.067734
975,19.480,1.068378
976,19.500,1.068605
977,19.520,1.068606
978,19.540,1.068609
979,19.560,1.068862
980,19.580,1.069613
981,19.600,1.071090
982,19.620,1.073483
983,19.640,1.076926
984,19.660,1.081488
985,19.680,1.087160
986,19.700,1.093856
987,19.720,1.101415
988,19.740,1.109604
989,19.760,1.118135
990,19.780,1.126679
991,19.800,1.134884
992,19.820,1.142399
993,19.840,1.148891
994,19.860,1.154068
995,19.880,1.157697
996,19.900,1.159617
997,19.920,1.159749
998,19.940,1.158101
999,19.960,1.154769
1000,19.980,1.149929
1001,20.000,1.143827
1002,20.020,1.136765
1003,20.040,1.129081
1004,20.060,1.121128
1005,20.080,1.113256
1006,20.100,1.105787
1007,20.120,1.099000
1008,20.140,1.093114
1009,20.160,1.088278
1010,20.180,1.084562
1011,20.200,1.081960
1012,20.220,1.080391
1013,20.240,1.079706
1014,20.260,1.079709
1015,20.280,1.080165
1016,20.300,1.080825
1017,20.320,1.081443
1018,20.340,1.081796
1019,20.360,1.081703
1020,20.380,1.081035
1021,20.400,1.079731
1022,20.420,1.077802
1023,20.440,1.075329
1024,20.460,1.072461
1025,20.480,1.069406
1026,20.500,1.066415
1027,20.520,1.063767
1028,20.540,1.061749
1029,20.560,1.060634
1030,20.580,1.060666
1031,20.600,1.062035
1032,20.620,1.064868
1033,20.640,1.069214
1034,20.660,1.075040
1035,20.680,1.082231
1036,20.700,1.090591
1037,20.720,1.099854
1038,20.740,1.109702
1039,20.760,1.119774
1040,20.780,1.129696
1041,20.800,1.139095
1042,20.820,1.147624
1043,20.840,1.154982
1044,20.860,1.160927
1045,20.880,1.165293
1046,20.900,1.167998
1047,20.920,1.169044
1048,20.940,1.168518
1049,20.960,1.166582
1050,20.980,1.163463
1051,21.000,1.159435
1052,21.020,1.154802
1053,21.040,1.149874
1054,21.060,1.144952
1055,21.080,1.140303
1056,21.100,1.136149
1057,21.120,1.132649
1058,21.140,1.129890
1059,21.160,1.127889
1060,21.180,1.126588
1061,21.200,1.125865
1062,21.220,1.125543
1063,21.240,1.125404
1064,21.260,1.125211
1065,21.280,1.124723
1066,21.300,1.123719
1067,21.320,1.122012
1068,21.340,1.119467
1069,21.360,1.116015
1070,21.380,1.111657
1071,21.400,1.106475
1072,21.420,1.100618
1073,21.440,1.094308
1074,21.460,1.087815
1075,21.480,1.081453
1076,21.500,1.075552
1077,21.520,1.070443
1078,21.540,1.066432
1079,21.560,1.063787
1080,21.580,1.062715
1081,21.600,1.063350
1082,21.620,1.065745
1083,21.640,1.069862
1084,21.660,1.075582
1085,21.680,1.082704
1086,21.700,1.090957
1087,21.720,1.100021
1088,21.740,1.109537
1089,21.760,1.119138
1090,21.780,1.128461
1091,21.800,1.137174
1092,21.820,1.144990
1093,21.840,1.151686
1094,21.860,1.157115
1095,21.880,1.161206
1096,21.900,1.163973
1097,21.920,1.165504
1098,21.940,1.165958
1099,21.960,1.165543
1100,21.980,1.164509
1101,22.000,1.163121
1102,22.020,1.161642
1103,22.040,1.160316
1104,22.060,1.159343
1105,22.080,1.158872
1106,22.100,1.158988
1107,22.120,1.159702
1108,22.140,1.160957
1109,22.160,1.162625
1110,22.180,1.164522
1111,22.200,1.166420
1112,22.220,1.168063
1113,22.240,1.169185
1114,22.260,1.169533
1115,22.280,1.168885
1116,22.300,1.167067
1117,22.320,1.163968
1118,22.340,1.159553
1119,22.360,1.153865
1120,22.380,1.147029
1121,22.400,1.139246
1122,22.420,1.130783
1123,22.440,1.121959
1124,22.460,1.113128
1125,22.480,1.104658
1126,22.500,1.096911
1127,22.520,1.090218
1128,22.540,1.084866
1129,22.560,1.081076
1130,22.580,1.078992
1131,22.600,1.078674
1132,22.620,1.080094
1133,22.640,1.083140
1134,22.660,1.087623
1135,22.680,1.093291
1136,22.700,1.099843
1137,22.720,1.106951
1138,22.740,1.114279
1139,22.760,1.121505
1140,22.780,1.128340
1141,22.800,1.134545
1142,22.820,1.139942
1143,22.840,1.144429
1144,22.860,1.147977
1145,22.880,1.150633
1146,22.900,1.152512
1147,22.920,1.153786
1148,22.940,1.154667
1149,22.960,1.155392
1150,22.980,1.156204
1151,23.000,1.157328
1152,23.020,1.158957
1153,23.040,1.161234
1154,23.060,1.164238
1155,23.080,1.167980
1156,23.100,1.172396
1157,23.120,1.177351
1158,23.140,1.182646
1159,23.160,1.188027
1160,23.180,1.193206
1161,23.200,1.197875
1162,23.220,1.201731
1163,23.240,1.204490
1164,23.260,1.205912
1165,23.280,1.205816
1166,23.300,1.204093
1167,23.320,1.200716
1168,23.340,1.195744
1169,23.360,1.189319
1170,23.380,1.181663
1171,23.400,1.173060
1172,23.420,1.163848
1173,23.440,1.154393
1174,23.460,1.145073
1175,23.480,1.136254
1176,23.500,1.128271
1177,23.520,1.121405
1178,23.540,1.115876
1179,23.560,1.111823
1180,23.580,1.109303
1181,23.600,1.108291
1182,23.620,1.108681
1183,23.640,1.110298
1184,23.660,1.112911
1185,23.680,1.116252
1186,23.700,1.120033
1187,23.720,1.123967
1188,23.740,1.127790
1189,23.760,1.131276
1190,23.780,1.134252
1191,23.800,1.136613
1192,23.820,1.138324
1193,23.840,1.139420
1194,23.860,1.140008
1195,23.880,1.140252
1196,23.900,1.140361
1197,23.920,1.140574
1198,23.940,1.141140
1199,23.960,1.142299
1200,23.980,1.144262
1201,24.000,1.147191
1202,24.020,1.151189
1203,24.040,1.156289
1204,24.060,1.162443
1205,24.080,1.169528
1206,24.100,1.177347
1207,24.120,1.185639
1208,24.140,1.194096
1209,24.160,1.202377
1210,24.180,1.210128
1211,24.200,1.217008
1212,24.220,1.222704
1213,24.240,1.226953
1214,24.260,1.229561
1215,24.280,1.230406
1216,24.300,1.229458
1217,24.320,1.226770
1218,24.340,1.222482
1219,24.360,1.216809
1220,24.380,1.210029
1221,24.400,1.202467
1222,24.420,1.194472
1223,24.440,1.186401
1224,24.460,1.178594
1225,24.480,1.171356
1226,24.500,1.164938
1227,24.520,1.159527
1228,24.540,1.155234
1229,24.560,1.152090
1230,24.580,1.150052
1231,24.600,1.149003
1232,24.620,1.148768
1233,24.640,1.149128
1234,24.660,1.149839
1235,24.680,1.150648
1236,24.700,1.151318
1237,24.720,1.151641
1238,24.740,1.151459
1239,24.760,1.150673
1240,24.780,1.149256
1241,24.800,1.147249
1242,24.820,1.144767
1243,24.840,1.141988
1244,24.860,1.139138
1245,24.880,1.136484
1246,24.900,1.134307
