Record_ID,RetentionTime_min,RI_mV
228,4.540,0.816657
229,4.560,0.817442
230,4.580,0.818674
231,4.600,0.820542
232,4.620,0.823184
233,4.640,0.826678
234,4.660,0.831032
235,4.680,0.836177
236,4.700,0.841975
237,4.720,0.848223
238,4.740,0.854665
239,4.760,0.861003
240,4.780,0.866923
241,4.800,0.872107
242,4.820,0.876257
243,4.840,0.879115
244,4.860,0.880477
245,4.880,0.880208
246,4.900,0.878252
247,4.920,0.874636
248,4.940,0.869470
249,4.960,0.862943
250,4.980,0.855309
251,5.000,0.846876
252,5.020,0.837986
253,5.040,0.828997
254,5.060,0.820262
255,5.080,0.812108
256,5.100,0.804817
257,5.120,0.798614
258,5.140,0.793653
259,5.160,0.790009
260,5.180,0.787681
261,5.200,0.786589
262,5.220,0.786587
263,5.240,0.787473
264,5.260,0.789006
265,5.280,0.790926
266,5.300,0.792966
267,5.320,0.794882
268,5.340,0.796461
269,5.360,0.797543
270,5.380,0.798028
271,5.400,0.797884
272,5.420,0.797153
273,5.440,0.795942
274,5.460,0.794419
275,5.480,0.792801
276,5.500,0.791337
277,5.520,0.790292
278,5.540,0.789924
279,5.560,0.790470
280,5.580,0.792125
281,5.600,0.795025
282,5.620,0.799239
283,5.640,0.804759
284,5.660,0.811496
285,5.680,0.819287
286,5.700,0.827899
287,5.720,0.837041
288,5.740,0.846382
289,5.760,0.855567
290,5.780,0.864241
291,5.800,0.872065
292,5.820,0.878738
293,5.840,0.884015
294,5.860,0.887718
295,5.880,0.889749
296,5.900,0.890094
297,5.920,0.888820
298,5.940,0.886074
299,5.960,0.882068
300,5.980,0.877068
301,6.000,0.871378
302,6.020,0.865316
303,6.040,0.859197
304,6.060,0.853313
305,6.080,0.847914
306,6.100,0.843197
307,6.120,0.839291
308,6.140,0.836252
309,6.160,0.834064
310,6.180,0.832642
311,6.200,0.831838
312,6.220,0.831457
313,6.240,0.831273
314,6.260,0.831043
315,6.280,0.830532
316,6.300,0.829528
317,6.320,0.827860
318,6.340,0.825413
319,6.360,0.822136
320,6.380,0.818052
321,6.400,0.813256
322,6.420,0.807912
323,6.440,0.802245
324,6.460,0.796526
325,6.480,0.791059
326,6.500,0.786156
327,6.520,0.782126
328,6.540,0.779247
329,6.560,0.777751
330,6.580,0.777810
331,6.600,0.779521
332,6.620,0.782900
333,6.640,0.787880
334,6.660,0.794312
335,6.680,0.801975
336,6.700,0.810587
337,6.720,0.819819
338,6.740,0.829318
339,6.760,0.838725
340,6.780,0.847694
341,6.800,0.855914
342,6.820,0.863127
343,6.840,0.869136
344,6.860,0.873822
345,6.880,0.877144
346,6.900,0.879141
347,6.920,0.879923
348,6.940,0.879665
349,6.960,0.878590
350,6.980,0.876955
351,7.000,0.875029
352,7.020,0.873073
353,7.040,0.871325
354,7.060,0.869982
355,7.080,0.869183
356,7.100,0.869003
357,7.120,0.869447
358,7.140,0.870450
359,7.160,0.871881
360,7.180,0.873552
361,7.200,0.875236
362,7.220,0.876679
363,7.240,0.877618
364,7.260,0.877805
365,7.280,0.877022
366,7.300,0.875102
367,7.320,0.871936
368,7.340,0.867490
369,7.360,0.861808
370,7.380,0.855011
371,7.400,0.847295
372,7.420,0.838917
373,7.440,0.830187
374,7.460,0.821447
375,7.480,0.813054
376,7.500,0.805354
377,7.520,0.798671
378,7.540,0.793279
379,7.560,0.789393
380,7.580,0.787153
381,7.600,0.786616
382,7.620,0.787759
383,7.640,0.790473
384,7.660,0.794579
385,7.680,0.799832
386,7.700,0.805945
387,7.720,0.812601
388,7.740,0.819477
389,7.760,0.826262
390,7.780,0.832674
391,7.800,0.838482
392,7.820,0.843514
393,7.840,0.847670
394,7.860,0.850922
395,7.880,0.853314
396,7.900,0.854960
397,7.920,0.856027
398,7.940,0.856726
399,7.960,0.857293
400,7.980,0.857968
401,8.000,0.858982
402,8.020,0.860531
403,8.040,0.862767
404,8.060,0.865780
405,8.080,0.869591
406,8.100,0.874150
407,8.120,0.879335
408,8.140,0.884958
409,8.160,0.890777
410,8.180,0.896507
411,8.200,0.901845
412,8.220,0.906480
413,8.240,0.910120
414,8.260,0.912509
415,8.280,0.913443
416,8.300,0.912786
417,8.320,0.910479
418,8.340,0.906546
419,8.360,0.901093
420,8.380,0.894305
421,8.400,0.886434
422,8.420,0.877787
423,8.440,0.868708
424,8.460,0.859557
425,8.480,0.850690
426,8.500,0.842442
427,8.520,0.835103
428,8.540,0.828906
429,8.560,0.824014
430,8.580,0.820511
431,8.600,0.818403
432,8.620,0.817615
433,8.640,0.818007
434,8.660,0.819377
435,8.680,0.821481
436,8.700,0.824054
437,8.720,0.826822
438,8.740,0.829527
439,8.760,0.831943
440,8.780,0.833893
441,8.800,0.835260
442,8.820,0.835994
443,8.840,0.836117
444,8.860,0.835718
445,8.880,0.834951
446,8.900,0.834018
447,8.920,0.833157
448,8.940,0.832625
449,8.960,0.832678
450,8.980,0.833549
451,9.000,0.835437
452,9.020,0.838483
453,9.040,0.842763
454,9.060,0.848277
455,9.080,0.854949
456,9.100,0.862624
457,9.120,0.871081
458,9.140,0.880037
459,9.160,0.889171
460,9.180,0.898133
461,9.200,0.906573
462,9.220,0.914155
463,9.240,0.920578
464,9.260,0.925596
465,9.280,0.929031
466,9.300,0.930783
467,9.320,0.930835
468,9.340,0.929254
469,9.360,0.926186
470,9.380,0.921845
471,9.400,0.916504
472,9.420,0.910471
473,9.440,0.904075
474,9.460,0.897642
475,9.480,0.891479
476,9.500,0.885854
477,9.520,0.880980
478,9.540,0.877004
479,9.560,0.874003
480,9.580,0.871977
481,9.600,0.870858
482,9.620,0.870512
483,9.640,0.870757
484,9.660,0.871374
485,9.680,0.872128
486,9.700,0.872785
487,9.720,0.873133
488,9.740,0.872998
489,9.760,0.872259
490,9.780,0.870861
491,9.800,0.868818
492,9.820,0.866218
493,9.840,0.863219
494,9.860,0.860042
495,9.880,0.856957
496,9.900,0.854266
497,9.920,0.852290
498,9.940,0.851342
499,9.960,0.851715
500,9.980,0.853655
501,10.000,0.857353
502,10.020,0.862929
503,10.040,0.870423
504,10.060,0.879795
505,10.080,0.890924
506,10.100,0.903617
507,10.120,0.917622
508,10.140,0.932640
509,10.160,0.948348
510,10.180,0.964417
511,10.200,0.980530
512,10.220,0.996409
513,10.240,1.011825
514,10.260,1.026618
515,10.280,1.040703
516,10.300,1.054080
517,10.320,1.066828
518,10.340,1.079109
519,10.360,1.091149
520,10.380,1.103232
521,10.400,1.115679
522,10.420,1.128832
523,10.440,1.143032
524,10.460,1.158602
525,10.480,1.175830
526,10.500,1.194951
527,10.520,1.216144
528,10.540,1.239520
529,10.560,1.265124
530,10.580,1.292937
531,10.600,1.322890
532,10.620,1.354871
533,10.640,1.388745
534,10.660,1.424372
535,10.680,1.461625
536,10.700,1.500411
537,10.720,1.540686
538,10.740,1.582472
539,10.760,1.625866
540,10.780,1.671046
541,10.800,1.718272
542,10.820,1.767886
543,10.840,1.820295
544,10.860,1.875967
545,10.880,1.935408
546,10.900,1.999144
547,10.920,2.067702
548,10.940,2.141590
549,10.960,2.221276
550,10.980,2.307172
551,11.000,2.399623
552,11.020,2.498897
553,11.040,2.605184
554,11.060,2.718592
555,11.080,2.839164
556,11.100,2.966877
557,11.120,3.101667
558,11.140,3.243445
559,11.160,3.392111
560,11.180,3.547580
561,11.200,3.709800
562,11.220,3.878766
563,11.240,4.054534
564,11.260,4.237234
565,11.280,4.427068
566,11.300,4.624313
567,11.320,4.829315
568,11.340,5.042480
569,11.360,5.264253
570,11.380,5.495111
571,11.400,5.735533
572,11.420,5.985989
573,11.440,6.246915
574,11.460,6.518699
575,11.480,6.801664
576,11.500,7.096062
577,11.520,7.402065
578,11.540,7.719765
579,11.560,8.049181
580,11.580,8.390264
581,11.600,8.742913
582,11.620,9.106991
583,11.640,9.482344
584,11.660,9.868815
585,11.680,10.266269
586,11.700,10.674608
587,11.720,11.093779
588,11.740,11.523792
589,11.760,11.964719
590,11.780,12.416698
591,11.800,12.879923
592,11.820,13.354639
593,11.840,13.841126
594,11.860,14.339677
595,11.880,14.850585
596,11.900,15.374118
597,11.920,15.910496
598,11.940,16.459874
599,11.960,17.022327
600,11.980,17.597832
601,12.000,18.186262
602,12.020,18.787383
603,12.040,19.400854
604,12.060,20.026236
605,12.080,20.663001
606,12.100,21.310547
607,12.120,21.968217
608,12.140,22.635317
609,12.160,23.311137
610,12.180,23.994968
611,12.200,24.686121
612,12.220,25.383935
613,12.240,26.087791
614,12.260,26.797113
615,12.280,27.511370
616,12.300,28.230066
617,12.320,28.952735
618,12.340,29.678924
619,12.360,30.408178
620,12.380,31.140021
621,12.400,31.873938
622,12.420,32.609361
623,12.440,33.345649
624,12.460,34.082078
625,12.480,34.817836
626,12.500,35.552019
627,12.520,36.283631
628,12.540,37.011598
629,12.560,37.734773
630,12.580,38.451958
631,12.600,39.161921
632,12.620,39.863419
633,12.640,40.555221
634,12.660,41.236126
635,12.680,41.904986
636,12.700,42.560723
637,12.720,43.202340
638,12.740,43.828931
639,12.760,44.439681
640,12.780,45.033867
641,12.800,45.610850
642,12.820,46.170062
643,12.840,46.710992
644,12.860,47.233172
645,12.880,47.736153
646,12.900,48.219492
647,12.920,48.682733
648,12.940,49.125394
649,12.960,49.546957
650,12.980,49.946862
651,13.000,50.324506
652,13.020,50.679246
653,13.040,51.010411
654,13.060,51.317313
655,13.080,51.599264
656,13.100,51.855594
657,13.120,52.085675
658,13.140,52.288936
659,13.160,52.464889
660,13.180,52.613135
661,13.200,52.733388
662,13.220,52.825475
663,13.240,52.889344
664,13.260,52.925057
665,13.280,52.932791
666,13.300,52.912818
667,13.320,52.865497
668,13.340,52.791251
669,13.360,52.690550
670,13.380,52.563891
671,13.400,52.411776
672,13.420,52.234701
673,13.440,52.033138
674,13.460,51.807527
675,13.480,51.558272
676,13.500,51.285743
677,13.520,50.990276
678,13.540,50.672192
679,13.560,50.331802
680,13.580,49.969430
681,13.600,49.585428
682,13.620,49.180200
683,13.640,48.754213
684,13.660,48.308021
685,13.680,47.842272
686,13.700,47.357720
687,13.720,46.855228
688,13.740,46.335769
689,13.760,45.800415
690,13.780,45.250330
691,13.800,44.686755
692,13.820,44.110984
693,13.840,43.524351
694,13.860,42.928198
695,13.880,42.323864
696,13.900,41.712658
697,13.920,41.095841
698,13.940,40.474618
699,13.960,39.850125
700,13.980,39.223426
701,14.000,38.595511
702,14.020,37.967306
703,14.040,37.339682
704,14.060,36.713463
705,14.080,36.089451
706,14.100,35.468431
707,14.120,34.851199
708,14.140,34.238567
709,14.160,33.631384
710,14.180,33.030536
711,14.200,32.436960
712,14.220,31.851635
713,14.240,31.275580
714,14.260,30.709846
715,14.280,30.155495
716,14.300,29.613587
717,14.320,29.085159
718,14.340,28.571199
719,14.360,28.072627
720,14.380,27.590274
721,14.400,27.124863
722,14.420,26.676995
723,14.440,26.247138
724,14.460,25.835624
725,14.480,25.442648
726,14.500,25.068273
727,14.520,24.712442
728,14.540,24.374993
729,14.560,24.055672
730,14.580,23.754160
731,14.600,23.470086
732,14.620,23.203053
733,14.640,22.952651
734,14.660,22.718475
735,14.680,22.500134
736,14.700,22.297258
737,14.720,22.109501
738,14.740,21.936536
739,14.760,21.778048
740,14.780,21.633722
741,14.800,21.503230
742,14.820,21.386212
743,14.840,21.282262
744,14.860,21.190910
745,14.880,21.111608
746,14.900,21.043720
747,14.920,20.986515
748,14.940,20.939161
749,14.960,20.900734
750,14.980,20.870220
751,15.000,20.846532
752,15.020,20.828524
753,15.040,20.815013
754,15.060,20.804801
755,15.080,20.796698
756,15.100,20.789545
757,15.120,20.782237
758,15.140,20.773738
759,15.160,20.763101
760,15.180,20.749474
761,15.200,20.732106
762,15.220,20.710347
763,15.240,20.683642
764,15.260,20.651524
765,15.280,20.613596
766,15.300,20.569518
767,15.320,20.518987
768,15.340,20.461721
769,15.360,20.397441
770,15.380,20.325857
771,15.400,20.246655
772,15.420,20.159493
773,15.440,20.063996
774,15.460,19.959759
775,15.480,19.846354
776,15.500,19.723344
777,15.520,19.590294
778,15.540,19.446794
779,15.560,19.292472
780,15.580,19.127019
781,15.600,18.950201
782,15.620,18.761882
783,15.640,18.562030
784,15.660,18.350728
785,15.680,18.128176
786,15.700,17.894688
787,15.720,17.650686
788,15.740,17.396688
789,15.760,17.133289
790,15.780,16.861145
791,15.800,16.580949
792,15.820,16.293411
793,15.840,15.999237
794,15.860,15.699107
795,15.880,15.393660
796,15.900,15.083483
797,15.920,14.769103
798,15.940,14.450982
799,15.960,14.129522
800,15.980,13.805072
801,16.000,13.477938
802,16.020,13.148399
803,16.040,12.816722
804,16.060,12.483182
805,16.080,12.148078
806,16.100,11.811749
807,16.120,11.474587
808,16.140,11.137045
809,16.160,10.799644
810,16.180,10.462969
811,16.200,10.127666
812,16.220,9.794435
813,16.240,9.464007
814,16.260,9.137134
815,16.280,8.814568
816,16.300,8.497035
817,16.320,8.185219
818,16.340,7.879743
819,16.360,7.581146
820,16.380,7.289879
821,16.400,7.006289
822,16.420,6.730621
823,16.440,6.463018
824,16.460,6.203526
825,16.480,5.952110
826,16.500,5.708665
827,16.520,5.473037
828,16.540,5.245042
829,16.560,5.024486
830,16.580,4.811182
831,16.600,4.604972
832,16.620,4.405735
833,16.640,4.213398
834,16.660,4.027942
835,16.680,3.849400
836,16.700,3.677852
837,16.720,3.513417
838,16.740,3.356236
839,16.760,3.206456
840,16.780,3.064218
841,16.800,2.929628
842,16.820,2.802749
843,16.840,2.683581
844,16.860,2.572048
845,16.880,2.467994
846,16.900,2.371174
847,16.920,2.281262
848,16.940,2.197853
849,16.960,2.120477
850,16.980,2.048614
851,17.000,1.981713
852,17.020,1.919210
853,17.040,1.860555
854,17.060,1.805227
855,17.080,1.752755
856,17.100,1.702736
857,17.120,1.654843
858,17.140,1.608832
859,17.160,1.564549
860,17.180,1.521922
861,17.200,1.480951
862,17.220,1.441704
863,17.240,1.404290
864,17.260,1.368850
865,17.280,1.335530
866,17.300,1.304468
867,17.320,1.275771
868,17.340,1.249501
869,17.360,1.225666
870,17.380,1.204209
871,17.400,1.185006
872,17.420,1.167870
873,17.440,1.152559
874,17.460,1.138785
875,17.480,1.126231
876,17.500,1.114567
877,17.520,1.103471
878,17.540,1.092646
879,17.560,1.081840
880,17.580,1.070858
881,17.600,1.059574
882,17.620,1.047942
883,17.640,1.035994
884,17.660,1.023838
885,17.680,1.011652
886,17.700,0.999671
887,17.720,0.988171
888,17.740,0.977449
889,17.760,0.967806
890,17.780,0.959524
891,17.800,0.952846
892,17.820,0.947963
893,17.840,0.944995
894,17.860,0.943986
895,17.880,0.944897
896,17.900,0.947608
897,17.920,0.951922
898,17.940,0.957578
899,17.960,0.964265
900,17.980,0.971636
901,18.000,0.979333
902,18.020,0.987006
903,18.040,0.994329
904,18.060,1.001023
905,18.080,1.006867
906,18.100,1.011711
907,18.120,1.015479
908,18.140,1.018176
909,18.160,1.019877
910,18.180,1.020725
911,18.200,1.020911
912,18.220,1.020665
913,18.240,1.020232
914,18.260,1.019858
915,18.280,1.019765
916,18.300,1.020139
917,18.320,1.021112
918,18.340,1.022753
919,18.360,1.025063
920,18.380,1.027970
921,18.400,1.031337
922,18.420,1.034965
923,18.440,1.038613
924,18.460,1.042007
925,18.480,1.044862
926,18.500,1.046904
927,18.520,1.047883
928,18.540,1.047596
929,18.560,1.045900
930,18.580,1.042725
931,18.600,1.038079
932,18.620,1.032053
933,18.640,1.024814
934,18.660,1.016602
935,18.680,1.007712
936,18.700,0.998482
937,18.720,0.989272
938,18.740,0.980444
939,18.760,0.972342
940,18.780,0.965271
941,18.800,0.959483
942,18.820,0.955160
943,18.840,0.952406
944,18.860,0.951243
945,18.880,0.951613
946,18.900,0.953380
947,18.920,0.956343
948,18.940,0.960253
949,18.960,0.964823
950,18.980,0.969756
951,19.000,0.974759
952,19.020,0.979564
953,19.040,0.983945
954,19.060,0.987732
955,19.080,0.990821
956,19.100,0.993179
957,19.120,0.994845
958,19.140,0.995924
959,19.160,0.996580
960,19.180,0.997019
961,19.200,0.997477
962,19.220,0.998198
963,19.240,0.999418
964,19.260,1.001341
965,19.280,1.004128
966,19.300,1.007882
967,19.320,1.012636
968,19.340,1.018346
969,19.360,1.024897
970,19.380,1.032103
971,19.400,1.039716
972,19.420,1.047443
973,19.440,1.054959
974,19.460,1.061933
975,19.480,1.068037
976,19.500,1.072979
977,19.520,1.076511
978,19.540,1.078450
979,19.560,1.078687
980,19.580,1.077196
981,19.600,1.074036
982,19.620,1.069346
983,19.640,1.063339
984,19.660,1.056289
985,19.680,1.048513
986,19.700,1.040355
987,19.720,1.032164
988,19.740,1.024273
989,19.760,1.016983
990,19.780,1.010541
991,19.800,1.005133
992,19.820,1.000871
993,19.840,0.997788
994,19.860,0.995842
995,19.880,0.994922
996,19.900,0.994857
997,19.920,0.995429
998,19.940,0.996395
999,19.960,0.997500
1000,19.980,0.998500
1001,20.000,0.999181
1002,20.020,0.999372
1003,20.040,0.998960
1004,20.060,0.997901
1005,20.080,0.996217
1006,20.100,0.994005
1007,20.120,0.991423
1008,20.140,0.988684
1009,20.160,0.986041
1010,20.180,0.983768
1011,20.200,0.982143
1012,20.220,0.981429
1013,20.240,0.981851
1014,20.260,0.983586
1015,20.280,0.986741
1016,20.300,0.991351
1017,20.320,0.997370
1018,20.340,1.004670
1019,20.360,1.013050
1020,20.380,1.022244
1021,20.400,1.031936
1022,20.420,1.041774
1023,20.440,1.051398
1024,20.460,1.060449
1025,20.480,1.068602
1026,20.500,1.075572
1027,20.520,1.081141
1028,20.540,1.085161
1029,20.560,1.087566
1030,20.580,1.088373
1031,20.600,1.087679
1032,20.620,1.085652
1033,20.640,1.082522
1034,20.660,1.078559
1035,20.680,1.074063
1036,20.700,1.069335
1037,20.720,1.064664
1038,20.740,1.060307
1039,20.760,1.056470
1040,20.780,1.053301
1041,20.800,1.050878
1042,20.820,1.049204
1043,20.840,1.048216
1044,20.860,1.047783
1045,20.880,1.047726
1046,20.900,1.047823
1047,20.920,1.047834
1048,20.940,1.047520
1049,20.960,1.046655
1050,20.980,1.045050
1051,21.000,1.042570
1052,21.020,1.039139
1053,21.040,1.034756
1054,21.060,1.029493
1055,21.080,1.023495
1056,21.100,1.016972
1057,21.120,1.010192
1058,21.140,1.003459
1059,21.160,0.997100
1060,21.180,0.991444
1061,21.200,0.986799
1062,21.220,0.983439
1063,21.240,0.981580
1064,21.260,0.981368
1065,21.280,0.982875
1066,21.300,0.986084
1067,21.320,0.990897
1068,21.340,0.997138
1069,21.360,1.004562
1070,21.380,1.012870
1071,21.400,1.021728
1072,21.420,1.030786
1073,21.440,1.039695
1074,21.460,1.048131
1075,21.480,1.055815
1076,21.500,1.062522
1077,21.520,1.068097
1078,21.540,1.072463
1079,21.560,1.075618
1080,21.580,1.077635
1081,21.600,1.078657
1082,21.620,1.078877
1083,21.640,1.078528
1084,21.660,1.077864
1085,21.680,1.077141
1086,21.700,1.076594
1087,21.720,1.076425
1088,21.740,1.076784
1089,21.760,1.077762
1090,21.780,1.079377
1091,21.800,1.081579
1092,21.820,1.084249
1093,21.840,1.087207
1094,21.860,1.090226
1095,21.880,1.093046
1096,21.900,1.095394
1097,21.920,1.096998
1098,21.940,1.097614
1099,21.960,1.097038
1100,21.980,1.095127
1101,22.000,1.091805
1102,22.020,1.087075
1103,22.040,1.081020
1104,22.060,1.073801
1105,22.080,1.065650
1106,22.100,1.056857
1107,22.120,1.047756
1108,22.140,1.038703
1109,22.160,1.030060
1110,22.180,1.022171
1111,22.200,1.015345
1112,22.220,1.009836
1113,22.240,1.005832
1114,22.260,1.003442
1115,22.280,1.002692
1116,22.300,1.003526
1117,22.320,1.005811
1118,22.340,1.009347
1119,22.360,1.013879
1120,22.380,1.019118
1121,22.400,1.024758
1122,22.420,1.030494
1123,22.440,1.036045
1124,22.460,1.041170
1125,22.480,1.045683
1126,22.500,1.049462
1127,22.520,1.052458
1128,22.540,1.054692
1129,22.560,1.056257
1130,22.580,1.057302
1131,22.600,1.058026
1132,22.620,1.058658
1133,22.640,1.059441
1134,22.660,1.060609
1135,22.680,1.062375
1136,22.700,1.064905
1137,22.720,1.068313
1138,22.740,1.072644
1139,22.760,1.077871
1140,22.780,1.083890
1141,22.800,1.090531
1142,22.820,1.097559
1143,22.840,1.104695
1144,22.860,1.111623
1145,22.880,1.118020
1146,22.900,1.123566
1147,22.920,1.127969
1148,22.940,1.130985
1149,22.960,1.132429
1150,22.980,1.132191
1151,23.000,1.130243
1152,23.020,1.126640
1153,23.040,1.121518
1154,23.060,1.115090
1155,23.080,1.107629
1156,23.100,1.099454
1157,23.120,1.090912
1158,23.140,1.082358
1159,23.160,1.074134
1160,23.180,1.066548
1161,23.200,1.059859
1162,23.220,1.054263
1163,23.240,1.049882
1164,23.260,1.046762
1165,23.280,1.044869
1166,23.300,1.044098
1167,23.320,1.044281
1168,23.340,1.045203
1169,23.360,1.046617
1170,23.380,1.048263
1171,23.400,1.049888
1172,23.420,1.051266
1173,23.440,1.052210
1174,23.460,1.052593
1175,23.480,1.052349
1176,23.500,1.051484
1177,23.520,1.050076
1178,23.540,1.048266
1179,23.560,1.046251
1180,23.580,1.044270
1181,23.600,1.042588
1182,23.620,1.041476
1183,23.640,1.041191
1184,23.660,1.041959
1185,23.680,1.043957
1186,23.700,1.047298
1187,23.720,1.052022
1188,23.740,1.058090
1189,23.760,1.065383
1190,23.780,1.073707
1191,23.800,1.082805
1192,23.820,1.092365
1193,23.840,1.102041
1194,23.860,1.111474
1195,23.880,1.120308
1196,23.900,1.128215
1197,23.920,1.134910
1198,23.940,1.140169
1199,23.960,1.143841
1200,23.980,1.145855
1201,24.000,1.146225
1202,24.020,1.145045
1203,24.040,1.142484
1204,24.060,1.138770
1205,24.080,1.134181
1206,24.100,1.129020
1207,24.120,1.123599
1208,24.140,1.118220
1209,24.160,1.113152
1210,24.180,1.108618
1211,24.200,1.104782
1212,24.220,1.101739
1213,24.240,1.099509
1214,24.260,1.098042
1215,24.280,1.097223
1216,24.300,1.096881
1217,24.320,1.096803
1218,24.340,1.096753
1219,24.360,1.096491
1220,24.380,1.095787
1221,24.400,1.094448
1222,24.420,1.092327
1223,24.440,1.089337
1224,24.460,1.085463
1225,24.480,1.080762
1226,24.500,1.075363
1227,24.520,1.069464
1228,24.540,1.063316
1229,24.560,1.057213
1230,24.580,1.051473
1231,24.600,1.046415
1232,24.620,1.042346
1233,24.640,1.039533
1234,24.660,1.038193
1235,24.680,1.038476
1236,24.700,1.040452
1237,24.720,1.044109
1238,24.740,1.049353
1239,24.760,1.056009
1240,24.780,1.063834
1241,24.800,1.072529
1242,24.820,1.081757
1243,24.840,1.091163
1244,24.860,1.100395
1245,24.880,1.109119
1246,24.900,1.117047
