Record_ID,RetentionTime_min,RI_mV
221,4.400,0.954499
222,4.420,0.956240
223,4.440,0.956762
224,4.460,0.956255
225,4.480,0.954956
226,4.500,0.953132
227,4.520,0.951056
228,4.540,0.948990
229,4.560,0.947163
230,4.580,0.945758
231,4.600,0.944898
232,4.620,0.944635
233,4.640,0.944950
234,4.660,0.945753
235,4.680,0.946892
236,4.700,0.948161
237,4.720,0.949321
238,4.740,0.950113
239,4.760,0.950281
240,4.780,0.949593
241,4.800,0.947854
242,4.820,0.944932
243,4.840,0.940759
244,4.860,0.935349
245,4.880,0.928797
246,4.900,0.921273
247,4.920,0.913022
248,4.940,0.904344
249,4.960,0.895582
250,4.980,0.887100
251,5.000,0.879265
252,5.020,0.872420
253,5.040,0.866870
254,5.060,0.862858
255,5.080,0.860555
256,5.100,0.860047
257,5.120,0.861333
258,5.140,0.864325
259,5.160,0.868850
260,5.180,0.874669
261,5.200,0.881485
262,5.220,0.888966
263,5.240,0.896766
264,5.260,0.904543
265,5.280,0.911981
266,5.300,0.918810
267,5.320,0.924821
268,5.340,0.929874
269,5.360,0.933907
270,5.380,0.936934
271,5.400,0.939044
272,5.420,0.940387
273,5.440,0.941163
274,5.460,0.941604
275,5.480,0.941956
276,5.500,0.942455
277,5.520,0.943314
278,5.540,0.944699
279,5.560,0.946721
280,5.580,0.949421
281,5.600,0.952770
282,5.620,0.956662
283,5.640,0.960929
284,5.660,0.965343
285,5.680,0.969634
286,5.700,0.973509
287,5.720,0.976669
288,5.740,0.978833
289,5.760,0.979753
290,5.780,0.979240
291,5.800,0.977170
292,5.820,0.973500
293,5.840,0.968272
294,5.860,0.961614
295,5.880,0.953731
296,5.900,0.944900
297,5.920,0.935453
298,5.940,0.925756
299,5.960,0.916191
300,5.980,0.907134
301,6.000,0.898934
302,6.020,0.891890
303,6.040,0.886239
304,6.060,0.882141
305,6.080,0.879672
306,6.100,0.878822
307,6.120,0.879498
308,6.140,0.881532
309,6.160,0.884695
310,6.180,0.888712
311,6.200,0.893285
312,6.220,0.898110
313,6.240,0.902898
314,6.260,0.907395
315,6.280,0.911401
316,6.300,0.914775
317,6.320,0.917449
318,6.340,0.919430
319,6.360,0.920794
320,6.380,0.921682
321,6.400,0.922283
322,6.420,0.922824
323,6.440,0.923548
324,6.460,0.924692
325,6.480,0.926472
326,6.500,0.929062
327,6.520,0.932580
328,6.540,0.937076
329,6.560,0.942521
330,6.580,0.948814
331,6.600,0.955777
332,6.620,0.963168
333,6.640,0.970693
334,6.660,0.978026
335,6.680,0.984823
336,6.700,0.990748
337,6.720,0.995493
338,6.740,0.998796
339,6.760,1.000459
340,6.780,1.000363
341,6.800,0.998472
342,6.820,0.994841
343,6.840,0.989608
344,6.860,0.982993
345,6.880,0.975280
346,6.900,0.966801
347,6.920,0.957919
348,6.940,0.949006
349,6.960,0.940418
350,6.980,0.932480
351,7.000,0.925463
352,7.020,0.919572
353,7.040,0.914936
354,7.060,0.911604
355,7.080,0.909541
356,7.100,0.908641
357,7.120,0.908733
358,7.140,0.909594
359,7.160,0.910974
360,7.180,0.912608
361,7.200,0.914241
362,7.220,0.915647
363,7.240,0.916643
364,7.260,0.917104
365,7.280,0.916974
366,7.300,0.916269
367,7.320,0.915076
368,7.340,0.913547
369,7.360,0.911887
370,7.380,0.910342
371,7.400,0.909176
372,7.420,0.908657
373,7.440,0.909034
374,7.460,0.910516
375,7.480,0.913258
376,7.500,0.917346
377,7.520,0.922787
378,7.540,0.929508
379,7.560,0.937352
380,7.580,0.946091
381,7.600,0.955432
382,7.620,0.965037
383,7.640,0.974538
384,7.660,0.983562
385,7.680,0.991750
386,7.700,0.998781
387,7.720,1.004386
388,7.740,1.008368
389,7.760,1.010611
390,7.780,1.011086
391,7.800,1.009852
392,7.820,1.007053
393,7.840,1.002905
394,7.860,0.997684
395,7.880,0.991705
396,7.900,0.985306
397,7.920,0.978826
398,7.940,0.972581
399,7.960,0.966848
400,7.980,0.961850
401,8.000,0.957741
402,8.020,0.954604
403,8.040,0.952442
404,8.060,0.951191
405,8.080,0.950722
406,8.100,0.950855
407,8.120,0.951379
408,8.140,0.952066
409,8.160,0.952699
410,8.180,0.953080
411,8.200,0.953059
412,8.220,0.952545
413,8.240,0.951512
414,8.260,0.950015
415,8.280,0.948182
416,8.300,0.946218
417,8.320,0.944387
418,8.340,0.943007
419,8.360,0.942427
420,8.380,0.943010
421,8.400,0.945112
422,8.420,0.949063
423,8.440,0.955148
424,8.460,0.963590
425,8.480,0.974542
426,8.500,0.988077
427,8.520,1.004193
428,8.540,1.022808
429,8.560,1.043779
430,8.580,1.066911
431,8.600,1.091976
432,8.620,1.118736
433,8.640,1.146963
434,8.660,1.176460
435,8.680,1.207083
436,8.700,1.238761
437,8.720,1.271505
438,8.740,1.305420
439,8.760,1.340709
440,8.780,1.377668
441,8.800,1.416683
442,8.820,1.458217
443,8.840,1.502790
444,8.860,1.550967
445,8.880,1.603329
446,8.900,1.660461
447,8.920,1.722925
448,8.940,1.791246
449,8.960,1.865898
450,8.980,1.947294
451,9.000,2.035779
452,9.020,2.131635
453,9.040,2.235082
454,9.060,2.346292
455,9.080,2.465399
456,9.100,2.592516
457,9.120,2.727756
458,9.140,2.871245
459,9.160,3.023141
460,9.180,3.183647
461,9.200,3.353022
462,9.220,3.531583
463,9.240,3.719710
464,9.260,3.917835
465,9.280,4.126437
466,9.300,4.346020
467,9.320,4.577100
468,9.340,4.820178
469,9.360,5.075715
470,9.380,5.344113
471,9.400,5.625686
472,9.420,5.920642
473,9.440,6.229065
474,9.460,6.550901
475,9.480,6.885958
476,9.500,7.233894
477,9.520,7.594230
478,9.540,7.966356
479,9.560,8.349547
480,9.580,8.742977
481,9.600,9.145744
482,9.620,9.556888
483,9.640,9.975414
484,9.660,10.400308
485,9.680,10.830557
486,9.700,11.265157
487,9.720,11.703126
488,9.740,12.143503
489,9.760,12.585347
490,9.780,13.027732
491,9.800,13.469737
492,9.820,13.910430
493,9.840,14.348858
494,9.860,14.784028
495,9.880,15.214896
496,9.900,15.640354
497,9.920,16.059224
498,9.940,16.470250
499,9.960,16.872105
500,9.980,17.263395
501,10.000,17.642672
502,10.020,18.008453
503,10.040,18.359236
504,10.060,18.693535
505,10.080,19.009896
506,10.100,19.306934
507,10.120,19.583352
508,10.140,19.837972
509,10.160,20.069751
510,10.180,20.277800
511,10.200,20.461397
512,10.220,20.619985
513,10.240,20.753181
514,10.260,20.860761
515,10.280,20.942654
516,10.300,20.998925
517,10.320,21.029756
518,10.340,21.035427
519,10.360,21.016293
520,10.380,20.972770
521,10.400,20.905312
522,10.420,20.814402
523,10.440,20.700543
524,10.460,20.564249
525,10.480,20.406051
526,10.500,20.226500
527,10.520,20.026172
528,10.540,19.805690
529,10.560,19.565727
530,10.580,19.307029
531,10.600,19.030429
532,10.620,18.736855
533,10.640,18.427346
534,10.660,18.103052
535,10.680,17.765241
536,10.700,17.415288
537,10.720,17.054671
538,10.740,16.684952
539,10.760,16.307760
540,10.780,15.924768
541,10.800,15.537667
542,10.820,15.148138
543,10.840,14.757830
544,10.860,14.368332
545,10.880,13.981155
546,10.900,13.597711
547,10.920,13.219305
548,10.940,12.847126
549,10.960,12.482248
550,10.980,12.125632
551,11.000,11.778140
552,11.020,11.440548
553,11.040,11.113561
554,11.060,10.797834
555,11.080,10.493991
556,11.100,10.202645
557,11.120,9.924411
558,11.140,9.659923
559,11.160,9.409838
560,11.180,9.174842
561,11.200,8.955651
562,11.220,8.752996
563,11.240,8.567621
564,11.260,8.400264
565,11.280,8.251636
566,11.300,8.122409
567,11.320,8.013190
568,11.340,7.924505
569,11.360,7.856787
570,11.380,7.810357
571,11.400,7.785422
572,11.420,7.782073
573,11.440,7.800285
574,11.460,7.839925
575,11.480,7.900769
576,11.500,7.982518
577,11.520,8.084815
578,11.540,8.207271
579,11.560,8.349486
580,11.580,8.511067
581,11.600,8.691653
582,11.620,8.890924
583,11.640,9.108616
584,11.660,9.344523
585,11.680,9.598503
586,11.700,9.870465
587,11.720,10.160364
588,11.740,10.468187
589,11.760,10.793931
590,11.780,11.137587
591,11.800,11.499122
592,11.820,11.878453
593,11.840,12.275434
594,11.860,12.689844
595,11.880,13.121373
596,11.900,13.569619
597,11.920,14.034090
598,11.940,14.514210
599,11.960,15.009325
600,11.980,15.518726
601,12.000,16.041658
602,12.020,16.577349
603,12.040,17.125025
604,12.060,17.683930
605,12.080,18.253348
606,12.100,18.832614
607,12.120,19.421125
608,12.140,20.018345
609,12.160,20.623806
610,12.180,21.237102
611,12.200,21.857878
612,12.220,22.485814
613,12.240,23.120611
614,12.260,23.761964
615,12.280,24.409546
616,12.300,25.062987
617,12.320,25.721850
618,12.340,26.385622
619,12.360,27.053698
620,12.380,27.725378
621,12.400,28.399862
622,12.420,29.076259
623,12.440,29.753592
624,12.460,30.430815
625,12.480,31.106833
626,12.500,31.780515
627,12.520,32.450723
628,12.540,33.116328
629,12.560,33.776235
630,12.580,34.429392
631,12.600,35.074809
632,12.620,35.711565
633,12.640,36.338809
634,12.660,36.955759
635,12.680,37.561695
636,12.700,38.155949
637,12.720,38.737886
638,12.740,39.306890
639,12.760,39.862345
640,12.780,40.403617
641,12.800,40.930038
642,12.820,41.440890
643,12.840,41.935401
644,12.860,42.412736
645,12.880,42.872000
646,12.900,43.312245
647,12.920,43.732479
648,12.940,44.131683
649,12.960,44.508832
650,12.980,44.862916
651,13.000,45.192964
652,13.020,45.498067
653,13.040,45.777398
654,13.060,46.030234
655,13.080,46.255969
656,13.100,46.454125
657,13.120,46.624352
658,13.140,46.766434
659,13.160,46.880278
660,13.180,46.965901
661,13.200,47.023419
662,13.220,47.053026
663,13.240,47.054973
664,13.260,47.029550
665,13.280,46.977063
666,13.300,46.897819
667,13.320,46.792113
668,13.340,46.660218
669,13.360,46.502379
670,13.380,46.318816
671,13.400,46.109729
672,13.420,45.875308
673,13.440,45.615748
674,13.460,45.331265
675,13.480,45.022115
676,13.500,44.688612
677,13.520,44.331145
678,13.540,43.950192
679,13.560,43.546333
680,13.580,43.120252
681,13.600,42.672744
682,13.620,42.204705
683,13.640,41.717126
684,13.660,41.211077
685,13.680,40.687688
686,13.700,40.148129
687,13.720,39.593588
688,13.740,39.025245
689,13.760,38.444249
690,13.780,37.851704
691,13.800,37.248646
692,13.820,36.636034
693,13.840,36.014747
694,13.860,35.385575
695,13.880,34.749233
696,13.900,34.106364
697,13.920,33.457554
698,13.940,32.803352
699,13.960,32.144284
700,13.980,31.480879
701,14.000,30.813684
702,14.020,30.143279
703,14.040,29.470296
704,14.060,28.795426
705,14.080,28.119421
706,14.100,27.443097
707,14.120,26.767326
708,14.140,26.093025
709,14.160,25.421141
710,14.180,24.752633
711,14.200,24.088450
712,14.220,23.429513
713,14.240,22.776692
714,14.260,22.130786
715,14.280,21.492515
716,14.300,20.862501
717,14.320,20.241266
718,14.340,19.629233
719,14.360,19.026728
720,14.380,18.433990
721,14.400,17.851186
722,14.420,17.278431
723,14.440,16.715803
724,14.460,16.163366
725,14.480,15.621189
726,14.500,15.089367
727,14.520,14.568031
728,14.540,14.057364
729,14.560,13.557604
730,14.580,13.069043
731,14.600,12.592027
732,14.620,12.126944
733,14.640,11.674209
734,14.660,11.234246
735,14.680,10.807473
736,14.700,10.394275
737,14.720,9.994991
738,14.740,9.609887
739,14.760,9.239150
740,14.780,8.882871
741,14.800,8.541041
742,14.820,8.213550
743,14.840,7.900191
744,14.860,7.600674
745,14.880,7.314636
746,14.900,7.041661
747,14.920,6.781302
748,14.940,6.533103
749,14.960,6.296618
750,14.980,6.071436
751,15.000,5.857197
752,15.020,5.653603
753,15.040,5.460431
754,15.060,5.277536
755,15.080,5.104845
756,15.100,4.942355
757,15.120,4.790121
758,15.140,4.648239
759,15.160,4.516828
760,15.180,4.396012
761,15.200,4.285901
762,15.220,4.186570
763,15.240,4.098048
764,15.260,4.020304
765,15.280,3.953238
766,15.300,3.896684
767,15.320,3.850408
768,15.340,3.814120
769,15.360,3.787485
770,15.380,3.770140
771,15.400,3.761713
772,15.420,3.761841
773,15.440,3.770194
774,15.460,3.786491
775,15.480,3.810518
776,15.500,3.842137
777,15.520,3.881295
778,15.540,3.928025
779,15.560,3.982445
780,15.580,4.044745
781,15.600,4.115178
782,15.620,4.194036
783,15.640,4.281636
784,15.660,4.378290
785,15.680,4.484292
786,15.700,4.599886
787,15.720,4.725256
788,15.740,4.860505
789,15.760,5.005645
790,15.780,5.160594
791,15.800,5.325173
792,15.820,5.499115
793,15.840,5.682069
794,15.860,5.873621
795,15.880,6.073307
796,15.900,6.280635
797,15.920,6.495103
798,15.940,6.716221
799,15.960,6.943524
800,15.980,7.176589
801,16.000,7.415041
802,16.020,7.658564
803,16.040,7.906890
804,16.060,8.159805
805,16.080,8.417127
806,16.100,8.678702
807,16.120,8.944379
808,16.140,9.213993
809,16.160,9.487347
810,16.180,9.764193
811,16.200,10.044213
812,16.220,10.327012
813,16.240,10.612102
814,16.260,10.898905
815,16.280,11.186755
816,16.300,11.474902
817,16.320,11.762525
818,16.340,12.048756
819,16.360,12.332689
820,16.380,12.613411
821,16.400,12.890023
822,16.420,13.161659
823,16.440,13.427510
824,16.460,13.686837
825,16.480,13.938988
826,16.500,14.183401
827,16.520,14.419610
828,16.540,14.647238
829,16.560,14.865989
830,16.580,15.075639
831,16.600,15.276014
832,16.620,15.466976
833,16.640,15.648399
834,16.660,15.820152
835,16.680,15.982084
836,16.700,16.134005
837,16.720,16.275677
838,16.740,16.406811
839,16.760,16.527065
840,16.780,16.636046
841,16.800,16.733326
842,16.820,16.818452
843,16.840,16.890963
844,16.860,16.950414
845,16.880,16.996394
846,16.900,17.028546
847,16.920,17.046587
848,16.940,17.050322
849,16.960,17.039660
850,16.980,17.014612
851,17.000,16.975300
852,17.020,16.921950
853,17.040,16.854881
854,17.060,16.774494
855,17.080,16.681251
856,17.100,16.575660
857,17.120,16.458248
858,17.140,16.329543
859,17.160,16.190055
860,17.180,16.040257
861,17.200,15.880574
862,17.220,15.711376
863,17.240,15.532973
864,17.260,15.345618
865,17.280,15.149514
866,17.300,14.944831
867,17.320,14.731713
868,17.340,14.510304
869,17.360,14.280766
870,17.380,14.043295
871,17.400,13.798144
872,17.420,13.545631
873,17.440,13.286160
874,17.460,13.020218
875,17.480,12.748383
876,17.500,12.471313
877,17.520,12.189744
878,17.540,11.904470
879,17.560,11.616328
880,17.580,11.326174
881,17.600,11.034863
882,17.620,10.743228
883,17.640,10.452054
884,17.660,10.162062
885,17.680,9.873896
886,17.700,9.588111
887,17.720,9.305165
888,17.740,9.025427
889,17.760,8.749174
890,17.780,8.476608
891,17.800,8.207867
892,17.820,7.943046
893,17.840,7.682212
894,17.860,7.425426
895,17.880,7.172762
896,17.900,6.924320
897,17.920,6.680246
898,17.940,6.440729
899,17.960,6.206017
900,17.980,5.976404
901,18.000,5.752230
902,18.020,5.533868
903,18.040,5.321706
904,18.060,5.116133
905,18.080,4.917514
906,18.100,4.726174
907,18.120,4.542377
908,18.140,4.366310
909,18.160,4.198070
910,18.180,4.037658
911,18.200,3.884970
912,18.220,3.739807
913,18.240,3.601878
914,18.260,3.470814
915,18.280,3.346185
916,18.300,3.227520
917,18.320,3.114329
918,18.340,3.006128
919,18.360,2.902456
920,18.380,2.802898
921,18.400,2.707103
922,18.420,2.614790
923,18.440,2.525760
924,18.460,2.439893
925,18.480,2.357148
926,18.500,2.277551
927,18.520,2.201180
928,18.540,2.128152
929,18.560,2.058602
930,18.580,1.992662
931,18.600,1.930442
932,18.620,1.872013
933,18.640,1.817393
934,18.660,1.766536
935,18.680,1.719326
936,18.700,1.675578
937,18.720,1.635042
938,18.740,1.597414
939,18.760,1.562347
940,18.780,1.529474
941,18.800,1.498419
942,18.820,1.468828
943,18.840,1.440376
944,18.860,1.412797
945,18.880,1.385887
946,18.900,1.359524
947,18.920,1.333666
948,18.940,1.308353
949,18.960,1.283704
950,18.980,1.259904
951,19.000,1.237189
952,19.020,1.215828
953,19.040,1.196105
954,19.060,1.178292
955,19.080,1.162632
956,19.100,1.149322
957,19.120,1.138489
958,19.140,1.130186
959,19.160,1.124383
960,19.180,1.120960
961,19.200,1.119720
962,19.220,1.120391
963,19.240,1.122642
964,19.260,1.126103
965,19.280,1.130381
966,19.300,1.135083
967,19.320,1.139838
968,19.340,1.144316
969,19.360,1.148242
970,19.380,1.151415
971,19.400,1.153709
972,19.420,1.155083
973,19.440,1.155571
974,19.460,1.155281
975,19.480,1.154380
976,19.500,1.153075
977,19.520,1.151600
978,19.540,1.150195
979,19.560,1.149079
980,19.580,1.148443
981,19.600,1.148425
982,19.620,1.149100
983,19.640,1.150477
984,19.660,1.152489
985,19.680,1.155004
986,19.700,1.157826
987,19.720,1.160712
988,19.740,1.163387
989,19.760,1.165562
990,19.780,1.166957
991,19.800,1.167316
992,19.820,1.166432
993,19.840,1.164159
994,19.860,1.160426
995,19.880,1.155243
996,19.900,1.148707
997,19.920,1.140993
998,19.940,1.132352
999,19.960,1.123094
1000,19.980,1.113570
1001,20.000,1.104157
1002,20.020,1.095231
1003,20.040,1.087150
1004,20.060,1.080229
1005,20.080,1.074725
1006,20.100,1.070823
1007,20.120,1.068625
1008,20.140,1.068144
1009,20.160,1.069309
1010,20.180,1.071969
1011,20.200,1.075904
1012,20.220,1.080842
1013,20.240,1.086476
1014,20.260,1.092485
1015,20.280,1.098556
1016,20.300,1.104402
1017,20.320,1.109782
1018,20.340,1.114514
1019,20.360,1.118485
1020,20.380,1.121656
1021,20.400,1.124062
1022,20.420,1.125809
1023,20.440,1.127059
1024,20.460,1.128018
1025,20.480,1.128920
1026,20.500,1.130004
1027,20.520,1.131499
1028,20.540,1.133599
1029,20.560,1.136452
1030,20.580,1.140143
1031,20.600,1.144685
1032,20.620,1.150017
1033,20.640,1.156003
1034,20.660,1.162440
1035,20.680,1.169067
1036,20.700,1.175581
1037,20.720,1.181660
1038,20.740,1.186977
1039,20.760,1.191223
1040,20.780,1.194130
1041,20.800,1.195486
1042,20.820,1.195153
1043,20.840,1.193071
1044,20.860,1.189271
1045,20.880,1.183870
1046,20.900,1.177065
1047,20.920,1.169126
1048,20.940,1.160377
1049,20.960,1.151180
1050,20.980,1.141912
1051,21.000,1.132945
1052,21.020,1.124624
1053,21.040,1.117248
1054,21.060,1.111052
1055,21.080,1.106199
1056,21.100,1.102769
1057,21.120,1.100759
1058,21.140,1.100087
1059,21.160,1.100599
1060,21.180,1.102084
1061,21.200,1.104290
1062,21.220,1.106943
1063,21.240,1.109769
1064,21.260,1.112511
1065,21.280,1.114951
1066,21.300,1.116922
1067,21.320,1.118321
1068,21.340,1.119116
1069,21.360,1.119349
1070,21.380,1.119127
1071,21.400,1.118620
1072,21.420,1.118044
1073,21.440,1.117645
1074,21.460,1.117680
1075,21.480,1.118397
1076,21.500,1.120016
1077,21.520,1.122711
1078,21.540,1.126593
1079,21.560,1.131700
1080,21.580,1.137992
1081,21.600,1.145348
1082,21.620,1.153572
1083,21.640,1.162398
1084,21.660,1.171513
1085,21.680,1.180564
1086,21.700,1.189187
1087,21.720,1.197023
1088,21.740,1.203743
1089,21.760,1.209063
1090,21.780,1.212767
1091,21.800,1.214715
1092,21.820,1.214854
1093,21.840,1.213218
1094,21.860,1.209930
1095,21.880,1.205189
1096,21.900,1.199259
1097,21.920,1.192454
1098,21.940,1.185117
1099,21.960,1.177599
1100,21.980,1.170236
1101,22.000,1.163334
1102,22.020,1.157144
1103,22.040,1.151856
1104,22.060,1.147584
1105,22.080,1.144366
1106,22.100,1.142161
1107,22.120,1.140858
1108,22.140,1.140288
1109,22.160,1.140238
1110,22.180,1.140467
1111,22.200,1.140730
1112,22.220,1.140795
1113,22.240,1.140460
1114,22.260,1.139574
1115,22.280,1.138047
1116,22.300,1.135859
1117,22.320,1.133062
1118,22.340,1.129780
1119,22.360,1.126200
1120,22.380,1.122563
1121,22.400,1.119146
1122,22.420,1.116242
1123,22.440,1.114144
1124,22.460,1.113119
1125,22.480,1.113395
1126,22.500,1.115137
1127,22.520,1.118439
1128,22.540,1.123314
1129,22.560,1.129689
1130,22.580,1.137406
1131,22.600,1.146232
1132,22.620,1.155870
1133,22.640,1.165974
1134,22.660,1.176169
1135,22.680,1.186072
1136,22.700,1.195316
1137,22.720,1.203568
1138,22.740,1.210549
1139,22.760,1.216050
1140,22.780,1.219940
1141,22.800,1.222175
1142,22.820,1.222797
1143,22.840,1.221929
1144,22.860,1.219765
1145,22.880,1.216553
1146,22.900,1.212584
1147,22.920,1.208162
1148,22.940,1.203593
1149,22.960,1.199158
1150,22.980,1.195098
1151,23.000,1.191598
1152,23.020,1.188777
1153,23.040,1.186680
1154,23.060,1.185280
1155,23.080,1.184479
1156,23.100,1.184120
1157,23.120,1.184000
1158,23.140,1.183886
1159,23.160,1.183538
1160,23.180,1.182722
1161,23.200,1.181234
1162,23.220,1.178919
1163,23.240,1.175680
1164,23.260,1.171492
1165,23.280,1.166407
1166,23.300,1.160552
1167,23.320,1.154126
1168,23.340,1.147386
1169,23.360,1.140638
1170,23.380,1.134214
1171,23.400,1.128454
1172,23.420,1.123682
1173,23.440,1.120191
1174,23.460,1.118219
1175,23.480,1.117933
1176,23.500,1.119424
1177,23.520,1.122692
1178,23.540,1.127650
1179,23.560,1.134128
1180,23.580,1.141880
1181,23.600,1.150601
1182,23.620,1.159942
1183,23.640,1.169535
1184,23.660,1.179009
1185,23.680,1.188013
1186,23.700,1.196241
1187,23.720,1.203440
1188,23.740,1.209431
1189,23.760,1.214112
1190,23.780,1.217465
1191,23.800,1.219548
1192,23.820,1.220496
1193,23.840,1.220499
1194,23.860,1.219794
1195,23.880,1.218642
1196,23.900,1.217307
1197,23.920,1.216041
1198,23.940,1.215061
1199,23.960,1.214534
1200,23.980,1.214564
1201,24.000,1.215188
1202,24.020,1.216369
1203,24.040,1.217999
1204,24.060,1.219911
1205,24.080,1.221887
1206,24.100,1.223676
1207,24.120,1.225013
1208,24.140,1.225636
1209,24.160,1.225312
1210,24.180,1.223849
1211,24.200,1.221116
1212,24.220,1.217056
1213,24.240,1.211689
1214,24.260,1.205118
1215,24.280,1.197525
1216,24.300,1.189163
1217,24.320,1.180341
1218,24.340,1.171410
1219,24.360,1.162739
1220,24.380,1.154698
1221,24.400,1.147635
1222,24.420,1.141853
1223,24.440,1.137596
1224,24.460,1.135033
1225,24.480,1.134249
1226,24.500,1.135240
1227,24.520,1.137915
1228,24.540,1.142105
1229,24.560,1.147568
1230,24.580,1.154013
1231,24.600,1.161114
1232,24.620,1.168530
1233,24.640,1.175929
1234,24.660,1.183009
1235,24.680,1.189510
1236,24.700,1.195236
1237,24.720,1.200062
1238,24.740,1.203937
1239,24.760,1.206889
1240,24.780,1.209015
1241,24.800,1.210472
1242,24.820,1.211464
1243,24.840,1.212225
1244,24.860,1.212998
1245,24.880,1.214012
1246,24.900,1.215472
