Record_ID,RetentionTime_min,RI_mV
111,2.200,0.799882
112,2.220,0.805861
113,2.240,0.813019
114,2.260,0.821160
115,2.280,0.830024
116,2.300,0.839296
117,2.320,0.848630
118,2.340,0.857663
119,2.360,0.866038
120,2.380,0.873428
121,2.400,0.879547
122,2.420,0.884174
123,2.440,0.887162
124,2.460,0.888446
125,2.480,0.888044
126,2.500,0.886061
127,2.520,0.882673
128,2.540,0.878120
129,2.560,0.872690
130,2.580,0.866701
131,2.600,0.860480
132,2.620,0.854344
133,2.640,0.848584
134,2.660,0.843449
135,2.680,0.839137
136,2.700,0.835789
137,2.720,0.833491
138,2.740,0.832284
139,2.760,0.832175
140,2.780,0.833161
141,2.800,0.835257
142,2.820,0.838521
143,2.840,0.843088
144,2.860,0.849202
145,2.880,0.857237
146,2.900,0.867716
147,2.920,0.881316
148,2.940,0.898853
149,2.960,0.921256
150,2.980,0.949512
151,3.000,0.984597
152,3.020,1.027384
153,3.040,1.078543
154,3.060,1.138431
155,3.080,1.206987
156,3.100,1.283645
157,3.120,1.367274
158,3.140,1.456153
159,3.160,1.547997
160,3.180,1.640035
161,3.200,1.729135
162,3.220,1.811974
163,3.240,1.885242
164,3.260,1.945862
165,3.280,1.991200
166,3.300,2.019254
167,3.320,2.028801
168,3.340,2.019481
169,3.360,1.991819
170,3.380,1.947178
171,3.400,1.887648
172,3.420,1.815891
173,3.440,1.734944
174,3.460,1.648018
175,3.480,1.558296
176,3.500,1.468751
177,3.520,1.382009
178,3.540,1.300238
179,3.560,1.225098
180,3.580,1.157721
181,3.600,1.098737
182,3.620,1.048322
183,3.640,1.006268
184,3.660,0.972060
185,3.680,0.944958
186,3.700,0.924075
187,3.720,0.908440
188,3.740,0.897061
189,3.760,0.888967
190,3.780,0.883246
191,3.800,0.879070
192,3.820,0.875716
193,3.840,0.872578
194,3.860,0.869172
195,3.880,0.865143
196,3.900,0.860259
197,3.920,0.854414
198,3.940,0.847612
199,3.960,0.839963
200,3.980,0.831661
201,4.000,0.822973
202,4.020,0.814214
203,4.040,0.805725
204,4.060,0.797855
205,4.080,0.790934
206,4.100,0.785253
207,4.120,0.781048
208,4.140,0.778486
209,4.160,0.777653
210,4.180,0.778548
211,4.200,0.781090
212,4.220,0.785117
213,4.240,0.790400
214,4.260,0.796657
215,4.280,0.803572
216,4.300,0.810811
217,4.320,0.818050
218,4.340,0.824985
219,4.360,0.831359
220,4.380,0.836970
221,4.400,0.841685
222,4.420,0.845445
223,4.440,0.848266
224,4.460,0.850236
225,4.480,0.851503
226,4.500,0.852263
227,4.520,0.852747
228,4.540,0.853195
229,4.560,0.853847
230,4.580,0.854913
231,4.600,0.856564
232,4.620,0.858915
233,4.640,0.862015
234,4.660,0.865840
235,4.680,0.870294
236,4.700,0.875214
237,4.720,0.880378
238,4.740,0.885519
239,4.760,0.890341
240,4.780,0.894540
241,4.800,0.897821
242,4.820,0.899922
243,4.840,0.900628
244,4.860,0.899789
245,4.880,0.897329
246,4.900,0.893256
247,4.920,0.887661
248,4.940,0.880714
249,4.960,0.872658
250,4.980,0.863793
251,5.000,0.854463
252,5.020,0.845032
253,5.040,0.835865
254,5.060,0.827310
255,5.080,0.819675
256,5.100,0.813211
257,5.120,0.808102
258,5.140,0.804454
259,5.160,0.802289
260,5.180,0.801550
261,5.200,0.802107
262,5.220,0.803766
263,5.240,0.806284
264,5.260,0.809389
265,5.280,0.812799
266,5.300,0.816239
267,5.320,0.819463
268,5.340,0.822270
269,5.360,0.824516
270,5.380,0.826125
271,5.400,0.827090
272,5.420,0.827477
273,5.440,0.827416
274,5.460,0.827090
275,5.480,0.826724
276,5.500,0.826565
277,5.520,0.826864
278,5.540,0.827857
279,5.560,0.829744
280,5.580,0.832678
281,5.600,0.836744
282,5.620,0.841957
283,5.640,0.848253
284,5.660,0.855492
285,5.680,0.863464
286,5.700,0.871897
287,5.720,0.880478
288,5.740,0.888861
289,5.760,0.896698
290,5.780,0.903652
291,5.800,0.909419
292,5.820,0.913749
293,5.840,0.916456
294,5.860,0.917435
295,5.880,0.916664
296,5.900,0.914204
297,5.920,0.910200
298,5.940,0.904869
299,5.960,0.898485
300,5.980,0.891365
301,6.000,0.883846
302,6.020,0.876269
303,6.040,0.868956
304,6.060,0.862189
305,6.080,0.856201
306,6.100,0.851155
307,6.120,0.847142
308,6.140,0.844176
309,6.160,0.842199
310,6.180,0.841085
311,6.200,0.840651
312,6.220,0.840677
313,6.240,0.840921
314,6.260,0.841137
315,6.280,0.841096
316,6.300,0.840606
317,6.320,0.839521
318,6.340,0.837761
319,6.360,0.835312
320,6.380,0.832235
321,6.400,0.828659
322,6.420,0.824776
323,6.440,0.820826
324,6.460,0.817087
325,6.480,0.813851
326,6.500,0.811407
327,6.520,0.810023
328,6.540,0.809921
329,6.560,0.811268
330,6.580,0.814159
331,6.600,0.818609
332,6.620,0.824551
333,6.640,0.831837
334,6.660,0.840243
335,6.680,0.849484
336,6.700,0.859229
337,6.720,0.869115
338,6.740,0.878774
339,6.760,0.887851
340,6.780,0.896022
341,6.800,0.903016
342,6.820,0.908627
343,6.840,0.912725
344,6.860,0.915263
345,6.880,0.916275
346,6.900,0.915875
347,6.920,0.914243
348,6.940,0.911615
349,6.960,0.908264
350,6.980,0.904482
351,7.000,0.900560
352,7.020,0.896766
353,7.040,0.893332
354,7.060,0.890434
355,7.080,0.888185
356,7.100,0.886627
357,7.120,0.885732
358,7.140,0.885399
359,7.160,0.885474
360,7.180,0.885751
361,7.200,0.885997
362,7.220,0.885965
363,7.240,0.885416
364,7.260,0.884137
365,7.280,0.881958
366,7.300,0.878770
367,7.320,0.874530
368,7.340,0.869272
369,7.360,0.863104
370,7.380,0.856208
371,7.400,0.848831
372,7.420,0.841265
373,7.440,0.833841
374,7.460,0.826900
375,7.480,0.820778
376,7.500,0.815783
377,7.520,0.812178
378,7.540,0.810165
379,7.560,0.809870
380,7.580,0.811336
381,7.600,0.814522
382,7.620,0.819303
383,7.640,0.825478
384,7.660,0.832785
385,7.680,0.840911
386,7.700,0.849517
387,7.720,0.858255
388,7.740,0.866788
389,7.760,0.874813
390,7.780,0.882074
391,7.800,0.888381
392,7.820,0.893614
393,7.840,0.897731
394,7.860,0.900770
395,7.880,0.902835
396,7.900,0.904097
397,7.920,0.904772
398,7.940,0.905105
399,7.960,0.905355
400,7.980,0.905770
401,8.000,0.906574
402,8.020,0.907947
403,8.040,0.910012
404,8.060,0.912826
405,8.080,0.916377
406,8.100,0.920583
407,8.120,0.925295
408,8.140,0.930316
409,8.160,0.935403
410,8.180,0.940295
411,8.200,0.944727
412,8.220,0.948451
413,8.240,0.951255
414,8.260,0.952981
415,8.280,0.953540
416,8.300,0.952918
417,8.320,0.951188
418,8.340,0.948504
419,8.360,0.945100
420,8.380,0.941278
421,8.400,0.937397
422,8.420,0.933849
423,8.440,0.931048
424,8.460,0.929402
425,8.480,0.929297
426,8.500,0.931075
427,8.520,0.935021
428,8.540,0.941350
429,8.560,0.950201
430,8.580,0.961631
431,8.600,0.975623
432,8.620,0.992090
433,8.640,1.010891
434,8.660,1.031845
435,8.680,1.054750
436,8.700,1.079406
437,8.720,1.105628
438,8.740,1.133275
439,8.760,1.162258
440,8.780,1.192556
441,8.800,1.224224
442,8.820,1.257397
443,8.840,1.292289
444,8.860,1.329182
445,8.880,1.368420
446,8.900,1.410392
447,8.920,1.455514
448,8.940,1.504212
449,8.960,1.556898
450,8.980,1.613959
451,9.000,1.675736
452,9.020,1.742511
453,9.040,1.814503
454,9.060,1.891865
455,9.080,1.974679
456,9.100,2.062971
457,9.120,2.156720
458,9.140,2.255868
459,9.160,2.360347
460,9.180,2.470092
461,9.200,2.585063
462,9.220,2.705264
463,9.240,2.830762
464,9.260,2.961695
465,9.280,3.098285
466,9.300,3.240842
467,9.320,3.389761
468,9.340,3.545515
469,9.360,3.708645
470,9.380,3.879746
471,9.400,4.059442
472,9.420,4.248372
473,9.440,4.447163
474,9.460,4.656411
475,9.480,4.876661
476,9.500,5.108390
477,9.520,5.351995
478,9.540,5.607785
479,9.560,5.875978
480,9.580,6.156702
481,9.600,6.450005
482,9.620,6.755863
483,9.640,7.074198
484,9.660,7.404891
485,9.680,7.747805
486,9.700,8.102799
487,9.720,8.469744
488,9.740,8.848539
489,9.760,9.239118
490,9.780,9.641458
491,9.800,10.055575
492,9.820,10.481522
493,9.840,10.919381
494,9.860,11.369244
495,9.880,11.831201
496,9.900,12.305317
497,9.920,12.791613
498,9.940,13.290046
499,9.960,13.800490
500,9.980,14.322717
501,10.000,14.856392
502,10.020,15.401059
503,10.040,15.956142
504,10.060,16.520948
505,10.080,17.094676
506,10.100,17.676426
507,10.120,18.265224
508,10.140,18.860032
509,10.160,19.459778
510,10.180,20.063373
511,10.200,20.669732
512,10.220,21.277796
513,10.240,21.886542
514,10.260,22.494997
515,10.280,23.102244
516,10.300,23.707421
517,10.320,24.309719
518,10.340,24.908371
519,10.360,25.502645
520,10.380,26.091819
521,10.400,26.675176
522,10.420,27.251975
523,10.440,27.821442
524,10.460,28.382756
525,10.480,28.935033
526,10.500,29.477323
527,10.520,30.008607
528,10.540,30.527801
529,10.560,31.033763
530,10.580,31.525308
531,10.600,32.001224
532,10.620,32.460290
533,10.640,32.901302
534,10.660,33.323094
535,10.680,33.724559
536,10.700,34.104671
537,10.720,34.462499
538,10.740,34.797223
539,10.760,35.108139
540,10.780,35.394663
541,10.800,35.656329
542,10.820,35.892780
543,10.840,36.103758
544,10.860,36.289087
545,10.880,36.448655
546,10.900,36.582399
547,10.920,36.690280
548,10.940,36.772275
549,10.960,36.828354
550,10.980,36.858475
551,11.000,36.862578
552,11.020,36.840580
553,11.040,36.792386
554,11.060,36.717888
555,11.080,36.616989
556,11.100,36.489609
557,11.120,36.335711
558,11.140,36.155318
559,11.160,35.948531
560,11.180,35.715548
561,11.200,35.456679
562,11.220,35.172354
563,11.240,34.863135
564,11.260,34.529710
565,11.280,34.172894
566,11.300,33.793617
567,11.320,33.392909
568,11.340,32.971885
569,11.360,32.531721
570,11.380,32.073633
571,11.400,31.598852
572,11.420,31.108606
573,11.440,30.604097
574,11.460,30.086489
575,11.480,29.556890
576,11.500,29.016351
577,11.520,28.465863
578,11.540,27.906356
579,11.560,27.338713
580,11.580,26.763776
581,11.600,26.182365
582,11.620,25.595291
583,11.640,25.003375
584,11.660,24.407461
585,11.680,23.808432
586,11.700,23.207222
587,11.720,22.604815
588,11.740,22.002256
589,11.760,21.400641
590,11.780,20.801111
591,11.800,20.204838
592,11.820,19.613008
593,11.840,19.026805
594,11.860,18.447384
595,11.880,17.875852
596,11.900,17.313247
597,11.920,16.760519
598,11.940,16.218512
599,11.960,15.687959
600,11.980,15.169470
601,12.000,14.663533
602,12.020,14.170518
603,12.040,13.690689
604,12.060,13.224216
605,12.080,12.771194
606,12.100,12.331659
607,12.120,11.905616
608,12.140,11.493052
609,12.160,11.093964
610,12.180,10.708367
611,12.200,10.336312
612,12.220,9.977893
613,12.240,9.633252
614,12.260,9.302574
615,12.280,8.986082
616,12.300,8.684029
617,12.320,8.396678
618,12.340,8.124290
619,12.360,7.867106
620,12.380,7.625326
621,12.400,7.399097
622,12.420,7.188496
623,12.440,6.993523
624,12.460,6.814091
625,12.480,6.650033
626,12.500,6.501100
627,12.520,6.366971
628,12.540,6.247271
629,12.560,6.141585
630,12.580,6.049477
631,12.600,5.970516
632,12.620,5.904290
633,12.640,5.850432
634,12.660,5.808632
635,12.680,5.778656
636,12.700,5.760348
637,12.720,5.753640
638,12.740,5.758546
639,12.760,5.775157
640,12.780,5.803631
641,12.800,5.844174
642,12.820,5.897023
643,12.840,5.962427
644,12.860,6.040625
645,12.880,6.131827
646,12.900,6.236195
647,12.920,6.353828
648,12.940,6.484755
649,12.960,6.628927
650,12.980,6.786218
651,13.000,6.956427
652,13.020,7.139294
653,13.040,7.334504
654,13.060,7.541713
655,13.080,7.760561
656,13.100,7.990693
657,13.120,8.231779
658,13.140,8.483526
659,13.160,8.745698
660,13.180,9.018121
661,13.200,9.300690
662,13.220,9.593367
663,13.240,9.896178
664,13.260,10.209201
665,13.280,10.532555
666,13.300,10.866379
667,13.320,11.210814
668,13.340,11.565984
669,13.360,11.931976
670,13.380,12.308822
671,13.400,12.696483
672,13.420,13.094838
673,13.440,13.503681
674,13.460,13.922718
675,13.480,14.351568
676,13.500,14.789778
677,13.520,15.236830
678,13.540,15.692165
679,13.560,16.155196
680,13.580,16.625330
681,13.600,17.101990
682,13.620,17.584632
683,13.640,18.072762
684,13.660,18.565945
685,13.680,19.063818
686,13.700,19.566086
687,13.720,20.072526
688,13.740,20.582971
689,13.760,21.097307
690,13.780,21.615450
691,13.800,22.137329
692,13.820,22.662868
693,13.840,23.191964
694,13.860,23.724468
695,13.880,24.260170
696,13.900,24.798784
697,13.920,25.339941
698,13.940,25.883183
699,13.960,26.427970
700,13.980,26.973679
701,14.000,27.519624
702,14.020,28.065061
703,14.040,28.609216
704,14.060,29.151298
705,14.080,29.690523
706,14.100,30.226129
707,14.120,30.757398
708,14.140,31.283665
709,14.160,31.804333
710,14.180,32.318872
711,14.200,32.826821
712,14.220,33.327786
713,14.240,33.821424
714,14.260,34.307435
715,14.280,34.785540
716,14.300,35.255469
717,14.320,35.716935
718,14.340,36.169620
719,14.360,36.613159
720,14.380,37.047126
721,14.400,37.471025
722,14.420,37.884288
723,14.440,38.286275
724,14.460,38.676280
725,14.480,39.053545
726,14.500,39.417274
727,14.520,39.766650
728,14.540,40.100861
729,14.560,40.419117
730,14.580,40.720674
731,14.600,41.004853
732,14.620,41.271057
733,14.640,41.518781
734,14.660,41.747624
735,14.680,41.957289
736,14.700,42.147581
737,14.720,42.318399
738,14.740,42.469723
739,14.760,42.601603
740,14.780,42.714134
741,14.800,42.807443
742,14.820,42.881664
743,14.840,42.936926
744,14.860,42.973332
745,14.880,42.990953
746,14.900,42.989814
747,14.920,42.969898
748,14.940,42.931145
749,14.960,42.873459
750,14.980,42.796725
751,15.000,42.700814
752,15.020,42.585614
753,15.040,42.451035
754,15.060,42.297041
755,15.080,42.123658
756,15.100,41.930992
757,15.120,41.719243
758,15.140,41.488708
759,15.160,41.239784
760,15.180,40.972964
761,15.200,40.688833
762,15.220,40.388047
763,15.240,40.071323
764,15.260,39.739415
765,15.280,39.393096
766,15.300,39.033135
767,15.320,38.660276
768,15.340,38.275218
769,15.360,37.878607
770,15.380,37.471018
771,15.400,37.052954
772,15.420,36.624844
773,15.440,36.187050
774,15.460,35.739874
775,15.480,35.283574
776,15.500,34.818380
777,15.520,34.344514
778,15.540,33.862206
779,15.560,33.371719
780,15.580,32.873360
781,15.600,32.367495
782,15.620,31.854563
783,15.640,31.335074
784,15.660,30.809615
785,15.680,30.278841
786,15.700,29.743466
787,15.720,29.204250
788,15.740,28.661979
789,15.760,28.117449
790,15.780,27.571442
791,15.800,27.024711
792,15.820,26.477956
793,15.840,25.931814
794,15.860,25.386846
795,15.880,24.843530
796,15.900,24.302260
797,15.920,23.763350
798,15.940,23.227045
799,15.960,22.693526
800,15.980,22.162938
801,16.000,21.635396
802,16.020,21.111014
803,16.040,20.589920
804,16.060,20.072275
805,16.080,19.558285
806,16.100,19.048217
807,16.120,18.542400
808,16.140,18.041232
809,16.160,17.545170
810,16.180,17.054727
811,16.200,16.570455
812,16.220,16.092930
813,16.240,15.622731
814,16.260,15.160421
815,16.280,14.706527
816,16.300,14.261518
817,16.320,13.825789
818,16.340,13.399651
819,16.360,12.983319
820,16.380,12.576909
821,16.400,12.180442
822,16.420,11.793850
823,16.440,11.416985
824,16.460,11.049637
825,16.480,10.691552
826,16.500,10.342454
827,16.520,10.002060
828,16.540,9.670105
829,16.560,9.346356
830,16.580,9.030628
831,16.600,8.722790
832,16.620,8.422777
833,16.640,8.130583
834,16.660,7.846257
835,16.680,7.569898
836,16.700,7.301636
837,16.720,7.041618
838,16.740,6.789988
839,16.760,6.546872
840,16.780,6.312354
841,16.800,6.086464
842,16.820,5.869165
843,16.840,5.660344
844,16.860,5.459805
845,16.880,5.267277
846,16.900,5.082414
847,16.920,4.904807
848,16.940,4.734003
849,16.960,4.569519
850,16.980,4.410865
851,17.000,4.257563
852,17.020,4.109168
853,17.040,3.965288
854,17.060,3.825594
855,17.080,3.689839
856,17.100,3.557858
857,17.120,3.429572
858,17.140,3.304984
859,17.160,3.184168
860,17.180,3.067258
861,17.200,2.954430
862,17.220,2.845882
863,17.240,2.741815
864,17.260,2.642411
865,17.280,2.547816
866,17.300,2.458122
867,17.320,2.373359
868,17.340,2.293481
869,17.360,2.218368
870,17.380,2.147826
871,17.400,2.081598
872,17.420,2.019369
873,17.440,1.960791
874,17.460,1.905490
875,17.480,1.853097
876,17.500,1.803257
877,17.520,1.755653
878,17.540,1.710020
879,17.560,1.666158
880,17.580,1.623938
881,17.600,1.583307
882,17.620,1.544281
883,17.640,1.506945
884,17.660,1.471434
885,17.680,1.437923
886,17.700,1.406605
887,17.720,1.377675
888,17.740,1.351306
889,17.760,1.327635
890,17.780,1.306743
891,17.800,1.288644
892,17.820,1.273277
893,17.840,1.260503
894,17.860,1.250104
895,17.880,1.241792
896,17.900,1.235222
897,17.920,1.230005
898,17.940,1.225728
899,17.960,1.221973
900,17.980,1.218340
901,18.000,1.214466
902,18.020,1.210042
903,18.040,1.204827
904,18.060,1.198662
905,18.080,1.191471
906,18.100,1.183266
907,18.120,1.174136
908,18.140,1.164244
909,18.160,1.153808
910,18.180,1.143086
911,18.200,1.132356
912,18.220,1.121897
913,18.240,1.111967
914,18.260,1.102788
915,18.280,1.094526
916,18.300,1.087288
917,18.320,1.081106
918,18.340,1.075944
919,18.360,1.071696
920,18.380,1.068197
921,18.400,1.065234
922,18.420,1.062564
923,18.440,1.059931
924,18.460,1.057086
925,18.480,1.053806
926,18.500,1.049909
927,18.520,1.045271
928,18.540,1.039838
929,18.560,1.033627
930,18.580,1.026733
931,18.600,1.019321
932,18.620,1.011619
933,18.640,1.003905
934,18.660,0.996488
935,18.680,0.989691
936,18.700,0.983831
937,18.720,0.979196
938,18.740,0.976031
939,18.760,0.974515
940,18.780,0.974756
941,18.800,0.976778
942,18.820,0.980521
943,18.840,0.985842
944,18.860,0.992523
945,18.880,1.000284
946,18.900,1.008799
947,18.920,1.017714
948,18.940,1.026667
949,18.960,1.035310
950,18.980,1.043331
951,19.000,1.050464
952,19.020,1.056512
953,19.040,1.061349
954,19.060,1.064929
955,19.080,1.067286
956,19.100,1.068525
957,19.120,1.068813
958,19.140,1.068368
959,19.160,1.067437
960,19.180,1.066281
961,19.200,1.065151
962,19.220,1.064273
963,19.240,1.063833
964,19.260,1.063956
965,19.280,1.064703
966,19.300,1.066064
967,19.320,1.067960
968,19.340,1.070245
969,19.360,1.072720
970,19.380,1.075141
971,19.400,1.077245
972,19.420,1.078762
973,19.440,1.079435
974,19.460,1.079043
975,19.480,1.077417
976,19.500,1.074449
977,19.520,1.070109
978,19.540,1.064446
979,19.560,1.057588
980,19.580,1.049738
981,19.600,1.041166
982,19.620,1.032188
983,19.640,1.023157
984,19.660,1.014437
985,19.680,1.006382
986,19.700,0.999322
987,19.720,0.993536
988,19.740,0.989241
989,19.760,0.986579
990,19.780,0.985609
991,19.800,0.986307
992,19.820,0.988565
993,19.840,0.992203
994,19.860,0.996979
995,19.880,1.002607
996,19.900,1.008775
997,19.920,1.015165
998,19.940,1.021472
999,19.960,1.027426
1000,19.980,1.032805
1001,20.000,1.037451
1002,20.020,1.041273
1003,20.040,1.044258
1004,20.060,1.046461
1005,20.080,1.048006
1006,20.100,1.049068
1007,20.120,1.049864
1008,20.140,1.050630
1009,20.160,1.051606
1010,20.180,1.053017
1011,20.200,1.055051
1012,20.220,1.057846
1013,20.240,1.061477
1014,20.260,1.065950
1015,20.280,1.071196
1016,20.300,1.077072
1017,20.320,1.083373
1018,20.340,1.089840
1019,20.360,1.096176
1020,20.380,1.102063
1021,20.400,1.107184
1022,20.420,1.111244
1023,20.440,1.113985
1024,20.460,1.115208
1025,20.480,1.114784
1026,20.500,1.112662
1027,20.520,1.108879
1028,20.540,1.103554
1029,20.560,1.096881
1030,20.580,1.089127
1031,20.600,1.080605
1032,20.620,1.071665
1033,20.640,1.062672
1034,20.660,1.053982
1035,20.680,1.045925
1036,20.700,1.038783
1037,20.720,1.032781
1038,20.740,1.028067
1039,20.760,1.024715
1040,20.780,1.022715
1041,20.800,1.021983
1042,20.820,1.022364
1043,20.840,1.023652
1044,20.860,1.025599
1045,20.880,1.027938
1046,20.900,1.030402
1047,20.920,1.032743
1048,20.940,1.034748
1049,20.960,1.036257
1050,20.980,1.037174
1051,21.000,1.037468
1052,21.020,1.037185
1053,21.040,1.036434
1054,21.060,1.035386
1055,21.080,1.034259
1056,21.100,1.033302
1057,21.120,1.032775
1058,21.140,1.032934
1059,21.160,1.034008
1060,21.180,1.036180
1061,21.200,1.039578
1062,21.220,1.044255
1063,21.240,1.050191
1064,21.260,1.057284
1065,21.280,1.065357
1066,21.300,1.074163
1067,21.320,1.083405
1068,21.340,1.092743
1069,21.360,1.101819
1070,21.380,1.110279
1071,21.400,1.117787
1072,21.420,1.124052
1073,21.440,1.128839
1074,21.460,1.131987
1075,21.480,1.133414
1076,21.500,1.133126
1077,21.520,1.131209
1078,21.540,1.127830
1079,21.560,1.123219
1080,21.580,1.117659
1081,21.600,1.111467
1082,21.620,1.104969
1083,21.640,1.098489
1084,21.660,1.092321
1085,21.680,1.086714
1086,21.700,1.081859
1087,21.720,1.077881
1088,21.740,1.074827
1089,21.760,1.072671
1090,21.780,1.071319
1091,21.800,1.070615
1092,21.820,1.070357
1093,21.840,1.070315
1094,21.860,1.070246
1095,21.880,1.069917
1096,21.900,1.069120
1097,21.920,1.067692
1098,21.940,1.065529
1099,21.960,1.062592
1100,21.980,1.058916
1101,22.000,1.054608
1102,22.020,1.049841
1103,22.040,1.044848
1104,22.060,1.039903
1105,22.080,1.035307
1106,22.100,1.031371
1107,22.120,1.028388
1108,22.140,1.026621
1109,22.160,1.026283
1110,22.180,1.027520
1111,22.200,1.030400
1112,22.220,1.034912
1113,22.240,1.040958
1114,22.260,1.048361
1115,22.280,1.056874
1116,22.300,1.066192
1117,22.320,1.075972
1118,22.340,1.085848
1119,22.360,1.095455
1120,22.380,1.104451
1121,22.400,1.112533
1122,22.420,1.119454
1123,22.440,1.125039
1124,22.460,1.129190
1125,22.480,1.131889
1126,22.500,1.133202
1127,22.520,1.133262
1128,22.540,1.132267
1129,22.560,1.130461
1130,22.580,1.128113
1131,22.600,1.125504
1132,22.620,1.122900
1133,22.640,1.120540
1134,22.660,1.118616
1135,22.680,1.117260
1136,22.700,1.116536
1137,22.720,1.116440
1138,22.740,1.116894
1139,22.760,1.117759
1140,22.780,1.118842
1141,22.800,1.119913
1142,22.820,1.120720
1143,22.840,1.121011
1144,22.860,1.120553
1145,22.880,1.119145
1146,22.900,1.116644
1147,22.920,1.112969
1148,22.940,1.108116
1149,22.960,1.102156
1150,22.980,1.095238
1151,23.000,1.087582
1152,23.020,1.079466
1153,23.040,1.071211
1154,23.060,1.063164
1155,23.080,1.055679
1156,23.100,1.049091
1157,23.120,1.043702
1158,23.140,1.039762
1159,23.160,1.037449
1160,23.180,1.036865
1161,23.200,1.038027
1162,23.220,1.040867
1163,23.240,1.045236
1164,23.260,1.050914
1165,23.280,1.057626
1166,23.300,1.065055
1167,23.320,1.072865
1168,23.340,1.080720
1169,23.360,1.088305
1170,23.380,1.095344
1171,23.400,1.101615
1172,23.420,1.106963
1173,23.440,1.111308
1174,23.460,1.114644
1175,23.480,1.117039
1176,23.500,1.118625
1177,23.520,1.119590
1178,23.540,1.120156
1179,23.560,1.120565
1180,23.580,1.121061
1181,23.600,1.121867
1182,23.620,1.123169
1183,23.640,1.125102
1184,23.660,1.127738
1185,23.680,1.131076
1186,23.700,1.135047
1187,23.720,1.139509
1188,23.740,1.144261
1189,23.760,1.149053
1190,23.780,1.153601
1191,23.800,1.157608
1192,23.820,1.160782
1193,23.840,1.162858
1194,23.860,1.163612
1195,23.880,1.162883
1196,23.900,1.160581
1197,23.920,1.156697
1198,23.940,1.151305
1199,23.960,1.144560
1200,23.980,1.136690
1201,24.000,1.127985
1202,24.020,1.118782
1203,24.040,1.109441
1204,24.060,1.100333
1205,24.080,1.091810
1206,24.100,1.084191
1207,24.120,1.077742
1208,24.140,1.072664
1209,24.160,1.069078
1210,24.180,1.067027
1211,24.200,1.066468
1212,24.220,1.067285
1213,24.240,1.069292
1214,24.260,1.072253
1215,24.280,1.075896
1216,24.300,1.079931
1217,24.320,1.084074
1218,24.340,1.088062
1219,24.360,1.091676
1220,24.380,1.094748
1221,24.400,1.097177
1222,24.420,1.098932
1223,24.440,1.100054
1224,24.460,1.100652
1225,24.480,1.100892
1226,24.500,1.100983
1227,24.520,1.101166
1228,24.540,1.101688
1229,24.560,1.102788
1230,24.580,1.104676
1231,24.600,1.107516
1232,24.620,1.111412
1233,24.640,1.116397
1234,24.660,1.122428
1235,24.680,1.129388
1236,24.700,1.137085
1237,24.720,1.145266
1238,24.740,1.153629
1239,24.760,1.161841
1240,24.780,1.169557
1241,24.800,1.176440
1242,24.820,1.182182
1243,24.840,1.186524
1244,24.860,1.189268
1245,24.880,1.190295
1246,24.900,1.189566
