Record_ID,Wavenumber_cm-1,Absorbance
420,3162.000,0.019501
421,3160.000,0.019563
422,3158.000,0.019633
423,3156.000,0.019709
424,3154.000,0.019790
425,3152.000,0.019875
426,3150.000,0.019962
427,3148.000,0.020049
428,3146.000,0.020135
429,3144.000,0.020217
430,3142.000,0.020295
431,3140.000,0.020366
432,3138.000,0.020430
433,3136.000,0.020485
434,3134.000,0.020531
435,3132.000,0.020566
436,3130.000,0.020590
437,3128.000,0.020603
438,3126.000,0.020605
439,3124.000,0.020596
440,3122.000,0.020577
441,3120.000,0.020549
442,3118.000,0.020513
443,3116.000,0.020470
444,3114.000,0.020421
445,3112.000,0.020368
446,3110.000,0.020313
447,3108.000,0.020257
448,3106.000,0.020202
449,3104.000,0.020149
450,3102.000,0.020102
451,3100.000,0.020059
452,3098.000,0.020024
453,3096.000,0.019998
454,3094.000,0.019981
455,3092.000,0.019974
456,3090.000,0.019977
457,3088.000,0.019992
458,3086.000,0.020017
459,3084.000,0.020053
460,3082.000,0.020099
461,3080.000,0.020155
462,3078.000,0.020219
463,3076.000,0.020291
464,3074.000,0.020369
465,3072.000,0.020452
466,3070.000,0.020538
467,3068.000,0.020627
468,3066.000,0.020717
469,3064.000,0.020807
470,3062.000,0.020896
471,3060.000,0.020984
472,3058.000,0.021071
473,3056.000,0.021157
474,3054.000,0.021244
475,3052.000,0.021333
476,3050.000,0.021428
477,3048.000,0.021531
478,3046.000,0.021648
479,3044.000,0.021784
480,3042.000,0.021947
481,3040.000,0.022146
482,3038.000,0.022389
483,3036.000,0.022689
484,3034.000,0.023058
485,3032.000,0.023509
486,3030.000,0.024059
487,3028.000,0.024722
488,3026.000,0.025517
489,3024.000,0.026460
490,3022.000,0.027569
491,3020.000,0.028861
492,3018.000,0.030352
493,3016.000,0.032058
494,3014.000,0.033989
495,3012.000,0.036157
496,3010.000,0.038567
497,3008.000,0.041220
498,3006.000,0.044113
499,3004.000,0.047235
500,3002.000,0.050572
501,3000.000,0.054099
502,2998.000,0.057786
503,2996.000,0.061595
504,2994.000,0.065480
505,2992.000,0.069388
506,2990.000,0.073262
507,2988.000,0.077037
508,2986.000,0.080647
509,2984.000,0.084021
510,2982.000,0.087092
511,2980.000,0.089795
512,2978.000,0.092069
513,2976.000,0.093861
514,2974.000,0.095129
515,2972.000,0.095842
516,2970.000,0.095983
517,2968.000,0.095549
518,2966.000,0.094549
519,2964.000,0.093010
520,2962.000,0.090968
521,2960.000,0.088470
522,2958.000,0.085574
523,2956.000,0.082344
524,2954.000,0.078846
525,2952.000,0.075149
526,2950.000,0.071321
527,2948.000,0.067428
528,2946.000,0.063531
529,2944.000,0.059685
530,2942.000,0.055940
531,2940.000,0.052336
532,2938.000,0.048909
533,2936.000,0.045684
534,2934.000,0.042683
535,2932.000,0.039916
536,2930.000,0.037392
537,2928.000,0.035112
538,2926.000,0.033071
539,2924.000,0.031263
540,2922.000,0.029677
541,2920.000,0.028298
542,2918.000,0.027113
543,2916.000,0.026105
544,2914.000,0.025256
545,2912.000,0.024550
546,2910.000,0.023968
547,2908.000,0.023496
548,2906.000,0.023117
549,2904.000,0.022817
550,2902.000,0.022581
551,2900.000,0.022399
552,2898.000,0.022259
553,2896.000,0.022152
554,2894.000,0.022069
555,2892.000,0.022003
556,2890.000,0.021949
557,2888.000,0.021901
558,2886.000,0.021856
559,2884.000,0.021811
560,2882.000,0.021764
561,2880.000,0.021713
562,2878.000,0.021658
563,2876.000,0.021598
564,2874.000,0.021533
565,2872.000,0.021466
566,2870.000,0.021395
567,2868.000,0.021324
568,2866.000,0.021252
569,2864.000,0.021181
570,2862.000,0.021114
571,2860.000,0.021050
572,2858.000,0.020993
573,2856.000,0.020943
574,2854.000,0.020901
575,2852.000,0.020869
576,2850.000,0.020846
577,2848.000,0.020835
578,2846.000,0.020834
579,2844.000,0.020844
580,2842.000,0.020864
581,2840.000,0.020895
582,2838.000,0.020935
583,2836.000,0.020984
584,2834.000,0.021040
585,2832.000,0.021102
586,2830.000,0.021168
587,2828.000,0.021237
588,2826.000,0.021307
589,2824.000,0.021376
590,2822.000,0.021443
591,2820.000,0.021506
592,2818.000,0.021564
593,2816.000,0.021614
594,2814.000,0.021657
595,2812.000,0.021690
596,2810.000,0.021713
597,2808.000,0.021725
598,2806.000,0.021727
599,2804.000,0.021717
600,2802.000,0.021696
601,2800.000,0.021665
602,2798.000,0.021624
603,2796.000,0.021574
604,2794.000,0.021516
605,2792.000,0.021452
606,2790.000,0.021384
607,2788.000,0.021312
608,2786.000,0.021238
609,2784.000,0.021165
610,2782.000,0.021093
611,2780.000,0.021025
612,2778.000,0.020962
613,2776.000,0.020906
614,2774.000,0.020857
615,2772.000,0.020817
616,2770.000,0.020787
617,2768.000,0.020768
618,2766.000,0.020759
619,2764.000,0.020761
620,2762.000,0.020774
621,2760.000,0.020797
622,2758.000,0.020830
623,2756.000,0.020872
624,2754.000,0.020922
625,2752.000,0.020978
626,2750.000,0.021039
627,2748.000,0.021103
628,2746.000,0.021170
629,2744.000,0.021236
630,2742.000,0.021301
631,2740.000,0.021362
632,2738.000,0.021418
633,2736.000,0.021468
634,2734.000,0.021510
635,2732.000,0.021544
636,2730.000,0.021567
637,2728.000,0.021581
638,2726.000,0.021583
639,2724.000,0.021574
640,2722.000,0.021554
641,2720.000,0.021524
642,2718.000,0.021483
643,2716.000,0.021433
644,2714.000,0.021375
645,2712.000,0.021311
646,2710.000,0.021241
647,2708.000,0.021167
648,2706.000,0.021091
649,2704.000,0.021014
650,2702.000,0.020939
651,2700.000,0.020866
652,2698.000,0.020799
653,2696.000,0.020737
654,2694.000,0.020682
655,2692.000,0.020636
656,2690.000,0.020599
657,2688.000,0.020573
658,2686.000,0.020558
659,2684.000,0.020553
660,2682.000,0.020559
661,2680.000,0.020576
662,2678.000,0.020603
663,2676.000,0.020639
664,2674.000,0.020683
665,2672.000,0.020735
666,2670.000,0.020791
667,2668.000,0.020852
668,2666.000,0.020916
669,2664.000,0.020980
670,2662.000,0.021043
671,2660.000,0.021104
672,2658.000,0.021160
673,2656.000,0.021210
674,2654.000,0.021253
675,2652.000,0.021288
676,2650.000,0.021313
677,2648.000,0.021328
678,2646.000,0.021333
679,2644.000,0.021326
680,2642.000,0.021309
681,2640.000,0.021280
682,2638.000,0.021242
683,2636.000,0.021193
684,2634.000,0.021137
685,2632.000,0.021073
686,2630.000,0.021003
687,2628.000,0.020929
688,2626.000,0.020852
689,2624.000,0.020773
690,2622.000,0.020696
691,2620.000,0.020621
692,2618.000,0.020549
693,2616.000,0.020483
694,2614.000,0.020425
695,2612.000,0.020374
696,2610.000,0.020332
697,2608.000,0.020301
698,2606.000,0.020280
699,2604.000,0.020270
700,2602.000,0.020270
701,2600.000,0.020282
702,2598.000,0.020304
703,2596.000,0.020336
704,2594.000,0.020376
705,2592.000,0.020424
706,2590.000,0.020477
707,2588.000,0.020536
708,2586.000,0.020598
709,2584.000,0.020661
710,2582.000,0.020723
711,2580.000,0.020784
712,2578.000,0.020841
713,2576.000,0.020893
714,2574.000,0.020939
715,2572.000,0.020976
716,2570.000,0.021004
717,2568.000,0.021023
718,2566.000,0.021031
719,2564.000,0.021028
720,2562.000,0.021014
721,2560.000,0.020989
722,2558.000,0.020954
723,2556.000,0.020909
724,2554.000,0.020855
725,2552.000,0.020793
726,2550.000,0.020725
727,2548.000,0.020652
728,2546.000,0.020576
729,2544.000,0.020498
730,2542.000,0.020419
731,2540.000,0.020343
732,2538.000,0.020270
733,2536.000,0.020202
734,2534.000,0.020140
735,2532.000,0.020086
736,2530.000,0.020041
737,2528.000,0.020006
738,2526.000,0.019981
739,2524.000,0.019967
740,2522.000,0.019964
741,2520.000,0.019971
742,2518.000,0.019990
743,2516.000,0.020018
744,2514.000,0.020055
745,2512.000,0.020101
746,2510.000,0.020153
747,2508.000,0.020210
748,2506.000,0.020271
749,2504.000,0.020334
750,2502.000,0.020398
751,2500.000,0.020460
752,2498.000,0.020519
753,2496.000,0.020574
754,2494.000,0.020623
755,2492.000,0.020664
756,2490.000,0.020696
757,2488.000,0.020719
758,2486.000,0.020732
759,2484.000,0.020734
760,2482.000,0.020725
761,2480.000,0.020705
762,2478.000,0.020675
763,2476.000,0.020634
764,2474.000,0.020585
765,2472.000,0.020527
766,2470.000,0.020462
767,2468.000,0.020392
768,2466.000,0.020318
769,2464.000,0.020241
770,2462.000,0.020164
771,2460.000,0.020088
772,2458.000,0.020015
773,2456.000,0.019946
774,2454.000,0.019883
775,2452.000,0.019827
776,2450.000,0.019780
777,2448.000,0.019742
778,2446.000,0.019715
779,2444.000,0.019698
780,2442.000,0.019692
781,2440.000,0.019697
782,2438.000,0.019713
783,2436.000,0.019739
784,2434.000,0.019774
785,2432.000,0.019818
786,2430.000,0.019870
787,2428.000,0.019927
788,2426.000,0.019988
789,2424.000,0.020052
790,2422.000,0.020117
791,2420.000,0.020182
792,2418.000,0.020244
793,2416.000,0.020303
794,2414.000,0.020356
795,2412.000,0.020401
796,2410.000,0.020439
797,2408.000,0.020468
798,2406.000,0.020486
799,2404.000,0.020494
800,2402.000,0.020492
801,2400.000,0.020478
802,2398.000,0.020453
803,2396.000,0.020419
804,2394.000,0.020374
805,2392.000,0.020322
806,2390.000,0.020261
807,2388.000,0.020195
808,2386.000,0.020124
809,2384.000,0.020051
810,2382.000,0.019976
811,2380.000,0.019901
812,2378.000,0.019829
813,2376.000,0.019761
814,2374.000,0.019697
815,2372.000,0.019641
816,2370.000,0.019593
817,2368.000,0.019554
818,2366.000,0.019524
819,2364.000,0.019506
820,2362.000,0.019498
821,2360.000,0.019501
822,2358.000,0.019515
823,2356.000,0.019540
824,2354.000,0.019574
825,2352.000,0.019618
826,2350.000,0.019669
827,2348.000,0.019726
828,2346.000,0.019788
829,2344.000,0.019854
830,2342.000,0.019922
831,2340.000,0.019989
832,2338.000,0.020055
833,2336.000,0.020118
834,2334.000,0.020175
835,2332.000,0.020226
836,2330.000,0.020270
837,2328.000,0.020305
838,2326.000,0.020330
839,2324.000,0.020344
840,2322.000,0.020348
841,2320.000,0.020341
842,2318.000,0.020323
843,2316.000,0.020295
844,2314.000,0.020257
845,2312.000,0.020210
846,2310.000,0.020155
847,2308.000,0.020094
848,2306.000,0.020028
849,2304.000,0.019958
850,2302.000,0.019886
851,2300.000,0.019814
852,2298.000,0.019743
853,2296.000,0.019676
854,2294.000,0.019613
855,2292.000,0.019557
856,2290.000,0.019508
857,2288.000,0.019468
858,2286.000,0.019437
859,2284.000,0.019417
860,2282.000,0.019408
861,2280.000,0.019410
862,2278.000,0.019423
863,2276.000,0.019446
864,2274.000,0.019480
865,2272.000,0.019523
866,2270.000,0.019574
867,2268.000,0.019632
868,2266.000,0.019695
869,2264.000,0.019763
870,2262.000,0.019832
871,2260.000,0.019903
872,2258.000,0.019972
873,2256.000,0.020039
874,2254.000,0.020102
875,2252.000,0.020158
876,2250.000,0.020208
877,2248.000,0.020249
878,2246.000,0.020280
879,2244.000,0.020302
880,2242.000,0.020313
881,2240.000,0.020313
882,2238.000,0.020302
883,2236.000,0.020280
884,2234.000,0.020249
885,2232.000,0.020208
886,2230.000,0.020158
887,2228.000,0.020102
888,2226.000,0.020040
889,2224.000,0.019974
890,2222.000,0.019906
891,2220.000,0.019836
892,2218.000,0.019767
893,2216.000,0.019701
894,2214.000,0.019640
895,2212.000,0.019583
896,2210.000,0.019534
897,2208.000,0.019494
898,2206.000,0.019462
899,2204.000,0.019441
900,2202.000,0.019430
901,2200.000,0.019430
902,2198.000,0.019442
903,2196.000,0.019464
904,2194.000,0.019496
905,2192.000,0.019538
906,2190.000,0.019589
907,2188.000,0.019647
908,2186.000,0.019711
909,2184.000,0.019780
910,2182.000,0.019852
911,2180.000,0.019925
912,2178.000,0.019998
913,2176.000,0.020068
914,2174.000,0.020135
915,2172.000,0.020197
916,2170.000,0.020251
917,2168.000,0.020298
918,2166.000,0.020336
919,2164.000,0.020364
920,2162.000,0.020381
921,2160.000,0.020388
922,2158.000,0.020383
923,2156.000,0.020368
924,2154.000,0.020343
925,2152.000,0.020308
926,2150.000,0.020264
927,2148.000,0.020213
928,2146.000,0.020155
929,2144.000,0.020093
930,2142.000,0.020027
931,2140.000,0.019960
932,2138.000,0.019893
933,2136.000,0.019828
934,2134.000,0.019767
935,2132.000,0.019710
936,2130.000,0.019661
937,2128.000,0.019619
938,2126.000,0.019586
939,2124.000,0.019563
940,2122.000,0.019550
941,2120.000,0.019548
942,2118.000,0.019557
943,2116.000,0.019578
944,2114.000,0.019608
945,2112.000,0.019649
946,2110.000,0.019698
947,2108.000,0.019756
948,2106.000,0.019820
949,2104.000,0.019889
950,2102.000,0.019961
951,2100.000,0.020036
952,2098.000,0.020111
953,2096.000,0.020184
954,2094.000,0.020255
955,2092.000,0.020320
956,2090.000,0.020380
957,2088.000,0.020431
958,2086.000,0.020474
959,2084.000,0.020508
960,2082.000,0.020531
961,2080.000,0.020543
962,2078.000,0.020545
963,2076.000,0.020535
964,2074.000,0.020515
965,2072.000,0.020485
966,2070.000,0.020446
967,2068.000,0.020399
968,2066.000,0.020345
969,2064.000,0.020285
970,2062.000,0.020222
971,2060.000,0.020157
972,2058.000,0.020091
973,2056.000,0.020026
974,2054.000,0.019965
975,2052.000,0.019907
976,2050.000,0.019856
977,2048.000,0.019812
978,2046.000,0.019777
979,2044.000,0.019751
980,2042.000,0.019736
981,2040.000,0.019731
982,2038.000,0.019737
983,2036.000,0.019754
984,2034.000,0.019782
985,2032.000,0.019820
986,2030.000,0.019867
987,2028.000,0.019922
988,2026.000,0.019985
989,2024.000,0.020053
990,2022.000,0.020125
991,2020.000,0.020200
992,2018.000,0.020276
993,2016.000,0.020351
994,2014.000,0.020423
995,2012.000,0.020491
996,2010.000,0.020554
997,2008.000,0.020609
998,2006.000,0.020656
999,2004.000,0.020694
1000,2002.000,0.020722
1001,2000.000,0.020739
1002,1998.000,0.020745
1003,1996.000,0.020740
1004,1994.000,0.020724
1005,1992.000,0.020698
1006,1990.000,0.020662
1007,1988.000,0.020618
1008,1986.000,0.020567
1009,1984.000,0.020510
1010,1982.000,0.020448
1011,1980.000,0.020383
1012,1978.000,0.020317
1013,1976.000,0.020252
1014,1974.000,0.020189
1015,1972.000,0.020130
1016,1970.000,0.020076
1017,1968.000,0.020029
1018,1966.000,0.019991
1019,1964.000,0.019961
1020,1962.000,0.019941
1021,1960.000,0.019932
1022,1958.000,0.019934
1023,1956.000,0.019946
1024,1954.000,0.019970
1025,1952.000,0.020003
1026,1950.000,0.020047
1027,1948.000,0.020099
1028,1946.000,0.020158
1029,1944.000,0.020224
1030,1942.000,0.020295
1031,1940.000,0.020368
1032,1938.000,0.020443
1033,1936.000,0.020518
1034,1934.000,0.020591
1035,1932.000,0.020660
1036,1930.000,0.020724
1037,1928.000,0.020782
1038,1926.000,0.020832
1039,1924.000,0.020872
1040,1922.000,0.020903
1041,1920.000,0.020923
1042,1918.000,0.020932
1043,1916.000,0.020930
1044,1914.000,0.020918
1045,1912.000,0.020894
1046,1910.000,0.020861
1047,1908.000,0.020819
1048,1906.000,0.020769
1049,1904.000,0.020713
1050,1902.000,0.020651
1051,1900.000,0.020586
1052,1898.000,0.020520
1053,1896.000,0.020453
1054,1894.000,0.020387
1055,1892.000,0.020325
1056,1890.000,0.020267
1057,1888.000,0.020216
1058,1886.000,0.020173
1059,1884.000,0.020138
1060,1882.000,0.020113
1061,1880.000,0.020098
1062,1878.000,0.020094
1063,1876.000,0.020101
1064,1874.000,0.020118
1065,1872.000,0.020146
1066,1870.000,0.020184
1067,1868.000,0.020231
1068,1866.000,0.020286
1069,1864.000,0.020348
1070,1862.000,0.020415
1071,1860.000,0.020486
1072,1858.000,0.020559
1073,1856.000,0.020632
1074,1854.000,0.020704
1075,1852.000,0.020773
1076,1850.000,0.020837
1077,1848.000,0.020895
1078,1846.000,0.020945
1079,1844.000,0.020987
1080,1842.000,0.021020
1081,1840.000,0.021042
1082,1838.000,0.021053
1083,1836.000,0.021053
1084,1834.000,0.021042
1085,1832.000,0.021021
1086,1830.000,0.020989
1087,1828.000,0.020949
1088,1826.000,0.020900
1089,1824.000,0.020845
1090,1822.000,0.020785
1091,1820.000,0.020721
1092,1818.000,0.020656
1093,1816.000,0.020593
1094,1814.000,0.020533
1095,1812.000,0.020479
1096,1810.000,0.020435
1097,1808.000,0.020403
1098,1806.000,0.020389
1099,1804.000,0.020395
1100,1802.000,0.020429
1101,1800.000,0.020495
1102,1798.000,0.020603
1103,1796.000,0.020760
1104,1794.000,0.020980
1105,1792.000,0.021276
1106,1790.000,0.021664
1107,1788.000,0.022165
1108,1786.000,0.022804
1109,1784.000,0.023610
1110,1782.000,0.024617
1111,1780.000,0.025864
1112,1778.000,0.027398
1113,1776.000,0.029272
1114,1774.000,0.031543
1115,1772.000,0.034279
1116,1770.000,0.037552
1117,1768.000,0.041440
1118,1766.000,0.046029
1119,1764.000,0.051409
1120,1762.000,0.057674
1121,1760.000,0.064919
1122,1758.000,0.073244
1123,1756.000,0.082744
1124,1754.000,0.093511
1125,1752.000,0.105631
1126,1750.000,0.119179
1127,1748.000,0.134213
1128,1746.000,0.150770
1129,1744.000,0.168860
1130,1742.000,0.188456
1131,1740.000,0.209482
1132,1738.000,0.231806
1133,1736.000,0.255224
1134,1734.000,0.279444
1135,1732.000,0.304077
1136,1730.000,0.328622
1137,1728.000,0.352464
1138,1726.000,0.374884
1139,1724.000,0.395079
1140,1722.000,0.412210
1141,1720.000,0.425473
1142,1718.000,0.434181
1143,1716.000,0.437850
1144,1714.000,0.436269
1145,1712.000,0.429528
1146,1710.000,0.418010
1147,1708.000,0.402330
1148,1706.000,0.383255
1149,1704.000,0.361619
1150,1702.000,0.338246
