Record_ID,Wavenumber_cm-1,Absorbance
116,3770.000,0.004762
117,3768.000,0.004764
118,3766.000,0.004765
119,3764.000,0.004767
120,3762.000,0.004769
121,3760.000,0.004771
122,3758.000,0.004772
123,3756.000,0.004774
124,3754.000,0.004776
125,3752.000,0.004778
126,3750.000,0.004780
127,3748.000,0.004782
128,3746.000,0.004784
129,3744.000,0.004787
130,3742.000,0.004789
131,3740.000,0.004791
132,3738.000,0.004793
133,3736.000,0.004796
134,3734.000,0.004798
135,3732.000,0.004800
136,3730.000,0.004803
137,3728.000,0.004805
138,3726.000,0.004808
139,3724.000,0.004810
140,3722.000,0.004813
141,3720.000,0.004815
142,3718.000,0.004818
143,3716.000,0.004820
144,3714.000,0.004823
145,3712.000,0.004826
146,3710.000,0.004828
147,3708.000,0.004831
148,3706.000,0.004833
149,3704.000,0.004836
150,3702.000,0.004839
151,3700.000,0.004841
152,3698.000,0.004844
153,3696.000,0.004846
154,3694.000,0.004849
155,3692.000,0.004851
156,3690.000,0.004854
157,3688.000,0.004857
158,3686.000,0.004859
159,3684.000,0.004861
160,3682.000,0.004864
161,3680.000,0.004866
162,3678.000,0.004869
163,3676.000,0.004871
164,3674.000,0.004873
165,3672.000,0.004876
166,3670.000,0.004878
167,3668.000,0.004880
168,3666.000,0.004882
169,3664.000,0.004884
170,3662.000,0.004887
171,3660.000,0.004889
172,3658.000,0.004890
173,3656.000,0.004892
174,3654.000,0.004894
175,3652.000,0.004896
176,3650.000,0.004898
177,3648.000,0.004899
178,3646.000,0.004901
179,3644.000,0.004902
180,3642.000,0.004904
181,3640.000,0.004905
182,3638.000,0.004906
183,3636.000,0.004908
184,3634.000,0.004909
185,3632.000,0.004910
186,3630.000,0.004911
187,3628.000,0.004912
188,3626.000,0.004912
189,3624.000,0.004913
190,3622.000,0.004914
191,3620.000,0.004914
192,3618.000,0.004915
193,3616.000,0.004915
194,3614.000,0.004915
195,3612.000,0.004915
196,3610.000,0.004915
197,3608.000,0.004915
198,3606.000,0.004915
199,3604.000,0.004915
200,3602.000,0.004914
201,3600.000,0.004914
202,3598.000,0.004913
203,3596.000,0.004912
204,3594.000,0.004912
205,3592.000,0.004911
206,3590.000,0.004910
207,3588.000,0.004909
208,3586.000,0.004907
209,3584.000,0.004906
210,3582.000,0.004904
211,3580.000,0.004903
212,3578.000,0.004901
213,3576.000,0.004899
214,3574.000,0.004897
215,3572.000,0.004895
216,3570.000,0.004893
217,3568.000,0.004891
218,3566.000,0.004889
219,3564.000,0.004886
220,3562.000,0.004884
221,3560.000,0.004881
222,3558.000,0.004878
223,3556.000,0.004875
224,3554.000,0.004872
225,3552.000,0.004869
226,3550.000,0.004866
227,3548.000,0.004862
228,3546.000,0.004859
229,3544.000,0.004855
230,3542.000,0.004852
231,3540.000,0.004848
232,3538.000,0.004844
233,3536.000,0.004840
234,3534.000,0.004836
235,3532.000,0.004832
236,3530.000,0.004828
237,3528.000,0.004824
238,3526.000,0.004819
239,3524.000,0.004815
240,3522.000,0.004810
241,3520.000,0.004806
242,3518.000,0.004801
243,3516.000,0.004796
244,3514.000,0.004791
245,3512.000,0.004786
246,3510.000,0.004781
247,3508.000,0.004776
248,3506.000,0.004771
249,3504.000,0.004766
250,3502.000,0.004761
251,3500.000,0.004755
252,3498.000,0.004750
253,3496.000,0.004745
254,3494.000,0.004739
255,3492.000,0.004733
256,3490.000,0.004728
257,3488.000,0.004722
258,3486.000,0.004717
259,3484.000,0.004711
260,3482.000,0.004705
261,3480.000,0.004699
262,3478.000,0.004694
263,3476.000,0.004688
264,3474.000,0.004682
265,3472.000,0.004676
266,3470.000,0.004670
267,3468.000,0.004664
268,3466.000,0.004658
269,3464.000,0.004652
270,3462.000,0.004647
271,3460.000,0.004641
272,3458.000,0.004635
273,3456.000,0.004629
274,3454.000,0.004623
275,3452.000,0.004617
276,3450.000,0.004611
277,3448.000,0.004605
278,3446.000,0.004599
279,3444.000,0.004594
280,3442.000,0.004588
281,3440.000,0.004582
282,3438.000,0.004576
283,3436.000,0.004571
284,3434.000,0.004565
285,3432.000,0.004559
286,3430.000,0.004554
287,3428.000,0.004548
288,3426.000,0.004543
289,3424.000,0.004537
290,3422.000,0.004532
291,3420.000,0.004527
292,3418.000,0.004521
293,3416.000,0.004516
294,3414.000,0.004511
295,3412.000,0.004506
296,3410.000,0.004501
297,3408.000,0.004496
298,3406.000,0.004491
299,3404.000,0.004486
300,3402.000,0.004482
301,3400.000,0.004477
302,3398.000,0.004473
303,3396.000,0.004468
304,3394.000,0.004464
305,3392.000,0.004460
306,3390.000,0.004455
307,3388.000,0.004451
308,3386.000,0.004447
309,3384.000,0.004444
310,3382.000,0.004440
311,3380.000,0.004436
312,3378.000,0.004433
313,3376.000,0.004429
314,3374.000,0.004426
315,3372.000,0.004422
316,3370.000,0.004419
317,3368.000,0.004416
318,3366.000,0.004413
319,3364.000,0.004411
320,3362.000,0.004408
321,3360.000,0.004405
322,3358.000,0.004403
323,3356.000,0.004401
324,3354.000,0.004398
325,3352.000,0.004396
326,3350.000,0.004394
327,3348.000,0.004392
328,3346.000,0.004391
329,3344.000,0.004389
330,3342.000,0.004388
331,3340.000,0.004386
332,3338.000,0.004385
333,3336.000,0.004384
334,3334.000,0.004383
335,3332.000,0.004382
336,3330.000,0.004381
337,3328.000,0.004380
338,3326.000,0.004380
339,3324.000,0.004379
340,3322.000,0.004379
341,3320.000,0.004379
342,3318.000,0.004379
343,3316.000,0.004379
344,3314.000,0.004379
345,3312.000,0.004379
346,3310.000,0.004380
347,3308.000,0.004380
348,3306.000,0.004381
349,3304.000,0.004381
350,3302.000,0.004382
351,3300.000,0.004383
352,3298.000,0.004384
353,3296.000,0.004385
354,3294.000,0.004387
355,3292.000,0.004388
356,3290.000,0.004389
357,3288.000,0.004391
358,3286.000,0.004392
359,3284.000,0.004394
360,3282.000,0.004396
361,3280.000,0.004398
362,3278.000,0.004400
363,3276.000,0.004402
364,3274.000,0.004404
365,3272.000,0.004406
366,3270.000,0.004409
367,3268.000,0.004411
368,3266.000,0.004414
369,3264.000,0.004416
370,3262.000,0.004419
371,3260.000,0.004422
372,3258.000,0.004424
373,3256.000,0.004427
374,3254.000,0.004430
375,3252.000,0.004433
376,3250.000,0.004436
377,3248.000,0.004439
378,3246.000,0.004442
379,3244.000,0.004445
380,3242.000,0.004449
381,3240.000,0.004452
382,3238.000,0.004455
383,3236.000,0.004459
384,3234.000,0.004462
385,3232.000,0.004465
386,3230.000,0.004469
387,3228.000,0.004472
388,3226.000,0.004476
389,3224.000,0.004479
390,3222.000,0.004483
391,3220.000,0.004486
392,3218.000,0.004490
393,3216.000,0.004494
394,3214.000,0.004497
395,3212.000,0.004501
396,3210.000,0.004504
397,3208.000,0.004508
398,3206.000,0.004512
399,3204.000,0.004515
400,3202.000,0.004519
401,3200.000,0.004522
402,3198.000,0.004526
403,3196.000,0.004530
404,3194.000,0.004533
405,3192.000,0.004537
406,3190.000,0.004540
407,3188.000,0.004544
408,3186.000,0.004547
409,3184.000,0.004551
410,3182.000,0.004554
411,3180.000,0.004558
412,3178.000,0.004561
413,3176.000,0.004564
414,3174.000,0.004568
415,3172.000,0.004571
416,3170.000,0.004574
417,3168.000,0.004577
418,3166.000,0.004580
419,3164.000,0.004584
420,3162.000,0.004587
421,3160.000,0.004590
422,3158.000,0.004593
423,3156.000,0.004596
424,3154.000,0.004598
425,3152.000,0.004601
426,3150.000,0.004604
427,3148.000,0.004607
428,3146.000,0.004609
429,3144.000,0.004612
430,3142.000,0.004615
431,3140.000,0.004617
432,3138.000,0.004619
433,3136.000,0.004622
434,3134.000,0.004624
435,3132.000,0.004626
436,3130.000,0.004629
437,3128.000,0.004631
438,3126.000,0.004633
439,3124.000,0.004635
440,3122.000,0.004637
441,3120.000,0.004639
442,3118.000,0.004640
443,3116.000,0.004642
444,3114.000,0.004644
445,3112.000,0.004645
446,3110.000,0.004647
447,3108.000,0.004648
448,3106.000,0.004650
449,3104.000,0.004651
450,3102.000,0.004653
451,3100.000,0.004654
452,3098.000,0.004655
453,3096.000,0.004656
454,3094.000,0.004657
455,3092.000,0.004658
456,3090.000,0.004659
457,3088.000,0.004660
458,3086.000,0.004661
459,3084.000,0.004662
460,3082.000,0.004662
461,3080.000,0.004663
462,3078.000,0.004664
463,3076.000,0.004664
464,3074.000,0.004665
465,3072.000,0.004665
466,3070.000,0.004666
467,3068.000,0.004666
468,3066.000,0.004667
469,3064.000,0.004667
470,3062.000,0.004667
471,3060.000,0.004668
472,3058.000,0.004668
473,3056.000,0.004668
474,3054.000,0.004668
475,3052.000,0.004668
476,3050.000,0.004668
477,3048.000,0.004668
478,3046.000,0.004668
479,3044.000,0.004668
480,3042.000,0.004669
481,3040.000,0.004669
482,3038.000,0.004668
483,3036.000,0.004668
484,3034.000,0.004668
485,3032.000,0.004668
486,3030.000,0.004668
487,3028.000,0.004668
488,3026.000,0.004668
489,3024.000,0.004668
490,3022.000,0.004668
491,3020.000,0.004668
492,3018.000,0.004668
493,3016.000,0.004668
494,3014.000,0.004668
495,3012.000,0.004668
496,3010.000,0.004668
497,3008.000,0.004668
498,3006.000,0.004668
499,3004.000,0.004668
500,3002.000,0.004668
501,3000.000,0.004668
502,2998.000,0.004669
503,2996.000,0.004669
504,2994.000,0.004669
505,2992.000,0.004669
506,2990.000,0.004670
507,2988.000,0.004670
508,2986.000,0.004671
509,2984.000,0.004671
510,2982.000,0.004671
511,2980.000,0.004672
512,2978.000,0.004673
513,2976.000,0.004673
514,2974.000,0.004674
515,2972.000,0.004675
516,2970.000,0.004676
517,2968.000,0.004677
518,2966.000,0.004678
519,2964.000,0.004679
520,2962.000,0.004680
521,2960.000,0.004681
522,2958.000,0.004682
523,2956.000,0.004684
524,2954.000,0.004685
525,2952.000,0.004687
526,2950.000,0.004688
527,2948.000,0.004690
528,2946.000,0.004692
529,2944.000,0.004693
530,2942.000,0.004695
531,2940.000,0.004697
532,2938.000,0.004699
533,2936.000,0.004702
534,2934.000,0.004704
535,2932.000,0.004706
536,2930.000,0.004709
537,2928.000,0.004711
538,2926.000,0.004714
539,2924.000,0.004716
540,2922.000,0.004719
541,2920.000,0.004722
542,2918.000,0.004725
543,2916.000,0.004728
544,2914.000,0.004731
545,2912.000,0.004735
546,2910.000,0.004738
547,2908.000,0.004742
548,2906.000,0.004745
549,2904.000,0.004749
550,2902.000,0.004753
551,2900.000,0.004756
552,2898.000,0.004760
553,2896.000,0.004764
554,2894.000,0.004768
555,2892.000,0.004773
556,2890.000,0.004777
557,2888.000,0.004781
558,2886.000,0.004786
559,2884.000,0.004790
560,2882.000,0.004795
561,2880.000,0.004800
562,2878.000,0.004805
563,2876.000,0.004810
564,2874.000,0.004815
565,2872.000,0.004820
566,2870.000,0.004825
567,2868.000,0.004830
568,2866.000,0.004836
569,2864.000,0.004841
570,2862.000,0.004846
571,2860.000,0.004852
572,2858.000,0.004858
573,2856.000,0.004863
574,2854.000,0.004869
575,2852.000,0.004875
576,2850.000,0.004881
577,2848.000,0.004887
578,2846.000,0.004893
579,2844.000,0.004899
580,2842.000,0.004905
581,2840.000,0.004911
582,2838.000,0.004918
583,2836.000,0.004924
584,2834.000,0.004930
585,2832.000,0.004937
586,2830.000,0.004943
587,2828.000,0.004950
588,2826.000,0.004956
589,2824.000,0.004963
590,2822.000,0.004969
591,2820.000,0.004976
592,2818.000,0.004982
593,2816.000,0.004989
594,2814.000,0.004996
595,2812.000,0.005002
596,2810.000,0.005009
597,2808.000,0.005016
598,2806.000,0.005023
599,2804.000,0.005029
600,2802.000,0.005036
601,2800.000,0.005043
602,2798.000,0.005049
603,2796.000,0.005056
604,2794.000,0.005063
605,2792.000,0.005070
606,2790.000,0.005076
607,2788.000,0.005083
608,2786.000,0.005090
609,2784.000,0.005096
610,2782.000,0.005103
611,2780.000,0.005109
612,2778.000,0.005116
613,2776.000,0.005122
614,2774.000,0.005129
615,2772.000,0.005135
616,2770.000,0.005142
617,2768.000,0.005148
618,2766.000,0.005154
619,2764.000,0.005160
620,2762.000,0.005166
621,2760.000,0.005173
622,2758.000,0.005179
623,2756.000,0.005185
624,2754.000,0.005191
625,2752.000,0.005196
626,2750.000,0.005202
627,2748.000,0.005208
628,2746.000,0.005213
629,2744.000,0.005219
630,2742.000,0.005224
631,2740.000,0.005230
632,2738.000,0.005235
633,2736.000,0.005240
634,2734.000,0.005245
635,2732.000,0.005250
636,2730.000,0.005255
637,2728.000,0.005260
638,2726.000,0.005265
639,2724.000,0.005269
640,2722.000,0.005274
641,2720.000,0.005278
642,2718.000,0.005283
643,2716.000,0.005287
644,2714.000,0.005291
645,2712.000,0.005295
646,2710.000,0.005299
647,2708.000,0.005302
648,2706.000,0.005306
649,2704.000,0.005309
650,2702.000,0.005313
651,2700.000,0.005316
652,2698.000,0.005319
653,2696.000,0.005322
654,2694.000,0.005325
655,2692.000,0.005328
656,2690.000,0.005330
657,2688.000,0.005333
658,2686.000,0.005335
659,2684.000,0.005338
660,2682.000,0.005340
661,2680.000,0.005342
662,2678.000,0.005344
663,2676.000,0.005345
664,2674.000,0.005347
665,2672.000,0.005348
666,2670.000,0.005350
667,2668.000,0.005351
668,2666.000,0.005352
669,2664.000,0.005353
670,2662.000,0.005354
671,2660.000,0.005355
672,2658.000,0.005355
673,2656.000,0.005356
674,2654.000,0.005356
675,2652.000,0.005356
676,2650.000,0.005356
677,2648.000,0.005356
678,2646.000,0.005356
679,2644.000,0.005356
680,2642.000,0.005356
681,2640.000,0.005355
682,2638.000,0.005354
683,2636.000,0.005354
684,2634.000,0.005353
685,2632.000,0.005352
686,2630.000,0.005351
687,2628.000,0.005350
688,2626.000,0.005348
689,2624.000,0.005347
690,2622.000,0.005345
691,2620.000,0.005344
692,2618.000,0.005342
693,2616.000,0.005340
694,2614.000,0.005338
695,2612.000,0.005336
696,2610.000,0.005334
697,2608.000,0.005332
698,2606.000,0.005330
699,2604.000,0.005327
700,2602.000,0.005325
701,2600.000,0.005322
702,2598.000,0.005320
703,2596.000,0.005317
704,2594.000,0.005314
705,2592.000,0.005311
706,2590.000,0.005308
707,2588.000,0.005305
708,2586.000,0.005302
709,2584.000,0.005299
710,2582.000,0.005296
711,2580.000,0.005293
712,2578.000,0.005290
713,2576.000,0.005286
714,2574.000,0.005283
715,2572.000,0.005279
716,2570.000,0.005276
717,2568.000,0.005272
718,2566.000,0.005269
719,2564.000,0.005265
720,2562.000,0.005262
721,2560.000,0.005258
722,2558.000,0.005254
723,2556.000,0.005251
724,2554.000,0.005247
725,2552.000,0.005243
726,2550.000,0.005239
727,2548.000,0.005236
728,2546.000,0.005232
729,2544.000,0.005228
730,2542.000,0.005224
731,2540.000,0.005221
732,2538.000,0.005217
733,2536.000,0.005213
734,2534.000,0.005209
735,2532.000,0.005205
736,2530.000,0.005202
737,2528.000,0.005198
738,2526.000,0.005194
739,2524.000,0.005190
740,2522.000,0.005187
741,2520.000,0.005183
742,2518.000,0.005179
743,2516.000,0.005176
744,2514.000,0.005172
745,2512.000,0.005169
746,2510.000,0.005165
747,2508.000,0.005162
748,2506.000,0.005158
749,2504.000,0.005155
750,2502.000,0.005152
751,2500.000,0.005148
752,2498.000,0.005145
753,2496.000,0.005142
754,2494.000,0.005139
755,2492.000,0.005136
756,2490.000,0.005132
757,2488.000,0.005129
758,2486.000,0.005127
759,2484.000,0.005124
760,2482.000,0.005121
761,2480.000,0.005118
762,2478.000,0.005115
763,2476.000,0.005113
764,2474.000,0.005110
765,2472.000,0.005108
766,2470.000,0.005105
767,2468.000,0.005103
768,2466.000,0.005101
769,2464.000,0.005098
770,2462.000,0.005096
771,2460.000,0.005094
772,2458.000,0.005092
773,2456.000,0.005090
774,2454.000,0.005088
775,2452.000,0.005086
776,2450.000,0.005085
777,2448.000,0.005083
778,2446.000,0.005081
779,2444.000,0.005080
780,2442.000,0.005079
781,2440.000,0.005077
782,2438.000,0.005076
783,2436.000,0.005075
784,2434.000,0.005074
785,2432.000,0.005072
786,2430.000,0.005071
787,2428.000,0.005071
788,2426.000,0.005070
789,2424.000,0.005069
790,2422.000,0.005068
791,2420.000,0.005068
792,2418.000,0.005067
793,2416.000,0.005066
794,2414.000,0.005066
795,2412.000,0.005066
796,2410.000,0.005065
797,2408.000,0.005065
798,2406.000,0.005065
799,2404.000,0.005065
800,2402.000,0.005065
801,2400.000,0.005065
802,2398.000,0.005065
803,2396.000,0.005065
804,2394.000,0.005065
805,2392.000,0.005065
806,2390.000,0.005065
807,2388.000,0.005066
808,2386.000,0.005066
809,2384.000,0.005066
810,2382.000,0.005067
811,2380.000,0.005067
812,2378.000,0.005068
813,2376.000,0.005068
814,2374.000,0.005069
815,2372.000,0.005069
816,2370.000,0.005070
817,2368.000,0.005071
818,2366.000,0.005071
819,2364.000,0.005072
820,2362.000,0.005073
821,2360.000,0.005073
822,2358.000,0.005074
823,2356.000,0.005075
824,2354.000,0.005076
825,2352.000,0.005077
826,2350.000,0.005077
827,2348.000,0.005078
828,2346.000,0.005079
829,2344.000,0.005080
830,2342.000,0.005081
831,2340.000,0.005081
832,2338.000,0.005082
833,2336.000,0.005083
834,2334.000,0.005084
835,2332.000,0.005085
836,2330.000,0.005085
837,2328.000,0.005086
838,2326.000,0.005087
839,2324.000,0.005088
840,2322.000,0.005088
841,2320.000,0.005089
842,2318.000,0.005090
843,2316.000,0.005090
844,2314.000,0.005091
845,2312.000,0.005091
846,2310.000,0.005092
847,2308.000,0.005092
848,2306.000,0.005093
849,2304.000,0.005093
850,2302.000,0.005093
851,2300.000,0.005094
852,2298.000,0.005094
853,2296.000,0.005094
854,2294.000,0.005094
855,2292.000,0.005094
856,2290.000,0.005094
857,2288.000,0.005094
858,2286.000,0.005094
859,2284.000,0.005094
860,2282.000,0.005094
861,2280.000,0.005093
862,2278.000,0.005093
863,2276.000,0.005093
864,2274.000,0.005092
865,2272.000,0.005092
866,2270.000,0.005091
867,2268.000,0.005090
868,2266.000,0.005090
869,2264.000,0.005089
870,2262.000,0.005088
871,2260.000,0.005087
872,2258.000,0.005086
873,2256.000,0.005085
874,2254.000,0.005084
875,2252.000,0.005082
876,2250.000,0.005081
877,2248.000,0.005079
878,2246.000,0.005078
879,2244.000,0.005076
880,2242.000,0.005075
881,2240.000,0.005073
882,2238.000,0.005071
883,2236.000,0.005069
884,2234.000,0.005067
885,2232.000,0.005065
886,2230.000,0.005063
887,2228.000,0.005061
888,2226.000,0.005058
889,2224.000,0.005056
890,2222.000,0.005054
891,2220.000,0.005051
892,2218.000,0.005048
893,2216.000,0.005046
894,2214.000,0.005043
895,2212.000,0.005040
896,2210.000,0.005037
897,2208.000,0.005034
898,2206.000,0.005031
899,2204.000,0.005028
900,2202.000,0.005025
901,2200.000,0.005022
902,2198.000,0.005018
903,2196.000,0.005015
904,2194.000,0.005012
905,2192.000,0.005008
906,2190.000,0.005005
907,2188.000,0.005001
908,2186.000,0.004997
909,2184.000,0.004994
910,2182.000,0.004990
911,2180.000,0.004986
912,2178.000,0.004982
913,2176.000,0.004978
914,2174.000,0.004974
915,2172.000,0.004970
916,2170.000,0.004966
917,2168.000,0.004962
918,2166.000,0.004958
919,2164.000,0.004954
920,2162.000,0.004950
921,2160.000,0.004946
922,2158.000,0.004941
923,2156.000,0.004937
924,2154.000,0.004933
925,2152.000,0.004929
926,2150.000,0.004924
927,2148.000,0.004920
928,2146.000,0.004916
929,2144.000,0.004911
930,2142.000,0.004907
931,2140.000,0.004903
932,2138.000,0.004898
933,2136.000,0.004894
934,2134.000,0.004890
935,2132.000,0.004885
936,2130.000,0.004881
937,2128.000,0.004877
938,2126.000,0.004873
939,2124.000,0.004868
940,2122.000,0.004864
941,2120.000,0.004860
942,2118.000,0.004856
943,2116.000,0.004852
944,2114.000,0.004848
945,2112.000,0.004844
946,2110.000,0.004840
947,2108.000,0.004836
948,2106.000,0.004832
949,2104.000,0.004828
950,2102.000,0.004824
951,2100.000,0.004820
952,2098.000,0.004817
953,2096.000,0.004813
954,2094.000,0.004809
955,2092.000,0.004806
956,2090.000,0.004803
957,2088.000,0.004799
958,2086.000,0.004796
959,2084.000,0.004793
960,2082.000,0.004790
961,2080.000,0.004786
962,2078.000,0.004784
963,2076.000,0.004781
964,2074.000,0.004778
965,2072.000,0.004775
966,2070.000,0.004773
967,2068.000,0.004770
968,2066.000,0.004768
969,2064.000,0.004765
970,2062.000,0.004763
971,2060.000,0.004761
972,2058.000,0.004759
973,2056.000,0.004757
974,2054.000,0.004755
975,2052.000,0.004754
976,2050.000,0.004752
977,2048.000,0.004751
978,2046.000,0.004749
979,2044.000,0.004748
980,2042.000,0.004747
981,2040.000,0.004746
982,2038.000,0.004745
983,2036.000,0.004744
984,2034.000,0.004744
985,2032.000,0.004743
986,2030.000,0.004743
987,2028.000,0.004742
988,2026.000,0.004742
989,2024.000,0.004742
990,2022.000,0.004742
991,2020.000,0.004743
992,2018.000,0.004743
993,2016.000,0.004744
994,2014.000,0.004744
995,2012.000,0.004745
996,2010.000,0.004746
997,2008.000,0.004747
998,2006.000,0.004748
999,2004.000,0.004749
1000,2002.000,0.004751
1001,2000.000,0.004752
1002,1998.000,0.004754
1003,1996.000,0.004756
1004,1994.000,0.004758
1005,1992.000,0.004760
1006,1990.000,0.004762
1007,1988.000,0.004764
1008,1986.000,0.004767
1009,1984.000,0.004769
1010,1982.000,0.004772
1011,1980.000,0.004775
1012,1978.000,0.004778
1013,1976.000,0.004781
1014,1974.000,0.004784
1015,1972.000,0.004787
1016,1970.000,0.004791
1017,1968.000,0.004794
1018,1966.000,0.004798
1019,1964.000,0.004802
1020,1962.000,0.004806
1021,1960.000,0.004810
1022,1958.000,0.004814
1023,1956.000,0.004818
1024,1954.000,0.004822
1025,1952.000,0.004827
1026,1950.000,0.004831
1027,1948.000,0.004836
1028,1946.000,0.004840
1029,1944.000,0.004845
1030,1942.000,0.004850
1031,1940.000,0.004855
1032,1938.000,0.004860
1033,1936.000,0.004865
1034,1934.000,0.004870
1035,1932.000,0.004876
1036,1930.000,0.004881
1037,1928.000,0.004886
1038,1926.000,0.004892
1039,1924.000,0.004897
1040,1922.000,0.004903
1041,1920.000,0.004909
1042,1918.000,0.004915
1043,1916.000,0.004920
1044,1914.000,0.004926
1045,1912.000,0.004932
1046,1910.000,0.004938
1047,1908.000,0.004944
1048,1906.000,0.004950
1049,1904.000,0.004956
1050,1902.000,0.004962
1051,1900.000,0.004969
1052,1898.000,0.004975
1053,1896.000,0.004981
1054,1894.000,0.004987
1055,1892.000,0.004994
1056,1890.000,0.005000
1057,1888.000,0.005006
1058,1886.000,0.005013
1059,1884.000,0.005019
1060,1882.000,0.005025
1061,1880.000,0.005032
1062,1878.000,0.005038
1063,1876.000,0.005044
1064,1874.000,0.005051
1065,1872.000,0.005057
1066,1870.000,0.005063
1067,1868.000,0.005070
1068,1866.000,0.005076
1069,1864.000,0.005082
1070,1862.000,0.005089
1071,1860.000,0.005095
1072,1858.000,0.005101
1073,1856.000,0.005107
1074,1854.000,0.005114
1075,1852.000,0.005120
1076,1850.000,0.005126
1077,1848.000,0.005132
1078,1846.000,0.005138
1079,1844.000,0.005144
1080,1842.000,0.005150
1081,1840.000,0.005156
1082,1838.000,0.005162
1083,1836.000,0.005167
1084,1834.000,0.005173
1085,1832.000,0.005179
1086,1830.000,0.005184
1087,1828.000,0.005190
1088,1826.000,0.005195
1089,1824.000,0.005201
1090,1822.000,0.005206
1091,1820.000,0.005211
1092,1818.000,0.005217
1093,1816.000,0.005222
1094,1814.000,0.005227
1095,1812.000,0.005232
1096,1810.000,0.005237
1097,1808.000,0.005242
1098,1806.000,0.005247
1099,1804.000,0.005251
1100,1802.000,0.005256
1101,1800.000,0.005260
1102,1798.000,0.005265
1103,1796.000,0.005269
1104,1794.000,0.005273
1105,1792.000,0.005278
1106,1790.000,0.005282
1107,1788.000,0.005286
1108,1786.000,0.005290
1109,1784.000,0.005294
1110,1782.000,0.005297
1111,1780.000,0.005301
1112,1778.000,0.005305
1113,1776.000,0.005308
1114,1774.000,0.005312
1115,1772.000,0.005315
1116,1770.000,0.005318
1117,1768.000,0.005321
1118,1766.000,0.005324
1119,1764.000,0.005327
1120,1762.000,0.005330
1121,1760.000,0.005333
1122,1758.000,0.005336
1123,1756.000,0.005338
1124,1754.000,0.005341
1125,1752.000,0.005343
1126,1750.000,0.005346
1127,1748.000,0.005348
1128,1746.000,0.005350
1129,1744.000,0.005352
1130,1742.000,0.005354
1131,1740.000,0.005356
1132,1738.000,0.005358
1133,1736.000,0.005360
1134,1734.000,0.005362
1135,1732.000,0.005364
1136,1730.000,0.005365
1137,1728.000,0.005367
1138,1726.000,0.005368
1139,1724.000,0.005369
1140,1722.000,0.005371
1141,1720.000,0.005372
1142,1718.000,0.005373
1143,1716.000,0.005374
1144,1714.000,0.005375
1145,1712.000,0.005376
1146,1710.000,0.005377
1147,1708.000,0.005378
1148,1706.000,0.005379
1149,1704.000,0.005380
1150,1702.000,0.005381
