Time_min,Temperature_C
25.700,22.8293
25.800,22.8262
25.900,22.8245
26.000,22.8238
26.100,22.8239
26.200,22.8248
26.300,22.8262
26.400,22.8281
26.500,22.8304
26.600,22.8329
26.700,22.8355
26.800,22.8384
26.900,22.8412
27.000,22.8441
27.100,22.8470
27.200,22.8498
27.300,22.8526
27.400,22.8552
27.500,22.8576
27.600,22.8599
27.700,22.8620
27.800,22.8639
27.900,22.8656
28.000,22.8670
28.100,22.8682
28.200,22.8691
28.300,22.8698
28.400,22.8702
28.500,22.8704
28.600,22.8702
28.700,22.8699
28.800,22.8693
28.900,22.8684
29.000,22.8673
29.100,22.8659
29.200,22.8644
29.300,22.8626
29.400,22.8606
29.500,22.8585
29.600,22.8563
29.700,22.8539
29.800,22.8513
29.900,22.8487
30.000,22.8461
30.100,22.8434
30.200,22.8406
30.300,22.8379
30.400,22.8352
30.500,22.8325
30.600,22.8299
30.700,22.8274
30.800,22.8250
30.900,22.8227
31.000,22.8206
31.100,22.8186
31.200,22.8169
31.300,22.8153
31.400,22.8140
31.500,22.8128
31.600,22.8120
31.700,22.8113
31.800,22.8110
31.900,22.8108
32.000,22.8110
32.100,22.8114
32.200,22.8121
32.300,22.8130
32.400,22.8142
32.500,22.8157
32.600,22.8174
32.700,22.8193
32.800,22.8214
32.900,22.8238
33.000,22.8263
33.100,22.8290
33.200,22.8318
33.300,22.8348
33.400,22.8379
33.500,22.8411
33.600,22.8444
33.700,22.8477
33.800,22.8511
33.900,22.8544
34.000,22.8577
34.100,22.8610
34.200,22.8642
34.300,22.8673
34.400,22.8703
34.500,22.8732
34.600,22.8760
34.700,22.8785
34.800,22.8809
34.900,22.8831
35.000,22.8851
35.100,22.8868
35.200,22.8883
35.300,22.8896
35.400,22.8906
35.500,22.8913
35.600,22.8918
35.700,22.8920
35.800,22.8920
35.900,22.8916
36.000,22.8911
36.100,22.8903
36.200,22.8892
36.300,22.8879
36.400,22.8864
36.500,22.8847
36.600,22.8828
36.700,22.8807
36.800,22.8784
36.900,22.8761
37.000,22.8736
37.100,22.8710
37.200,22.8683
37.300,22.8656
37.400,22.8629
37.500,22.8601
37.600,22.8574
37.700,22.8547
37.800,22.8521
37.900,22.8496
38.000,22.8471
38.100,22.8448
38.200,22.8427
38.300,22.8407
38.400,22.8389
38.500,22.8373
38.600,22.8359
38.700,22.8347
38.800,22.8338
38.900,22.8331
39.000,22.8327
39.100,22.8325
39.200,22.8326
39.300,22.8330
39.400,22.8336
39.500,22.8345
39.600,22.8356
39.700,22.8370
39.800,22.8386
39.900,22.8405
40.000,22.8426
