Record_ID,Time_min,Temperature_C,Mass_mg
200,19.9,224,9.7036
201,20.0,225,9.7036
202,20.1,226,9.7037
203,20.2,227,9.7037
204,20.3,228,9.7037
205,20.4,229,9.7036
206,20.5,230,9.7035
207,20.6,231,9.7033
208,20.7,232,9.7032
209,20.8,233,9.7030
210,20.9,234,9.7028
211,21.0,235,9.7028
212,21.1,236,9.7028
213,21.2,237,9.7028
214,21.3,238,9.7029
215,21.4,239,9.7030
216,21.5,240,9.7031
217,21.6,241,9.7032
218,21.7,242,9.7032
219,21.8,243,9.7031
220,21.9,244,9.7030
221,22.0,245,9.7029
222,22.1,246,9.7027
223,22.2,247,9.7026
224,22.3,248,9.7025
225,22.4,249,9.7025
226,22.5,250,9.7025
227,22.6,251,9.7026
228,22.7,252,9.7027
229,22.8,253,9.7027
230,22.9,254,9.7028
231,23.0,255,9.7027
232,23.1,256,9.7026
233,23.2,257,9.7024
234,23.3,258,9.7021
235,23.4,259,9.7018
236,23.5,260,9.7015
237,23.6,261,9.7012
238,23.7,262,9.7009
239,23.8,263,9.7007
240,23.9,264,9.7005
241,24.0,265,9.7003
242,24.1,266,9.7001
243,24.2,267,9.6998
244,24.3,268,9.6994
245,24.4,269,9.6989
246,24.5,270,9.6984
247,24.6,271,9.6977
248,24.7,272,9.6969
249,24.8,273,9.6962
250,24.9,274,9.6954
251,25.0,275,9.6946
252,25.1,276,9.6938
253,25.2,277,9.6930
254,25.3,278,9.6922
255,25.4,279,9.6913
256,25.5,280,9.6904
257,25.6,281,9.6893
258,25.7,282,9.6881
259,25.8,283,9.6867
260,25.9,284,9.6851
261,26.0,285,9.6835
262,26.1,286,9.6817
263,26.2,287,9.6798
264,26.3,288,9.6779
265,26.4,289,9.6758
266,26.5,290,9.6737
267,26.6,291,9.6714
268,26.7,292,9.6690
269,26.8,293,9.6664
270,26.9,294,9.6636
271,27.0,295,9.6605
272,27.1,296,9.6570
273,27.2,297,9.6533
274,27.3,298,9.6492
275,27.4,299,9.6448
276,27.5,300,9.6400
277,27.6,301,9.6350
278,27.7,302,9.6296
279,27.8,303,9.6239
280,27.9,304,9.6177
281,28.0,305,9.6112
282,28.1,306,9.6040
283,28.2,307,9.5963
284,28.3,308,9.5880
285,28.4,309,9.5789
286,28.5,310,9.5691
287,28.6,311,9.5584
288,28.7,312,9.5469
289,28.8,313,9.5346
290,28.9,314,9.5214
291,29.0,315,9.5072
292,29.1,316,9.4920
293,29.2,317,9.4757
294,29.3,318,9.4582
295,29.4,319,9.4395
296,29.5,320,9.4193
297,29.6,321,9.3977
298,29.7,322,9.3744
299,29.8,323,9.3493
300,29.9,324,9.3225
301,30.0,325,9.2937
302,30.1,326,9.2629
303,30.2,327,9.2300
304,30.3,328,9.1949
305,30.4,329,9.1576
306,30.5,330,9.1179
307,30.6,331,9.0756
308,30.7,332,9.0306
309,30.8,333,8.9829
310,30.9,334,8.9321
311,31.0,335,8.8782
312,31.1,336,8.8211
313,31.2,337,8.7606
314,31.3,338,8.6967
315,31.4,339,8.6293
316,31.5,340,8.5584
317,31.6,341,8.4840
318,31.7,342,8.4059
319,31.8,343,8.3243
320,31.9,344,8.2390
321,32.0,345,8.1501
322,32.1,346,8.0576
323,32.2,347,7.9615
324,32.3,348,7.8618
325,32.4,349,7.7588
326,32.5,350,7.6525
327,32.6,351,7.5431
328,32.7,352,7.4308
329,32.8,353,7.3159
330,32.9,354,7.1988
331,33.0,355,7.0796
332,33.1,356,6.9588
333,33.2,357,6.8365
334,33.3,358,6.7133
335,33.4,359,6.5893
336,33.5,360,6.4649
337,33.6,361,6.3405
338,33.7,362,6.2164
339,33.8,363,6.0930
340,33.9,364,5.9706
341,34.0,365,5.8496
342,34.1,366,5.7303
343,34.2,367,5.6130
344,34.3,368,5.4982
345,34.4,369,5.3860
346,34.5,370,5.2767
347,34.6,371,5.1705
348,34.7,372,5.0675
349,34.8,373,4.9678
350,34.9,374,4.8716
351,35.0,375,4.7788
352,35.1,376,4.6897
353,35.2,377,4.6041
354,35.3,378,4.5221
355,35.4,379,4.4438
356,35.5,380,4.3691
357,35.6,381,4.2980
358,35.7,382,4.2306
359,35.8,383,4.1666
360,35.9,384,4.1060
361,36.0,385,4.0488
362,36.1,386,3.9947
363,36.2,387,3.9436
364,36.3,388,3.8954
365,36.4,389,3.8499
366,36.5,390,3.8070
367,36.6,391,3.7667
368,36.7,392,3.7288
369,36.8,393,3.6931
370,36.9,394,3.6597
371,37.0,395,3.6285
372,37.1,396,3.5992
373,37.2,397,3.5719
374,37.3,398,3.5464
375,37.4,399,3.5224
376,37.5,400,3.5001
377,37.6,401,3.4791
378,37.7,402,3.4594
379,37.8,403,3.4408
380,37.9,404,3.4234
381,38.0,405,3.4071
382,38.1,406,3.3917
383,38.2,407,3.3773
384,38.3,408,3.3638
385,38.4,409,3.3512
386,38.5,410,3.3394
387,38.6,411,3.3283
388,38.7,412,3.3179
389,38.8,413,3.3080
390,38.9,414,3.2986
391,39.0,415,3.2896
392,39.1,416,3.2810
393,39.2,417,3.2728
394,39.3,418,3.2648
395,39.4,419,3.2571
396,39.5,420,3.2496
397,39.6,421,3.2425
398,39.7,422,3.2356
399,39.8,423,3.2289
400,39.9,424,3.2224
401,40.0,425,3.2160
402,40.1,426,3.2097
403,40.2,427,3.2034
404,40.3,428,3.1971
405,40.4,429,3.1907
406,40.5,430,3.1842
407,40.6,431,3.1776
408,40.7,432,3.1709
409,40.8,433,3.1641
410,40.9,434,3.1572
411,41.0,435,3.1501
412,41.1,436,3.1430
413,41.2,437,3.1357
414,41.3,438,3.1282
415,41.4,439,3.1206
416,41.5,440,3.1126
417,41.6,441,3.1043
418,41.7,442,3.0956
419,41.8,443,3.0865
420,41.9,444,3.0771
421,42.0,445,3.0672
422,42.1,446,3.0569
423,42.2,447,3.0463
424,42.3,448,3.0352
425,42.4,449,3.0238
426,42.5,450,3.0120
427,42.6,451,2.9997
428,42.7,452,2.9869
429,42.8,453,2.9737
430,42.9,454,2.9598
431,43.0,455,2.9454
432,43.1,456,2.9303
433,43.2,457,2.9146
434,43.3,458,2.8982
435,43.4,459,2.8812
436,43.5,460,2.8637
437,43.6,461,2.8455
438,43.7,462,2.8268
439,43.8,463,2.8075
440,43.9,464,2.7876
441,44.0,465,2.7671
442,44.1,466,2.7460
443,44.2,467,2.7243
444,44.3,468,2.7019
445,44.4,469,2.6788
446,44.5,470,2.6551
447,44.6,471,2.6308
448,44.7,472,2.6059
449,44.8,473,2.5805
450,44.9,474,2.5545
451,45.0,475,2.5282
452,45.1,476,2.5015
453,45.2,477,2.4745
454,45.3,478,2.4471
455,45.4,479,2.4194
456,45.5,480,2.3914
457,45.6,481,2.3631
458,45.7,482,2.3346
459,45.8,483,2.3059
460,45.9,484,2.2770
461,46.0,485,2.2480
462,46.1,486,2.2190
463,46.2,487,2.1900
464,46.3,488,2.1613
465,46.4,489,2.1327
466,46.5,490,2.1043
467,46.6,491,2.0763
468,46.7,492,2.0485
469,46.8,493,2.0211
470,46.9,494,1.9940
471,47.0,495,1.9673
472,47.1,496,1.9410
473,47.2,497,1.9150
474,47.3,498,1.8895
475,47.4,499,1.8646
476,47.5,500,1.8402
477,47.6,501,1.8164
478,47.7,502,1.7933
479,47.8,503,1.7709
480,47.9,504,1.7492
481,48.0,505,1.7281
482,48.1,506,1.7077
483,48.2,507,1.6880
484,48.3,508,1.6688
485,48.4,509,1.6502
486,48.5,510,1.6323
487,48.6,511,1.6149
488,48.7,512,1.5981
489,48.8,513,1.5820
490,48.9,514,1.5666
491,49.0,515,1.5518
492,49.1,516,1.5377
493,49.2,517,1.5243
494,49.3,518,1.5115
495,49.4,519,1.4992
496,49.5,520,1.4875
497,49.6,521,1.4763
498,49.7,522,1.4656
499,49.8,523,1.4552
500,49.9,524,1.4454
501,50.0,525,1.4359
502,50.1,526,1.4269
503,50.2,527,1.4183
504,50.3,528,1.4102
505,50.4,529,1.4026
506,50.5,530,1.3954
507,50.6,531,1.3886
508,50.7,532,1.3822
509,50.8,533,1.3761
510,50.9,534,1.3703
511,51.0,535,1.3648
512,51.1,536,1.3595
513,51.2,537,1.3544
514,51.3,538,1.3495
515,51.4,539,1.3448
516,51.5,540,1.3404
517,51.6,541,1.3363
518,51.7,542,1.3324
519,51.8,543,1.3287
520,51.9,544,1.3254
521,52.0,545,1.3222
522,52.1,546,1.3192
523,52.2,547,1.3164
524,52.3,548,1.3136
525,52.4,549,1.3110
526,52.5,550,1.3084
527,52.6,551,1.3059
528,52.7,552,1.3035
529,52.8,553,1.3012
530,52.9,554,1.2991
531,53.0,555,1.2971
532,53.1,556,1.2953
533,53.2,557,1.2936
534,53.3,558,1.2921
535,53.4,559,1.2907
536,53.5,560,1.2893
537,53.6,561,1.2880
538,53.7,562,1.2867
539,53.8,563,1.2855
540,53.9,564,1.2842
541,54.0,565,1.2830
542,54.1,566,1.2818
543,54.2,567,1.2807
544,54.3,568,1.2797
545,54.4,569,1.2788
546,54.5,570,1.2781
547,54.6,571,1.2774
548,54.7,572,1.2769
549,54.8,573,1.2763
550,54.9,574,1.2758
551,55.0,575,1.2753
552,55.1,576,1.2748
553,55.2,577,1.2742
554,55.3,578,1.2736
555,55.4,579,1.2730
556,55.5,580,1.2725
557,55.6,581,1.2721
558,55.7,582,1.2717
559,55.8,583,1.2714
560,55.9,584,1.2712
561,56.0,585,1.2711
562,56.1,586,1.2710
563,56.2,587,1.2709
564,56.3,588,1.2707
565,56.4,589,1.2706
566,56.5,590,1.2703
567,56.6,591,1.2700
568,56.7,592,1.2697
569,56.8,593,1.2694
570,56.9,594,1.2692
571,57.0,595,1.2690
572,57.1,596,1.2689
573,57.2,597,1.2688
574,57.3,598,1.2688
575,57.4,599,1.2688
576,57.5,600,1.2688
577,57.6,601,1.2687
578,57.7,602,1.2686
579,57.8,603,1.2685
580,57.9,604,1.2682
581,58.0,605,1.2680
582,58.1,606,1.2677
583,58.2,607,1.2675
584,58.3,608,1.2673
585,58.4,609,1.2671
586,58.5,610,1.2670
587,58.6,611,1.2670
588,58.7,612,1.2670
589,58.8,613,1.2670
590,58.9,614,1.2670
591,59.0,615,1.2669
592,59.1,616,1.2668
593,59.2,617,1.2666
594,59.3,618,1.2664
595,59.4,619,1.2661
596,59.5,620,1.2659
597,59.6,621,1.2657
598,59.7,622,1.2656
599,59.8,623,1.2656
600,59.9,624,1.2656
601,60.0,625,1.2657
602,60.1,626,1.2658
603,60.2,627,1.2658
604,60.3,628,1.2659
605,60.4,629,1.2659
606,60.5,630,1.2658
607,60.6,631,1.2657
608,60.7,632,1.2656
609,60.8,633,1.2654
610,60.9,634,1.2654
611,61.0,635,1.2653
612,61.1,636,1.2654
613,61.2,637,1.2655
614,61.3,638,1.2656
615,61.4,639,1.2658
616,61.5,640,1.2660
617,61.6,641,1.2661
618,61.7,642,1.2662
619,61.8,643,1.2663
620,61.9,644,1.2662
621,62.0,645,1.2661
622,62.1,646,1.2661
623,62.2,647,1.2660
624,62.3,648,1.2660
625,62.4,649,1.2660
626,62.5,650,1.2661
627,62.6,651,1.2662
628,62.7,652,1.2664
629,62.8,653,1.2665
630,62.9,654,1.2667
631,63.0,655,1.2667
632,63.1,656,1.2667
633,63.2,657,1.2666
634,63.3,658,1.2665
635,63.4,659,1.2663
636,63.5,660,1.2662
637,63.6,661,1.2661
638,63.7,662,1.2660
639,63.8,663,1.2660
640,63.9,664,1.2660
641,64.0,665,1.2661
642,64.1,666,1.2662
643,64.2,667,1.2662
644,64.3,668,1.2662
645,64.4,669,1.2662
646,64.5,670,1.2660
647,64.6,671,1.2659
648,64.7,672,1.2657
649,64.8,673,1.2655
650,64.9,674,1.2653
651,65.0,675,1.2652
652,65.1,676,1.2651
653,65.2,677,1.2652
654,65.3,678,1.2652
655,65.4,679,1.2653
656,65.5,680,1.2654
657,65.6,681,1.2655
658,65.7,682,1.2655
659,65.8,683,1.2655
660,65.9,684,1.2654
661,66.0,685,1.2652
662,66.1,686,1.2651
663,66.2,687,1.2650
664,66.3,688,1.2650
665,66.4,689,1.2650
666,66.5,690,1.2651
667,66.6,691,1.2652
668,66.7,692,1.2654
669,66.8,693,1.2656
670,66.9,694,1.2657
671,67.0,695,1.2658
672,67.1,696,1.2659
673,67.2,697,1.2659
674,67.3,698,1.2658
675,67.4,699,1.2658
676,67.5,700,1.2657
677,67.6,701,1.2657
678,67.7,702,1.2657
679,67.8,703,1.2658
680,67.9,704,1.2659
681,68.0,705,1.2661
682,68.1,706,1.2663
683,68.2,707,1.2665
684,68.3,708,1.2666
685,68.4,709,1.2666
686,68.5,710,1.2666
687,68.6,711,1.2665
688,68.7,712,1.2663
689,68.8,713,1.2662
690,68.9,714,1.2661
691,69.0,715,1.2660
692,69.1,716,1.2660
693,69.2,717,1.2661
694,69.3,718,1.2661
695,69.4,719,1.2662
696,69.5,720,1.2663
697,69.6,721,1.2663
698,69.7,722,1.2663
699,69.8,723,1.2662
700,69.9,724,1.2661
701,70.0,725,1.2659
702,70.1,726,1.2657
703,70.2,727,1.2655
704,70.3,728,1.2654
705,70.4,729,1.2653
706,70.5,730,1.2653
707,70.6,731,1.2653
708,70.7,732,1.2654
709,70.8,733,1.2655
710,70.9,734,1.2655
711,71.0,735,1.2656
712,71.1,736,1.2655
713,71.2,737,1.2654
714,71.3,738,1.2653
715,71.4,739,1.2651
716,71.5,740,1.2650
717,71.6,741,1.2649
718,71.7,742,1.2649
719,71.8,743,1.2649
720,71.9,744,1.2650
721,72.0,745,1.2652
722,72.1,746,1.2654
723,72.2,747,1.2655
724,72.3,748,1.2657
725,72.4,749,1.2657
726,72.5,750,1.2657
727,72.6,751,1.2657
728,72.7,752,1.2656
729,72.8,753,1.2655
730,72.9,754,1.2655
731,73.0,755,1.2655
732,73.1,756,1.2656
733,73.2,757,1.2657
734,73.3,758,1.2659
735,73.4,759,1.2661
736,73.5,760,1.2663
737,73.6,761,1.2664
738,73.7,762,1.2665
739,73.8,763,1.2665
740,73.9,764,1.2665
741,74.0,765,1.2664
742,74.1,766,1.2662
743,74.2,767,1.2661
744,74.3,768,1.2661
745,74.4,769,1.2661
746,74.5,770,1.2661
747,74.6,771,1.2662
748,74.7,772,1.2663
749,74.8,773,1.2664
750,74.9,774,1.2665
751,75.0,775,1.2665
752,75.1,776,1.2664
753,75.2,777,1.2663
754,75.3,778,1.2661
755,75.4,779,1.2659
756,75.5,780,1.2657
757,75.6,781,1.2656
758,75.7,782,1.2655
759,75.8,783,1.2654
760,75.9,784,1.2655
761,76.0,785,1.2655
762,76.1,786,1.2656
763,76.2,787,1.2657
764,76.3,788,1.2657
765,76.4,789,1.2656
766,76.5,790,1.2656
767,76.6,791,1.2654
768,76.7,792,1.2652
769,76.8,793,1.2651
770,76.9,794,1.2650
771,77.0,795,1.2649
772,77.1,796,1.2649
773,77.2,797,1.2650
774,77.3,798,1.2651
775,77.4,799,1.2652
776,77.5,800,1.2654
