Record_ID,Time_min,Temperature_C,Mass_mg
610,60.9,634,3.0434
611,61.0,635,3.0262
612,61.1,636,3.0095
613,61.2,637,2.9933
614,61.3,638,2.9776
615,61.4,639,2.9624
616,61.5,640,2.9477
617,61.6,641,2.9334
618,61.7,642,2.9195
619,61.8,643,2.9060
620,61.9,644,2.8928
621,62.0,645,2.8800
622,62.1,646,2.8674
623,62.2,647,2.8553
624,62.3,648,2.8435
625,62.4,649,2.8321
626,62.5,650,2.8212
627,62.6,651,2.8106
628,62.7,652,2.8005
629,62.8,653,2.7907
630,62.9,654,2.7813
631,63.0,655,2.7721
632,63.1,656,2.7632
633,63.2,657,2.7545
634,63.3,658,2.7460
635,63.4,659,2.7377
636,63.5,660,2.7297
637,63.6,661,2.7219
638,63.7,662,2.7144
639,63.8,663,2.7073
640,63.9,664,2.7004
641,64.0,665,2.6938
642,64.1,666,2.6874
643,64.2,667,2.6813
644,64.3,668,2.6754
645,64.4,669,2.6696
646,64.5,670,2.6639
647,64.6,671,2.6584
648,64.7,672,2.6529
649,64.8,673,2.6477
650,64.9,674,2.6426
651,65.0,675,2.6377
652,65.1,676,2.6330
653,65.2,677,2.6285
654,65.3,678,2.6243
655,65.4,679,2.6202
656,65.5,680,2.6164
657,65.6,681,2.6126
658,65.7,682,2.6089
659,65.8,683,2.6054
660,65.9,684,2.6018
661,66.0,685,2.5984
662,66.1,686,2.5950
663,66.2,687,2.5918
664,66.3,688,2.5887
665,66.4,689,2.5858
666,66.5,690,2.5831
667,66.6,691,2.5805
668,66.7,692,2.5781
669,66.8,693,2.5759
670,66.9,694,2.5737
671,67.0,695,2.5715
672,67.1,696,2.5694
673,67.2,697,2.5673
674,67.3,698,2.5652
675,67.4,699,2.5632
676,67.5,700,2.5612
677,67.6,701,2.5594
678,67.7,702,2.5576
679,67.8,703,2.5560
680,67.9,704,2.5546
681,68.0,705,2.5532
682,68.1,706,2.5519
683,68.2,707,2.5506
684,68.3,708,2.5494
685,68.4,709,2.5481
686,68.5,710,2.5468
687,68.6,711,2.5455
688,68.7,712,2.5442
689,68.8,713,2.5429
690,68.9,714,2.5416
691,69.0,715,2.5405
692,69.1,716,2.5394
693,69.2,717,2.5385
694,69.3,718,2.5376
695,69.4,719,2.5368
696,69.5,720,2.5360
697,69.6,721,2.5351
698,69.7,722,2.5343
699,69.8,723,2.5334
700,69.9,724,2.5325
701,70.0,725,2.5315
702,70.1,726,2.5306
703,70.2,727,2.5297
704,70.3,728,2.5289
705,70.4,729,2.5282
706,70.5,730,2.5276
707,70.6,731,2.5270
708,70.7,732,2.5265
709,70.8,733,2.5261
710,70.9,734,2.5256
711,71.0,735,2.5251
712,71.1,736,2.5246
713,71.2,737,2.5240
714,71.3,738,2.5234
715,71.4,739,2.5229
716,71.5,740,2.5224
717,71.6,741,2.5219
718,71.7,742,2.5215
719,71.8,743,2.5213
720,71.9,744,2.5211
721,72.0,745,2.5209
722,72.1,746,2.5208
723,72.2,747,2.5207
724,72.3,748,2.5205
725,72.4,749,2.5202
726,72.5,750,2.5200
727,72.6,751,2.5196
728,72.7,752,2.5193
729,72.8,753,2.5190
730,72.9,754,2.5187
731,73.0,755,2.5186
732,73.1,756,2.5184
733,73.2,757,2.5184
734,73.3,758,2.5184
735,73.4,759,2.5183
736,73.5,760,2.5183
737,73.6,761,2.5182
738,73.7,762,2.5180
739,73.8,763,2.5177
740,73.9,764,2.5174
741,74.0,765,2.5171
742,74.1,766,2.5168
743,74.2,767,2.5165
744,74.3,768,2.5163
745,74.4,769,2.5161
746,74.5,770,2.5160
747,74.6,771,2.5160
748,74.7,772,2.5159
749,74.8,773,2.5158
750,74.9,774,2.5157
751,75.0,775,2.5155
752,75.1,776,2.5153
753,75.2,777,2.5150
754,75.3,778,2.5146
755,75.4,779,2.5144
756,75.5,780,2.5141
757,75.6,781,2.5139
758,75.7,782,2.5139
759,75.8,783,2.5138
760,75.9,784,2.5139
761,76.0,785,2.5139
762,76.1,786,2.5140
763,76.2,787,2.5140
764,76.3,788,2.5139
765,76.4,789,2.5138
766,76.5,790,2.5136
767,76.6,791,2.5135
768,76.7,792,2.5133
769,76.8,793,2.5132
770,76.9,794,2.5132
771,77.0,795,2.5133
772,77.1,796,2.5134
773,77.2,797,2.5136
774,77.3,798,2.5137
775,77.4,799,2.5139
776,77.5,800,2.5140
