Record_ID,Time_min,Temperature_C,Mass_mg
79,7.8,103,8.5822
80,7.9,104,8.5786
81,8.0,105,8.5752
82,8.1,106,8.5720
83,8.2,107,8.5689
84,8.3,108,8.5660
85,8.4,109,8.5631
86,8.5,110,8.5605
87,8.6,111,8.5580
88,8.7,112,8.5557
89,8.8,113,8.5536
90,8.9,114,8.5518
91,9.0,115,8.5501
92,9.1,116,8.5487
93,9.2,117,8.5475
94,9.3,118,8.5464
95,9.4,119,8.5455
96,9.5,120,8.5446
97,9.6,121,8.5438
98,9.7,122,8.5430
99,9.8,123,8.5422
100,9.9,124,8.5416
101,10.0,125,8.5409
102,10.1,126,8.5404
103,10.2,127,8.5400
104,10.3,128,8.5396
105,10.4,129,8.5394
106,10.5,130,8.5393
107,10.6,131,8.5392
108,10.7,132,8.5391
109,10.8,133,8.5390
110,10.9,134,8.5390
111,11.0,135,8.5388
112,11.1,136,8.5386
113,11.2,137,8.5384
114,11.3,138,8.5382
115,11.4,139,8.5381
116,11.5,140,8.5379
117,11.6,141,8.5379
118,11.7,142,8.5378
119,11.8,143,8.5379
120,11.9,144,8.5379
121,12.0,145,8.5380
122,12.1,146,8.5380
123,12.2,147,8.5380
124,12.3,148,8.5379
125,12.4,149,8.5378
126,12.5,150,8.5376
127,12.6,151,8.5374
128,12.7,152,8.5372
129,12.8,153,8.5371
130,12.9,154,8.5370
131,13.0,155,8.5369
132,13.1,156,8.5369
133,13.2,157,8.5370
134,13.3,158,8.5370
135,13.4,159,8.5371
136,13.5,160,8.5371
137,13.6,161,8.5370
138,13.7,162,8.5369
139,13.8,163,8.5368
140,13.9,164,8.5366
141,14.0,165,8.5364
142,14.1,166,8.5363
143,14.2,167,8.5363
144,14.3,168,8.5363
145,14.4,169,8.5363
146,14.5,170,8.5364
147,14.6,171,8.5366
148,14.7,172,8.5367
149,14.8,173,8.5368
150,14.9,174,8.5368
151,15.0,175,8.5368
152,15.1,176,8.5368
153,15.2,177,8.5367
154,15.3,178,8.5367
155,15.4,179,8.5366
156,15.5,180,8.5366
157,15.6,181,8.5367
158,15.7,182,8.5368
159,15.8,183,8.5370
160,15.9,184,8.5372
161,16.0,185,8.5373
162,16.1,186,8.5375
163,16.2,187,8.5376
164,16.3,188,8.5376
165,16.4,189,8.5375
166,16.5,190,8.5375
167,16.6,191,8.5374
168,16.7,192,8.5373
169,16.8,193,8.5373
170,16.9,194,8.5373
171,17.0,195,8.5373
172,17.1,196,8.5374
173,17.2,197,8.5375
174,17.3,198,8.5376
175,17.4,199,8.5377
176,17.5,200,8.5377
177,17.6,201,8.5376
178,17.7,202,8.5375
179,17.8,203,8.5374
180,17.9,204,8.5372
181,18.0,205,8.5370
182,18.1,206,8.5369
183,18.2,207,8.5368
184,18.3,208,8.5368
185,18.4,209,8.5368
186,18.5,210,8.5369
187,18.6,211,8.5369
188,18.7,212,8.5370
189,18.8,213,8.5370
190,18.9,214,8.5369
191,19.0,215,8.5368
192,19.1,216,8.5367
193,19.2,217,8.5365
194,19.3,218,8.5364
195,19.4,219,8.5363
196,19.5,220,8.5362
197,19.6,221,8.5362
198,19.7,222,8.5363
199,19.8,223,8.5364
200,19.9,224,8.5366
201,20.0,225,8.5367
202,20.1,226,8.5368
203,20.2,227,8.5368
204,20.3,228,8.5368
205,20.4,229,8.5368
206,20.5,230,8.5367
207,20.6,231,8.5367
208,20.7,232,8.5366
209,20.8,233,8.5366
210,20.9,234,8.5367
211,21.0,235,8.5368
212,21.1,236,8.5370
213,21.2,237,8.5372
214,21.3,238,8.5373
215,21.4,239,8.5375
216,21.5,240,8.5375
217,21.6,241,8.5376
218,21.7,242,8.5375
219,21.8,243,8.5374
220,21.9,244,8.5373
221,22.0,245,8.5372
222,22.1,246,8.5372
223,22.2,247,8.5372
224,22.3,248,8.5372
225,22.4,249,8.5373
226,22.5,250,8.5374
227,22.6,251,8.5375
228,22.7,252,8.5376
229,22.8,253,8.5376
230,22.9,254,8.5375
231,23.0,255,8.5374
232,23.1,256,8.5372
233,23.2,257,8.5370
234,23.3,258,8.5368
235,23.4,259,8.5367
236,23.5,260,8.5366
237,23.6,261,8.5366
238,23.7,262,8.5366
239,23.8,263,8.5366
240,23.9,264,8.5367
241,24.0,265,8.5367
242,24.1,266,8.5367
243,24.2,267,8.5366
244,24.3,268,8.5365
245,24.4,269,8.5363
246,24.5,270,8.5361
247,24.6,271,8.5360
248,24.7,272,8.5359
249,24.8,273,8.5358
250,24.9,274,8.5358
251,25.0,275,8.5358
252,25.1,276,8.5359
253,25.2,277,8.5360
254,25.3,278,8.5361
255,25.4,279,8.5362
256,25.5,280,8.5362
257,25.6,281,8.5361
258,25.7,282,8.5360
259,25.8,283,8.5359
260,25.9,284,8.5358
261,26.0,285,8.5357
262,26.1,286,8.5357
263,26.2,287,8.5357
264,26.3,288,8.5357
265,26.4,289,8.5358
266,26.5,290,8.5359
267,26.6,291,8.5360
268,26.7,292,8.5360
269,26.8,293,8.5360
270,26.9,294,8.5359
271,27.0,295,8.5357
272,27.1,296,8.5355
273,27.2,297,8.5353
274,27.3,298,8.5350
275,27.4,299,8.5348
276,27.5,300,8.5347
277,27.6,301,8.5345
278,27.7,302,8.5344
279,27.8,303,8.5343
280,27.9,304,8.5342
281,28.0,305,8.5340
282,28.1,306,8.5338
283,28.2,307,8.5334
284,28.3,308,8.5330
285,28.4,309,8.5326
286,28.5,310,8.5321
287,28.6,311,8.5316
288,28.7,312,8.5311
289,28.8,313,8.5306
290,28.9,314,8.5302
291,29.0,315,8.5297
292,29.1,316,8.5293
293,29.2,317,8.5289
294,29.3,318,8.5284
295,29.4,319,8.5278
296,29.5,320,8.5271
297,29.6,321,8.5263
298,29.7,322,8.5255
299,29.8,323,8.5245
300,29.9,324,8.5236
301,30.0,325,8.5226
302,30.1,326,8.5217
303,30.2,327,8.5207
304,30.3,328,8.5198
305,30.4,329,8.5188
306,30.5,330,8.5177
307,30.6,331,8.5165
308,30.7,332,8.5152
309,30.8,333,8.5138
310,30.9,334,8.5122
311,31.0,335,8.5105
312,31.1,336,8.5086
313,31.2,337,8.5067
314,31.3,338,8.5046
315,31.4,339,8.5024
316,31.5,340,8.5002
317,31.6,341,8.4978
318,31.7,342,8.4953
319,31.8,343,8.4926
320,31.9,344,8.4898
321,32.0,345,8.4867
322,32.1,346,8.4833
323,32.2,347,8.4796
324,32.3,348,8.4756
325,32.4,349,8.4713
326,32.5,350,8.4667
327,32.6,351,8.4619
328,32.7,352,8.4568
329,32.8,353,8.4514
330,32.9,354,8.4456
331,33.0,355,8.4396
332,33.1,356,8.4331
333,33.2,357,8.4262
334,33.3,358,8.4188
335,33.4,359,8.4109
336,33.5,360,8.4024
337,33.6,361,8.3933
338,33.7,362,8.3836
339,33.8,363,8.3733
340,33.9,364,8.3624
341,34.0,365,8.3508
342,34.1,366,8.3386
343,34.2,367,8.3257
344,34.3,368,8.3121
345,34.4,369,8.2976
346,34.5,370,8.2823
347,34.6,371,8.2660
348,34.7,372,8.2487
349,34.8,373,8.2304
350,34.9,374,8.2109
351,35.0,375,8.1903
352,35.1,376,8.1686
353,35.2,377,8.1456
354,35.3,378,8.1215
355,35.4,379,8.0961
356,35.5,380,8.0695
357,35.6,381,8.0415
358,35.7,382,8.0121
359,35.8,383,7.9813
360,35.9,384,7.9489
361,36.0,385,7.9150
362,36.1,386,7.8794
363,36.2,387,7.8421
364,36.3,388,7.8032
365,36.4,389,7.7625
366,36.5,390,7.7203
367,36.6,391,7.6764
368,36.7,392,7.6308
369,36.8,393,7.5837
370,36.9,394,7.5350
371,37.0,395,7.4847
372,37.1,396,7.4328
373,37.2,397,7.3794
374,37.3,398,7.3244
375,37.4,399,7.2679
376,37.5,400,7.2101
377,37.6,401,7.1510
378,37.7,402,7.0906
379,37.8,403,7.0292
380,37.9,404,6.9668
381,38.0,405,6.9037
382,38.1,406,6.8399
383,38.2,407,6.7756
384,38.3,408,6.7108
385,38.4,409,6.6458
386,38.5,410,6.5806
387,38.6,411,6.5154
388,38.7,412,6.4502
389,38.8,413,6.3852
390,38.9,414,6.3206
391,39.0,415,6.2565
392,39.1,416,6.1931
393,39.2,417,6.1305
394,39.3,418,6.0689
395,39.4,419,6.0084
396,39.5,420,5.9490
397,39.6,421,5.8909
398,39.7,422,5.8342
399,39.8,423,5.7788
400,39.9,424,5.7249
401,40.0,425,5.6725
402,40.1,426,5.6215
403,40.2,427,5.5721
404,40.3,428,5.5242
405,40.4,429,5.4780
406,40.5,430,5.4334
407,40.6,431,5.3905
408,40.7,432,5.3493
409,40.8,433,5.3098
410,40.9,434,5.2720
411,41.0,435,5.2357
412,41.1,436,5.2010
413,41.2,437,5.1678
414,41.3,438,5.1360
415,41.4,439,5.1056
416,41.5,440,5.0765
417,41.6,441,5.0488
418,41.7,442,5.0223
419,41.8,443,4.9970
420,41.9,444,4.9730
421,42.0,445,4.9502
422,42.1,446,4.9285
423,42.2,447,4.9079
424,42.3,448,4.8884
425,42.4,449,4.8698
426,42.5,450,4.8520
427,42.6,451,4.8351
428,42.7,452,4.8189
429,42.8,453,4.8034
430,42.9,454,4.7885
431,43.0,455,4.7743
432,43.1,456,4.7607
433,43.2,457,4.7477
434,43.3,458,4.7353
435,43.4,459,4.7234
436,43.5,460,4.7121
437,43.6,461,4.7012
438,43.7,462,4.6907
439,43.8,463,4.6806
440,43.9,464,4.6707
441,44.0,465,4.6611
442,44.1,466,4.6517
443,44.2,467,4.6425
444,44.3,468,4.6335
445,44.4,469,4.6247
446,44.5,470,4.6160
447,44.6,471,4.6075
448,44.7,472,4.5992
449,44.8,473,4.5911
450,44.9,474,4.5830
451,45.0,475,4.5751
452,45.1,476,4.5671
453,45.2,477,4.5592
454,45.3,478,4.5511
455,45.4,479,4.5430
456,45.5,480,4.5348
457,45.6,481,4.5265
458,45.7,482,4.5182
459,45.8,483,4.5097
460,45.9,484,4.5012
461,46.0,485,4.4925
462,46.1,486,4.4838
463,46.2,487,4.4750
464,46.3,488,4.4660
465,46.4,489,4.4568
466,46.5,490,4.4474
467,46.6,491,4.4377
468,46.7,492,4.4277
469,46.8,493,4.4174
470,46.9,494,4.4068
471,47.0,495,4.3959
472,47.1,496,4.3846
473,47.2,497,4.3731
474,47.3,498,4.3613
475,47.4,499,4.3492
476,47.5,500,4.3368
477,47.6,501,4.3241
478,47.7,502,4.3109
479,47.8,503,4.2974
480,47.9,504,4.2833
481,48.0,505,4.2688
482,48.1,506,4.2538
483,48.2,507,4.2383
484,48.3,508,4.2223
485,48.4,509,4.2058
486,48.5,510,4.1888
487,48.6,511,4.1715
488,48.7,512,4.1536
489,48.8,513,4.1353
490,48.9,514,4.1166
491,49.0,515,4.0973
492,49.1,516,4.0774
493,49.2,517,4.0570
494,49.3,518,4.0360
495,49.4,519,4.0144
496,49.5,520,3.9922
497,49.6,521,3.9695
498,49.7,522,3.9462
499,49.8,523,3.9224
500,49.9,524,3.8980
501,50.0,525,3.8733
502,50.1,526,3.8480
503,50.2,527,3.8223
504,50.3,528,3.7961
505,50.4,529,3.7693
506,50.5,530,3.7421
507,50.6,531,3.7143
508,50.7,532,3.6860
509,50.8,533,3.6572
510,50.9,534,3.6279
511,51.0,535,3.5982
512,51.1,536,3.5682
513,51.2,537,3.5378
514,51.3,538,3.5071
515,51.4,539,3.4761
516,51.5,540,3.4449
517,51.6,541,3.4134
518,51.7,542,3.3816
519,51.8,543,3.3496
520,51.9,544,3.3174
521,52.0,545,3.2849
522,52.1,546,3.2522
523,52.2,547,3.2193
524,52.3,548,3.1863
525,52.4,549,3.1533
526,52.5,550,3.1203
527,52.6,551,3.0874
528,52.7,552,3.0545
529,52.8,553,3.0218
530,52.9,554,2.9891
531,53.0,555,2.9566
532,53.1,556,2.9243
533,53.2,557,2.8920
534,53.3,558,2.8599
535,53.4,559,2.8280
536,53.5,560,2.7963
537,53.6,561,2.7648
538,53.7,562,2.7337
539,53.8,563,2.7030
540,53.9,564,2.6726
541,54.0,565,2.6427
542,54.1,566,2.6133
543,54.2,567,2.5843
544,54.3,568,2.5557
545,54.4,569,2.5276
546,54.5,570,2.4999
547,54.6,571,2.4727
548,54.7,572,2.4459
549,54.8,573,2.4195
550,54.9,574,2.3937
551,55.0,575,2.3683
552,55.1,576,2.3436
553,55.2,577,2.3194
554,55.3,578,2.2958
555,55.4,579,2.2729
556,55.5,580,2.2505
557,55.6,581,2.2287
558,55.7,582,2.2075
559,55.8,583,2.1867
560,55.9,584,2.1665
561,56.0,585,2.1468
562,56.1,586,2.1276
563,56.2,587,2.1088
564,56.3,588,2.0906
565,56.4,589,2.0730
566,56.5,590,2.0559
567,56.6,591,2.0395
568,56.7,592,2.0235
569,56.8,593,2.0082
570,56.9,594,1.9933
571,57.0,595,1.9789
572,57.1,596,1.9650
573,57.2,597,1.9514
574,57.3,598,1.9383
575,57.4,599,1.9255
576,57.5,600,1.9132
577,57.6,601,1.9012
578,57.7,602,1.8897
579,57.8,603,1.8786
580,57.9,604,1.8680
581,58.0,605,1.8578
582,58.1,606,1.8480
583,58.2,607,1.8385
584,58.3,608,1.8295
585,58.4,609,1.8207
586,58.5,610,1.8122
587,58.6,611,1.8039
588,58.7,612,1.7959
589,58.8,613,1.7881
590,58.9,614,1.7807
591,59.0,615,1.7734
592,59.1,616,1.7665
593,59.2,617,1.7599
594,59.3,618,1.7536
595,59.4,619,1.7476
596,59.5,620,1.7418
597,59.6,621,1.7363
598,59.7,622,1.7309
599,59.8,623,1.7257
600,59.9,624,1.7207
601,60.0,625,1.7158
602,60.1,626,1.7110
603,60.2,627,1.7064
604,60.3,628,1.7020
605,60.4,629,1.6978
606,60.5,630,1.6938
607,60.6,631,1.6900
608,60.7,632,1.6864
609,60.8,633,1.6830
610,60.9,634,1.6798
611,61.0,635,1.6767
612,61.1,636,1.6736
613,61.2,637,1.6707
614,61.3,638,1.6678
615,61.4,639,1.6650
616,61.5,640,1.6623
617,61.6,641,1.6597
618,61.7,642,1.6573
619,61.8,643,1.6549
620,61.9,644,1.6528
621,62.0,645,1.6508
622,62.1,646,1.6489
623,62.2,647,1.6471
624,62.3,648,1.6455
625,62.4,649,1.6438
626,62.5,650,1.6422
627,62.6,651,1.6406
628,62.7,652,1.6390
629,62.8,653,1.6375
630,62.9,654,1.6360
631,63.0,655,1.6346
632,63.1,656,1.6333
633,63.2,657,1.6320
634,63.3,658,1.6309
635,63.4,659,1.6299
636,63.5,660,1.6290
637,63.6,661,1.6281
638,63.7,662,1.6272
639,63.8,663,1.6263
640,63.9,664,1.6253
641,64.0,665,1.6244
642,64.1,666,1.6234
643,64.2,667,1.6225
644,64.3,668,1.6216
645,64.4,669,1.6207
646,64.5,670,1.6200
647,64.6,671,1.6193
648,64.7,672,1.6187
649,64.8,673,1.6181
650,64.9,674,1.6176
651,65.0,675,1.6171
652,65.1,676,1.6165
653,65.2,677,1.6159
654,65.3,678,1.6153
655,65.4,679,1.6146
656,65.5,680,1.6140
657,65.6,681,1.6133
658,65.7,682,1.6128
659,65.8,683,1.6123
660,65.9,684,1.6118
661,66.0,685,1.6115
662,66.1,686,1.6112
663,66.2,687,1.6109
664,66.3,688,1.6106
665,66.4,689,1.6104
666,66.5,690,1.6100
667,66.6,691,1.6097
668,66.7,692,1.6093
669,66.8,693,1.6089
670,66.9,694,1.6086
671,67.0,695,1.6082
672,67.1,696,1.6080
673,67.2,697,1.6078
674,67.3,698,1.6077
675,67.4,699,1.6076
676,67.5,700,1.6076
677,67.6,701,1.6076
678,67.7,702,1.6075
679,67.8,703,1.6074
680,67.9,704,1.6073
681,68.0,705,1.6071
682,68.1,706,1.6069
683,68.2,707,1.6067
684,68.3,708,1.6065
685,68.4,709,1.6064
686,68.5,710,1.6063
687,68.6,711,1.6063
688,68.7,712,1.6063
689,68.8,713,1.6064
690,68.9,714,1.6064
691,69.0,715,1.6064
692,69.1,716,1.6064
693,69.2,717,1.6063
694,69.3,718,1.6061
695,69.4,719,1.6059
696,69.5,720,1.6057
697,69.6,721,1.6055
698,69.7,722,1.6054
699,69.8,723,1.6052
700,69.9,724,1.6052
701,70.0,725,1.6052
702,70.1,726,1.6052
703,70.2,727,1.6052
704,70.3,728,1.6052
705,70.4,729,1.6051
706,70.5,730,1.6050
707,70.6,731,1.6048
708,70.7,732,1.6046
709,70.8,733,1.6044
710,70.9,734,1.6041
711,71.0,735,1.6040
712,71.1,736,1.6038
713,71.2,737,1.6038
714,71.3,738,1.6038
715,71.4,739,1.6038
716,71.5,740,1.6038
717,71.6,741,1.6039
718,71.7,742,1.6039
719,71.8,743,1.6038
720,71.9,744,1.6038
721,72.0,745,1.6036
722,72.1,746,1.6035
723,72.2,747,1.6034
724,72.3,748,1.6033
725,72.4,749,1.6032
726,72.5,750,1.6032
727,72.6,751,1.6033
728,72.7,752,1.6035
729,72.8,753,1.6036
730,72.9,754,1.6038
731,73.0,755,1.6039
732,73.1,756,1.6039
733,73.2,757,1.6039
734,73.3,758,1.6039
735,73.4,759,1.6038
736,73.5,760,1.6038
737,73.6,761,1.6037
738,73.7,762,1.6037
739,73.8,763,1.6037
740,73.9,764,1.6038
741,74.0,765,1.6040
742,74.1,766,1.6041
743,74.2,767,1.6043
744,74.3,768,1.6044
745,74.4,769,1.6044
746,74.5,770,1.6044
747,74.6,771,1.6043
748,74.7,772,1.6042
749,74.8,773,1.6040
750,74.9,774,1.6039
751,75.0,775,1.6038
752,75.1,776,1.6037
753,75.2,777,1.6038
754,75.3,778,1.6038
755,75.4,779,1.6039
756,75.5,780,1.6039
757,75.6,781,1.6039
758,75.7,782,1.6039
759,75.8,783,1.6039
760,75.9,784,1.6037
761,76.0,785,1.6035
762,76.1,786,1.6034
763,76.2,787,1.6032
764,76.3,788,1.6030
765,76.4,789,1.6030
766,76.5,790,1.6029
767,76.6,791,1.6030
768,76.7,792,1.6030
769,76.8,793,1.6031
770,76.9,794,1.6032
771,77.0,795,1.6032
772,77.1,796,1.6032
773,77.2,797,1.6032
774,77.3,798,1.6031
775,77.4,799,1.6029
776,77.5,800,1.6028
