Record_ID,Time_min,Temperature_C,Mass_mg
283,28.2,307,6.5825
284,28.3,308,6.5773
285,28.4,309,6.5718
286,28.5,310,6.5659
287,28.6,311,6.5598
288,28.7,312,6.5533
289,28.8,313,6.5464
290,28.9,314,6.5390
291,29.0,315,6.5312
292,29.1,316,6.5227
293,29.2,317,6.5138
294,29.3,318,6.5041
295,29.4,319,6.4938
296,29.5,320,6.4829
297,29.6,321,6.4712
298,29.7,322,6.4588
299,29.8,323,6.4456
300,29.9,324,6.4317
301,30.0,325,6.4169
302,30.1,326,6.4013
303,30.2,327,6.3846
304,30.3,328,6.3670
305,30.4,329,6.3482
306,30.5,330,6.3282
307,30.6,331,6.3070
308,30.7,332,6.2845
309,30.8,333,6.2606
310,30.9,334,6.2354
311,31.0,335,6.2087
312,31.1,336,6.1805
313,31.2,337,6.1508
314,31.3,338,6.1196
315,31.4,339,6.0867
316,31.5,340,6.0520
317,31.6,341,6.0156
318,31.7,342,5.9772
319,31.8,343,5.9369
320,31.9,344,5.8946
321,32.0,345,5.8502
322,32.1,346,5.8037
323,32.2,347,5.7551
324,32.3,348,5.7044
325,32.4,349,5.6516
326,32.5,350,5.5967
327,32.6,351,5.5396
328,32.7,352,5.4804
329,32.8,353,5.4191
330,32.9,354,5.3557
331,33.0,355,5.2901
332,33.1,356,5.2224
333,33.2,357,5.1528
334,33.3,358,5.0811
335,33.4,359,5.0076
336,33.5,360,4.9324
337,33.6,361,4.8555
338,33.7,362,4.7772
339,33.8,363,4.6976
340,33.9,364,4.6167
341,34.0,365,4.5349
342,34.1,366,4.4522
343,34.2,367,4.3687
344,34.3,368,4.2846
345,34.4,369,4.2002
346,34.5,370,4.1155
347,34.6,371,4.0308
348,34.7,372,3.9462
349,34.8,373,3.8619
350,34.9,374,3.7783
351,35.0,375,3.6954
352,35.1,376,3.6134
353,35.2,377,3.5326
354,35.3,378,3.4530
355,35.4,379,3.3748
356,35.5,380,3.2981
357,35.6,381,3.2229
358,35.7,382,3.1495
359,35.8,383,3.0779
360,35.9,384,3.0081
361,36.0,385,2.9403
362,36.1,386,2.8746
363,36.2,387,2.8109
364,36.3,388,2.7493
365,36.4,389,2.6900
366,36.5,390,2.6329
367,36.6,391,2.5780
368,36.7,392,2.5252
369,36.8,393,2.4747
370,36.9,394,2.4262
371,37.0,395,2.3798
372,37.1,396,2.3354
373,37.2,397,2.2930
374,37.3,398,2.2525
375,37.4,399,2.2139
376,37.5,400,2.1772
377,37.6,401,2.1423
378,37.7,402,2.1092
379,37.8,403,2.0778
380,37.9,404,2.0481
381,38.0,405,2.0200
382,38.1,406,1.9934
383,38.2,407,1.9682
384,38.3,408,1.9443
385,38.4,409,1.9217
386,38.5,410,1.9004
387,38.6,411,1.8802
388,38.7,412,1.8611
389,38.8,413,1.8430
390,38.9,414,1.8260
391,39.0,415,1.8100
392,39.1,416,1.7950
393,39.2,417,1.7809
394,39.3,418,1.7676
395,39.4,419,1.7551
396,39.5,420,1.7433
397,39.6,421,1.7322
398,39.7,422,1.7217
399,39.8,423,1.7117
400,39.9,424,1.7022
401,40.0,425,1.6933
402,40.1,426,1.6848
403,40.2,427,1.6769
404,40.3,428,1.6694
405,40.4,429,1.6623
406,40.5,430,1.6556
407,40.6,431,1.6494
408,40.7,432,1.6434
409,40.8,433,1.6378
410,40.9,434,1.6324
411,41.0,435,1.6272
412,41.1,436,1.6223
413,41.2,437,1.6174
414,41.3,438,1.6128
415,41.4,439,1.6084
416,41.5,440,1.6041
417,41.6,441,1.6000
418,41.7,442,1.5961
419,41.8,443,1.5923
420,41.9,444,1.5887
421,42.0,445,1.5852
422,42.1,446,1.5818
423,42.2,447,1.5784
424,42.3,448,1.5750
425,42.4,449,1.5716
426,42.5,450,1.5682
427,42.6,451,1.5648
428,42.7,452,1.5614
429,42.8,453,1.5580
430,42.9,454,1.5546
431,43.0,455,1.5513
432,43.1,456,1.5479
433,43.2,457,1.5446
434,43.3,458,1.5412
435,43.4,459,1.5377
436,43.5,460,1.5341
437,43.6,461,1.5304
438,43.7,462,1.5265
439,43.8,463,1.5224
440,43.9,464,1.5182
441,44.0,465,1.5139
442,44.1,466,1.5093
443,44.2,467,1.5047
444,44.3,468,1.4999
445,44.4,469,1.4949
446,44.5,470,1.4898
447,44.6,471,1.4845
448,44.7,472,1.4789
449,44.8,473,1.4731
450,44.9,474,1.4669
451,45.0,475,1.4604
452,45.1,476,1.4536
453,45.2,477,1.4465
454,45.3,478,1.4390
455,45.4,479,1.4312
456,45.5,480,1.4231
457,45.6,481,1.4147
458,45.7,482,1.4059
459,45.8,483,1.3968
460,45.9,484,1.3874
461,46.0,485,1.3775
462,46.1,486,1.3672
463,46.2,487,1.3565
464,46.3,488,1.3453
465,46.4,489,1.3336
466,46.5,490,1.3215
467,46.6,491,1.3089
468,46.7,492,1.2958
469,46.8,493,1.2824
470,46.9,494,1.2685
471,47.0,495,1.2543
472,47.1,496,1.2396
473,47.2,497,1.2246
474,47.3,498,1.2091
475,47.4,499,1.1932
476,47.5,500,1.1768
477,47.6,501,1.1600
478,47.7,502,1.1428
479,47.8,503,1.1252
480,47.9,504,1.1072
481,48.0,505,1.0890
482,48.1,506,1.0704
483,48.2,507,1.0516
484,48.3,508,1.0326
485,48.4,509,1.0135
486,48.5,510,0.9941
487,48.6,511,0.9746
488,48.7,512,0.9550
489,48.8,513,0.9352
490,48.9,514,0.9154
491,49.0,515,0.8954
492,49.1,516,0.8755
493,49.2,517,0.8555
494,49.3,518,0.8356
495,49.4,519,0.8158
496,49.5,520,0.7962
497,49.6,521,0.7769
498,49.7,522,0.7577
499,49.8,523,0.7388
500,49.9,524,0.7202
501,50.0,525,0.7018
502,50.1,526,0.6837
503,50.2,527,0.6659
504,50.3,528,0.6484
505,50.4,529,0.6312
506,50.5,530,0.6144
507,50.6,531,0.5980
508,50.7,532,0.5820
509,50.8,533,0.5664
510,50.9,534,0.5514
511,51.0,535,0.5368
512,51.1,536,0.5227
513,51.2,537,0.5090
514,51.3,538,0.4958
515,51.4,539,0.4830
516,51.5,540,0.4707
517,51.6,541,0.4587
518,51.7,542,0.4471
519,51.8,543,0.4359
520,51.9,544,0.4252
521,52.0,545,0.4149
522,52.1,546,0.4051
523,52.2,547,0.3957
524,52.3,548,0.3868
525,52.4,549,0.3782
526,52.5,550,0.3701
527,52.6,551,0.3624
528,52.7,552,0.3550
529,52.8,553,0.3478
530,52.9,554,0.3410
531,53.0,555,0.3345
532,53.1,556,0.3282
533,53.2,557,0.3223
534,53.3,558,0.3166
535,53.4,559,0.3113
536,53.5,560,0.3063
537,53.6,561,0.3016
538,53.7,562,0.2971
539,53.8,563,0.2930
540,53.9,564,0.2890
541,54.0,565,0.2852
542,54.1,566,0.2816
543,54.2,567,0.2781
544,54.3,568,0.2748
545,54.4,569,0.2716
546,54.5,570,0.2685
547,54.6,571,0.2657
548,54.7,572,0.2630
549,54.8,573,0.2604
550,54.9,574,0.2581
551,55.0,575,0.2559
552,55.1,576,0.2539
553,55.2,577,0.2520
554,55.3,578,0.2501
555,55.4,579,0.2483
556,55.5,580,0.2466
557,55.6,581,0.2449
558,55.7,582,0.2432
559,55.8,583,0.2416
560,55.9,584,0.2401
561,56.0,585,0.2388
562,56.1,586,0.2375
563,56.2,587,0.2363
564,56.3,588,0.2352
565,56.4,589,0.2342
566,56.5,590,0.2333
567,56.6,591,0.2324
568,56.7,592,0.2315
569,56.8,593,0.2307
570,56.9,594,0.2298
571,57.0,595,0.2289
572,57.1,596,0.2281
573,57.2,597,0.2274
574,57.3,598,0.2267
575,57.4,599,0.2260
576,57.5,600,0.2255
577,57.6,601,0.2250
578,57.7,602,0.2246
579,57.8,603,0.2243
580,57.9,604,0.2239
581,58.0,605,0.2236
582,58.1,606,0.2232
583,58.2,607,0.2229
584,58.3,608,0.2225
585,58.4,609,0.2221
586,58.5,610,0.2217
587,58.6,611,0.2214
588,58.7,612,0.2212
589,58.8,613,0.2210
590,58.9,614,0.2209
591,59.0,615,0.2208
592,59.1,616,0.2207
593,59.2,617,0.2206
594,59.3,618,0.2206
595,59.4,619,0.2204
596,59.5,620,0.2202
597,59.6,621,0.2200
598,59.7,622,0.2198
599,59.8,623,0.2196
600,59.9,624,0.2194
601,60.0,625,0.2193
602,60.1,626,0.2192
603,60.2,627,0.2191
604,60.3,628,0.2191
605,60.4,629,0.2191
606,60.5,630,0.2191
607,60.6,631,0.2190
608,60.7,632,0.2189
609,60.8,633,0.2187
610,60.9,634,0.2185
611,61.0,635,0.2183
612,61.1,636,0.2181
613,61.2,637,0.2179
614,61.3,638,0.2178
615,61.4,639,0.2177
616,61.5,640,0.2177
617,61.6,641,0.2176
618,61.7,642,0.2176
619,61.8,643,0.2176
620,61.9,644,0.2176
621,62.0,645,0.2175
622,62.1,646,0.2174
623,62.2,647,0.2173
624,62.3,648,0.2172
625,62.4,649,0.2170
626,62.5,650,0.2169
627,62.6,651,0.2168
628,62.7,652,0.2168
629,62.8,653,0.2169
630,62.9,654,0.2169
631,63.0,655,0.2170
632,63.1,656,0.2171
633,63.2,657,0.2172
634,63.3,658,0.2173
635,63.4,659,0.2173
636,63.5,660,0.2172
637,63.6,661,0.2172
638,63.7,662,0.2171
639,63.8,663,0.2171
640,63.9,664,0.2171
641,64.0,665,0.2171
642,64.1,666,0.2172
643,64.2,667,0.2173
644,64.3,668,0.2174
645,64.4,669,0.2175
646,64.5,670,0.2176
647,64.6,671,0.2177
648,64.7,672,0.2177
649,64.8,673,0.2176
650,64.9,674,0.2175
651,65.0,675,0.2174
652,65.1,676,0.2174
653,65.2,677,0.2173
654,65.3,678,0.2173
655,65.4,679,0.2173
656,65.5,680,0.2173
657,65.6,681,0.2174
658,65.7,682,0.2174
659,65.8,683,0.2175
660,65.9,684,0.2174
661,66.0,685,0.2174
662,66.1,686,0.2173
663,66.2,687,0.2171
664,66.3,688,0.2170
665,66.4,689,0.2168
666,66.5,690,0.2167
667,66.6,691,0.2167
668,66.7,692,0.2167
669,66.8,693,0.2167
670,66.9,694,0.2167
671,67.0,695,0.2168
672,67.1,696,0.2168
673,67.2,697,0.2169
674,67.3,698,0.2168
675,67.4,699,0.2168
676,67.5,700,0.2167
677,67.6,701,0.2166
678,67.7,702,0.2165
679,67.8,703,0.2165
680,67.9,704,0.2165
681,68.0,705,0.2165
682,68.1,706,0.2166
683,68.2,707,0.2168
684,68.3,708,0.2169
685,68.4,709,0.2170
686,68.5,710,0.2171
687,68.6,711,0.2171
688,68.7,712,0.2171
689,68.8,713,0.2171
690,68.9,714,0.2171
691,69.0,715,0.2170
692,69.1,716,0.2170
693,69.2,717,0.2170
694,69.3,718,0.2171
695,69.4,719,0.2172
696,69.5,720,0.2173
697,69.6,721,0.2174
698,69.7,722,0.2175
699,69.8,723,0.2176
700,69.9,724,0.2176
701,70.0,725,0.2176
702,70.1,726,0.2175
703,70.2,727,0.2174
704,70.3,728,0.2173
705,70.4,729,0.2172
706,70.5,730,0.2171
707,70.6,731,0.2171
708,70.7,732,0.2171
709,70.8,733,0.2172
710,70.9,734,0.2172
711,71.0,735,0.2172
712,71.1,736,0.2172
713,71.2,737,0.2172
714,71.3,738,0.2171
715,71.4,739,0.2170
716,71.5,740,0.2168
717,71.6,741,0.2167
718,71.7,742,0.2166
719,71.8,743,0.2165
720,71.9,744,0.2165
721,72.0,745,0.2165
722,72.1,746,0.2166
723,72.2,747,0.2167
724,72.3,748,0.2167
725,72.4,749,0.2168
726,72.5,750,0.2168
727,72.6,751,0.2168
728,72.7,752,0.2167
729,72.8,753,0.2166
730,72.9,754,0.2166
731,73.0,755,0.2165
732,73.1,756,0.2165
733,73.2,757,0.2166
734,73.3,758,0.2167
735,73.4,759,0.2168
736,73.5,760,0.2170
737,73.6,761,0.2171
738,73.7,762,0.2172
739,73.8,763,0.2173
740,73.9,764,0.2173
741,74.0,765,0.2173
742,74.1,766,0.2172
743,74.2,767,0.2172
744,74.3,768,0.2171
745,74.4,769,0.2171
746,74.5,770,0.2172
747,74.6,771,0.2172
748,74.7,772,0.2173
749,74.8,773,0.2174
750,74.9,774,0.2175
751,75.0,775,0.2176
752,75.1,776,0.2176
753,75.2,777,0.2175
754,75.3,778,0.2175
755,75.4,779,0.2173
756,75.5,780,0.2172
757,75.6,781,0.2171
758,75.7,782,0.2170
759,75.8,783,0.2169
760,75.9,784,0.2169
761,76.0,785,0.2170
762,76.1,786,0.2170
763,76.2,787,0.2170
764,76.3,788,0.2171
765,76.4,789,0.2170
766,76.5,790,0.2170
767,76.6,791,0.2169
768,76.7,792,0.2167
769,76.8,793,0.2166
770,76.9,794,0.2165
771,77.0,795,0.2164
772,77.1,796,0.2164
773,77.2,797,0.2164
774,77.3,798,0.2165
775,77.4,799,0.2166
776,77.5,800,0.2167
