Record_ID,Time_min,Temperature_C,Mass_mg
170,16.9,194,9.1482
171,17.0,195,9.1482
172,17.1,196,9.1483
173,17.2,197,9.1484
174,17.3,198,9.1484
175,17.4,199,9.1484
176,17.5,200,9.1484
177,17.6,201,9.1482
178,17.7,202,9.1481
179,17.8,203,9.1479
180,17.9,204,9.1477
181,18.0,205,9.1475
182,18.1,206,9.1474
183,18.2,207,9.1474
184,18.3,208,9.1474
185,18.4,209,9.1475
186,18.5,210,9.1476
187,18.6,211,9.1476
188,18.7,212,9.1477
189,18.8,213,9.1477
190,18.9,214,9.1476
191,19.0,215,9.1475
192,19.1,216,9.1474
193,19.2,217,9.1473
194,19.3,218,9.1472
195,19.4,219,9.1472
196,19.5,220,9.1472
197,19.6,221,9.1473
198,19.7,222,9.1475
199,19.8,223,9.1477
200,19.9,224,9.1478
201,20.0,225,9.1480
202,20.1,226,9.1481
203,20.2,227,9.1481
204,20.3,228,9.1481
205,20.4,229,9.1480
206,20.5,230,9.1480
207,20.6,231,9.1479
208,20.7,232,9.1479
209,20.8,233,9.1480
210,20.9,234,9.1481
211,21.0,235,9.1482
212,21.1,236,9.1484
213,21.2,237,9.1486
214,21.3,238,9.1487
215,21.4,239,9.1487
216,21.5,240,9.1487
217,21.6,241,9.1486
218,21.7,242,9.1485
219,21.8,243,9.1483
220,21.9,244,9.1482
221,22.0,245,9.1481
222,22.1,246,9.1480
223,22.2,247,9.1480
224,22.3,248,9.1481
225,22.4,249,9.1481
226,22.5,250,9.1482
227,22.6,251,9.1482
228,22.7,252,9.1482
229,22.8,253,9.1481
230,22.9,254,9.1479
231,23.0,255,9.1477
232,23.1,256,9.1475
233,23.2,257,9.1473
234,23.3,258,9.1472
235,23.4,259,9.1471
236,23.5,260,9.1471
237,23.6,261,9.1471
238,23.7,262,9.1472
239,23.8,263,9.1473
240,23.9,264,9.1473
241,24.0,265,9.1474
242,24.1,266,9.1473
243,24.2,267,9.1472
244,24.3,268,9.1471
245,24.4,269,9.1470
246,24.5,270,9.1469
247,24.6,271,9.1468
248,24.7,272,9.1468
249,24.8,273,9.1468
250,24.9,274,9.1469
251,25.0,275,9.1470
252,25.1,276,9.1472
253,25.2,277,9.1473
254,25.3,278,9.1474
255,25.4,279,9.1474
256,25.5,280,9.1473
257,25.6,281,9.1472
258,25.7,282,9.1471
259,25.8,283,9.1469
260,25.9,284,9.1468
261,26.0,285,9.1467
262,26.1,286,9.1466
263,26.2,287,9.1466
264,26.3,288,9.1467
265,26.4,289,9.1467
266,26.5,290,9.1467
267,26.6,291,9.1466
268,26.7,292,9.1464
269,26.8,293,9.1462
270,26.9,294,9.1458
271,27.0,295,9.1455
272,27.1,296,9.1451
273,27.2,297,9.1447
274,27.3,298,9.1443
275,27.4,299,9.1440
276,27.5,300,9.1436
277,27.6,301,9.1434
278,27.7,302,9.1430
279,27.8,303,9.1427
280,27.9,304,9.1423
281,28.0,305,9.1418
282,28.1,306,9.1411
283,28.2,307,9.1404
284,28.3,308,9.1397
285,28.4,309,9.1388
286,28.5,310,9.1380
287,28.6,311,9.1371
288,28.7,312,9.1363
289,28.8,313,9.1355
290,28.9,314,9.1346
291,29.0,315,9.1337
292,29.1,316,9.1327
293,29.2,317,9.1316
294,29.3,318,9.1304
295,29.4,319,9.1290
296,29.5,320,9.1275
297,29.6,321,9.1258
298,29.7,322,9.1240
299,29.8,323,9.1220
300,29.9,324,9.1200
301,30.0,325,9.1179
302,30.1,326,9.1156
303,30.2,327,9.1133
304,30.3,328,9.1107
305,30.4,329,9.1080
306,30.5,330,9.1050
307,30.6,331,9.1016
308,30.7,332,9.0980
309,30.8,333,9.0940
310,30.9,334,9.0896
311,31.0,335,9.0849
312,31.1,336,9.0798
313,31.2,337,9.0744
314,31.3,338,9.0685
315,31.4,339,9.0623
316,31.5,340,9.0557
317,31.6,341,9.0485
318,31.7,342,9.0408
319,31.8,343,9.0324
320,31.9,344,9.0233
321,32.0,345,9.0135
322,32.1,346,9.0028
323,32.2,347,8.9913
324,32.3,348,8.9789
325,32.4,349,8.9656
326,32.5,350,8.9513
327,32.6,351,8.9360
328,32.7,352,8.9196
329,32.8,353,8.9021
330,32.9,354,8.8833
331,33.0,355,8.8631
332,33.1,356,8.8415
333,33.2,357,8.8182
334,33.3,358,8.7932
335,33.4,359,8.7664
336,33.5,360,8.7377
337,33.6,361,8.7070
338,33.7,362,8.6742
339,33.8,363,8.6392
340,33.9,364,8.6019
341,34.0,365,8.5623
342,34.1,366,8.5201
343,34.2,367,8.4753
344,34.3,368,8.4277
345,34.4,369,8.3771
346,34.5,370,8.3235
347,34.6,371,8.2666
348,34.7,372,8.2064
349,34.8,373,8.1428
350,34.9,374,8.0757
351,35.0,375,8.0050
352,35.1,376,7.9308
353,35.2,377,7.8531
354,35.3,378,7.7717
355,35.4,379,7.6867
356,35.5,380,7.5980
357,35.6,381,7.5058
358,35.7,382,7.4100
359,35.8,383,7.3107
360,35.9,384,7.2079
361,36.0,385,7.1019
362,36.1,386,6.9928
363,36.2,387,6.8808
364,36.3,388,6.7663
365,36.4,389,6.6493
366,36.5,390,6.5304
367,36.6,391,6.4098
368,36.7,392,6.2878
369,36.8,393,6.1647
370,36.9,394,6.0410
371,37.0,395,5.9168
372,37.1,396,5.7926
373,37.2,397,5.6688
374,37.3,398,5.5455
375,37.4,399,5.4233
376,37.5,400,5.3025
377,37.6,401,5.1834
378,37.7,402,5.0663
379,37.8,403,4.9516
380,37.9,404,4.8396
381,38.0,405,4.7305
382,38.1,406,4.6244
383,38.2,407,4.5216
384,38.3,408,4.4221
385,38.4,409,4.3260
386,38.5,410,4.2335
387,38.6,411,4.1445
388,38.7,412,4.0592
389,38.8,413,3.9774
390,38.9,414,3.8993
391,39.0,415,3.8249
392,39.1,416,3.7541
393,39.2,417,3.6869
394,39.3,418,3.6232
395,39.4,419,3.5630
396,39.5,420,3.5060
397,39.6,421,3.4522
398,39.7,422,3.4014
399,39.8,423,3.3536
400,39.9,424,3.3084
401,40.0,425,3.2659
402,40.1,426,3.2260
403,40.2,427,3.1884
404,40.3,428,3.1532
405,40.4,429,3.1202
406,40.5,430,3.0894
407,40.6,431,3.0606
408,40.7,432,3.0337
409,40.8,433,3.0085
410,40.9,434,2.9850
411,41.0,435,2.9631
412,41.1,436,2.9425
413,41.2,437,2.9232
414,41.3,438,2.9051
415,41.4,439,2.8881
416,41.5,440,2.8722
417,41.6,441,2.8573
418,41.7,442,2.8434
419,41.8,443,2.8305
420,41.9,444,2.8184
421,42.0,445,2.8071
422,42.1,446,2.7965
423,42.2,447,2.7866
424,42.3,448,2.7773
425,42.4,449,2.7685
426,42.5,450,2.7602
427,42.6,451,2.7522
428,42.7,452,2.7447
429,42.8,453,2.7374
430,42.9,454,2.7306
431,43.0,455,2.7240
432,43.1,456,2.7178
433,43.2,457,2.7120
434,43.3,458,2.7064
435,43.4,459,2.7010
436,43.5,460,2.6959
437,43.6,461,2.6909
438,43.7,462,2.6860
439,43.8,463,2.6812
440,43.9,464,2.6764
441,44.0,465,2.6717
442,44.1,466,2.6669
443,44.2,467,2.6622
444,44.3,468,2.6575
445,44.4,469,2.6529
446,44.5,470,2.6483
447,44.6,471,2.6437
448,44.7,472,2.6392
449,44.8,473,2.6346
450,44.9,474,2.6299
451,45.0,475,2.6251
452,45.1,476,2.6201
453,45.2,477,2.6149
454,45.3,478,2.6095
455,45.4,479,2.6039
456,45.5,480,2.5982
457,45.6,481,2.5922
458,45.7,482,2.5861
459,45.8,483,2.5798
460,45.9,484,2.5733
461,46.0,485,2.5667
462,46.1,486,2.5598
463,46.2,487,2.5526
464,46.3,488,2.5450
465,46.4,489,2.5371
466,46.5,490,2.5289
467,46.6,491,2.5202
468,46.7,492,2.5111
469,46.8,493,2.5016
470,46.9,494,2.4917
471,47.0,495,2.4815
472,47.1,496,2.4709
473,47.2,497,2.4600
474,47.3,498,2.4487
475,47.4,499,2.4369
476,47.5,500,2.4248
477,47.6,501,2.4121
478,47.7,502,2.3989
479,47.8,503,2.3852
480,47.9,504,2.3709
481,48.0,505,2.3562
482,48.1,506,2.3409
483,48.2,507,2.3251
484,48.3,508,2.3089
485,48.4,509,2.2922
486,48.5,510,2.2752
487,48.6,511,2.2577
488,48.7,512,2.2398
489,48.8,513,2.2214
490,48.9,514,2.2026
491,49.0,515,2.1833
492,49.1,516,2.1635
493,49.2,517,2.1433
494,49.3,518,2.1226
495,49.4,519,2.1016
496,49.5,520,2.0802
497,49.6,521,2.0585
498,49.7,522,2.0367
499,49.8,523,2.0146
500,49.9,524,1.9923
501,50.0,525,1.9699
502,50.1,526,1.9473
503,50.2,527,1.9246
504,50.3,528,1.9018
505,50.4,529,1.8788
506,50.5,530,1.8558
507,50.6,531,1.8326
508,50.7,532,1.8095
509,50.8,533,1.7865
510,50.9,534,1.7636
511,51.0,535,1.7409
512,51.1,536,1.7184
513,51.2,537,1.6962
514,51.3,538,1.6742
515,51.4,539,1.6525
516,51.5,540,1.6311
517,51.6,541,1.6100
518,51.7,542,1.5892
519,51.8,543,1.5687
520,51.9,544,1.5485
521,52.0,545,1.5287
522,52.1,546,1.5092
523,52.2,547,1.4903
524,52.3,548,1.4718
525,52.4,549,1.4538
526,52.5,550,1.4364
527,52.6,551,1.4195
528,52.7,552,1.4031
529,52.8,553,1.3872
530,52.9,554,1.3717
531,53.0,555,1.3567
532,53.1,556,1.3421
533,53.2,557,1.3280
534,53.3,558,1.3143
535,53.4,559,1.3010
536,53.5,560,1.2883
537,53.6,561,1.2760
538,53.7,562,1.2643
539,53.8,563,1.2531
540,53.9,564,1.2424
541,54.0,565,1.2322
542,54.1,566,1.2224
543,54.2,567,1.2129
544,54.3,568,1.2039
545,54.4,569,1.1952
546,54.5,570,1.1868
547,54.6,571,1.1787
548,54.7,572,1.1710
549,54.8,573,1.1636
550,54.9,574,1.1566
551,55.0,575,1.1500
552,55.1,576,1.1437
553,55.2,577,1.1379
554,55.3,578,1.1323
555,55.4,579,1.1270
556,55.5,580,1.1220
557,55.6,581,1.1171
558,55.7,582,1.1125
559,55.8,583,1.1080
560,55.9,584,1.1037
561,56.0,585,1.0995
562,56.1,586,1.0956
563,56.2,587,1.0919
564,56.3,588,1.0884
565,56.4,589,1.0852
566,56.5,590,1.0822
567,56.6,591,1.0793
568,56.7,592,1.0766
569,56.8,593,1.0741
570,56.9,594,1.0716
571,57.0,595,1.0692
572,57.1,596,1.0668
573,57.2,597,1.0645
574,57.3,598,1.0623
575,57.4,599,1.0602
576,57.5,600,1.0582
577,57.6,601,1.0563
578,57.7,602,1.0546
579,57.8,603,1.0531
580,57.9,604,1.0516
581,58.0,605,1.0503
582,58.1,606,1.0490
583,58.2,607,1.0477
584,58.3,608,1.0464
585,58.4,609,1.0452
586,58.5,610,1.0439
587,58.6,611,1.0427
588,58.7,612,1.0415
589,58.8,613,1.0405
590,58.9,614,1.0395
591,59.0,615,1.0386
592,59.1,616,1.0378
593,59.2,617,1.0372
594,59.3,618,1.0366
595,59.4,619,1.0360
596,59.5,620,1.0355
597,59.6,621,1.0349
598,59.7,622,1.0343
599,59.8,623,1.0337
600,59.9,624,1.0331
601,60.0,625,1.0325
602,60.1,626,1.0320
603,60.2,627,1.0316
604,60.3,628,1.0312
605,60.4,629,1.0309
606,60.5,630,1.0307
607,60.6,631,1.0306
608,60.7,632,1.0304
609,60.8,633,1.0303
610,60.9,634,1.0301
611,61.0,635,1.0299
612,61.1,636,1.0296
613,61.2,637,1.0293
614,61.3,638,1.0290
615,61.4,639,1.0287
616,61.5,640,1.0285
617,61.6,641,1.0283
618,61.7,642,1.0282
619,61.8,643,1.0281
620,61.9,644,1.0281
621,62.0,645,1.0281
622,62.1,646,1.0281
623,62.2,647,1.0280
624,62.3,648,1.0278
625,62.4,649,1.0276
626,62.5,650,1.0273
627,62.6,651,1.0270
628,62.7,652,1.0268
629,62.8,653,1.0265
630,62.9,654,1.0264
631,63.0,655,1.0262
632,63.1,656,1.0262
633,63.2,657,1.0261
634,63.3,658,1.0261
635,63.4,659,1.0261
636,63.5,660,1.0260
637,63.6,661,1.0259
638,63.7,662,1.0257
639,63.8,663,1.0255
640,63.9,664,1.0252
641,64.0,665,1.0250
642,64.1,666,1.0248
643,64.2,667,1.0247
644,64.3,668,1.0247
645,64.4,669,1.0247
646,64.5,670,1.0247
647,64.6,671,1.0248
648,64.7,672,1.0249
649,64.8,673,1.0250
650,64.9,674,1.0250
651,65.0,675,1.0249
652,65.1,676,1.0248
653,65.2,677,1.0247
654,65.3,678,1.0246
655,65.4,679,1.0245
656,65.5,680,1.0245
657,65.6,681,1.0246
658,65.7,682,1.0247
659,65.8,683,1.0249
660,65.9,684,1.0250
661,66.0,685,1.0252
662,66.1,686,1.0253
663,66.2,687,1.0254
664,66.3,688,1.0254
665,66.4,689,1.0254
666,66.5,690,1.0253
667,66.6,691,1.0252
668,66.7,692,1.0251
669,66.8,693,1.0251
670,66.9,694,1.0251
671,67.0,695,1.0252
672,67.1,696,1.0253
673,67.2,697,1.0254
674,67.3,698,1.0255
675,67.4,699,1.0256
676,67.5,700,1.0256
677,67.6,701,1.0255
678,67.7,702,1.0254
679,67.8,703,1.0252
680,67.9,704,1.0250
681,68.0,705,1.0248
682,68.1,706,1.0247
683,68.2,707,1.0246
684,68.3,708,1.0246
685,68.4,709,1.0246
686,68.5,710,1.0247
687,68.6,711,1.0247
688,68.7,712,1.0248
689,68.8,713,1.0247
690,68.9,714,1.0247
691,69.0,715,1.0245
692,69.1,716,1.0244
693,69.2,717,1.0242
694,69.3,718,1.0240
695,69.4,719,1.0239
696,69.5,720,1.0239
697,69.6,721,1.0239
698,69.7,722,1.0240
699,69.8,723,1.0241
700,69.9,724,1.0243
701,70.0,725,1.0244
702,70.1,726,1.0245
703,70.2,727,1.0245
704,70.3,728,1.0245
705,70.4,729,1.0244
706,70.5,730,1.0244
707,70.6,731,1.0243
708,70.7,732,1.0243
709,70.8,733,1.0243
710,70.9,734,1.0244
711,71.0,735,1.0246
712,71.1,736,1.0247
713,71.2,737,1.0249
714,71.3,738,1.0251
715,71.4,739,1.0252
716,71.5,740,1.0253
717,71.6,741,1.0253
718,71.7,742,1.0252
719,71.8,743,1.0251
720,71.9,744,1.0250
721,72.0,745,1.0250
722,72.1,746,1.0249
723,72.2,747,1.0250
724,72.3,748,1.0250
725,72.4,749,1.0251
726,72.5,750,1.0252
727,72.6,751,1.0253
728,72.7,752,1.0254
729,72.8,753,1.0253
730,72.9,754,1.0252
731,73.0,755,1.0251
732,73.1,756,1.0249
733,73.2,757,1.0247
734,73.3,758,1.0246
735,73.4,759,1.0244
736,73.5,760,1.0244
737,73.6,761,1.0244
738,73.7,762,1.0244
739,73.8,763,1.0245
740,73.9,764,1.0245
741,74.0,765,1.0246
742,74.1,766,1.0245
743,74.2,767,1.0245
744,74.3,768,1.0243
745,74.4,769,1.0242
746,74.5,770,1.0240
747,74.6,771,1.0239
748,74.7,772,1.0238
749,74.8,773,1.0238
750,74.9,774,1.0239
751,75.0,775,1.0240
752,75.1,776,1.0242
753,75.2,777,1.0243
754,75.3,778,1.0245
755,75.4,779,1.0246
756,75.5,780,1.0246
757,75.6,781,1.0246
758,75.7,782,1.0245
759,75.8,783,1.0244
760,75.9,784,1.0244
761,76.0,785,1.0244
762,76.1,786,1.0244
763,76.2,787,1.0246
764,76.3,788,1.0247
765,76.4,789,1.0249
766,76.5,790,1.0251
767,76.6,791,1.0253
768,76.7,792,1.0253
769,76.8,793,1.0254
770,76.9,794,1.0253
771,77.0,795,1.0252
772,77.1,796,1.0251
773,77.2,797,1.0250
774,77.3,798,1.0250
775,77.4,799,1.0249
776,77.5,800,1.0249
