Record_ID,Time_min,Temperature_C,Mass_mg
131,13.0,155,7.8089
132,13.1,156,7.8089
133,13.2,157,7.8090
134,13.3,158,7.8090
135,13.4,159,7.8091
136,13.5,160,7.8091
137,13.6,161,7.8091
138,13.7,162,7.8090
139,13.8,163,7.8089
140,13.9,164,7.8087
141,14.0,165,7.8086
142,14.1,166,7.8084
143,14.2,167,7.8083
144,14.3,168,7.8083
145,14.4,169,7.8083
146,14.5,170,7.8083
147,14.6,171,7.8084
148,14.7,172,7.8085
149,14.8,173,7.8086
150,14.9,174,7.8086
151,15.0,175,7.8086
152,15.1,176,7.8086
153,15.2,177,7.8085
154,15.3,178,7.8084
155,15.4,179,7.8083
156,15.5,180,7.8083
157,15.6,181,7.8083
158,15.7,182,7.8084
159,15.8,183,7.8085
160,15.9,184,7.8086
161,16.0,185,7.8088
162,16.1,186,7.8089
163,16.2,187,7.8091
164,16.3,188,7.8091
165,16.4,189,7.8091
166,16.5,190,7.8091
167,16.6,191,7.8091
168,16.7,192,7.8090
169,16.8,193,7.8090
170,16.9,194,7.8089
171,17.0,195,7.8090
172,17.1,196,7.8091
173,17.2,197,7.8092
174,17.3,198,7.8093
175,17.4,199,7.8094
176,17.5,200,7.8095
177,17.6,201,7.8096
178,17.7,202,7.8095
179,17.8,203,7.8094
180,17.9,204,7.8093
181,18.0,205,7.8092
182,18.1,206,7.8091
183,18.2,207,7.8090
184,18.3,208,7.8089
185,18.4,209,7.8089
186,18.5,210,7.8090
187,18.6,211,7.8090
188,18.7,212,7.8091
189,18.8,213,7.8091
190,18.9,214,7.8091
191,19.0,215,7.8090
192,19.1,216,7.8089
193,19.2,217,7.8087
194,19.3,218,7.8086
195,19.4,219,7.8084
196,19.5,220,7.8083
197,19.6,221,7.8082
198,19.7,222,7.8082
199,19.8,223,7.8082
200,19.9,224,7.8083
201,20.0,225,7.8083
202,20.1,226,7.8084
203,20.2,227,7.8084
204,20.3,228,7.8084
205,20.4,229,7.8083
206,20.5,230,7.8082
207,20.6,231,7.8081
208,20.7,232,7.8080
209,20.8,233,7.8079
210,20.9,234,7.8079
211,21.0,235,7.8079
212,21.1,236,7.8080
213,21.2,237,7.8081
214,21.3,238,7.8082
215,21.4,239,7.8083
216,21.5,240,7.8084
217,21.6,241,7.8084
218,21.7,242,7.8083
219,21.8,243,7.8082
220,21.9,244,7.8081
221,22.0,245,7.8080
222,22.1,246,7.8078
223,22.2,247,7.8077
224,22.3,248,7.8076
225,22.4,249,7.8076
226,22.5,250,7.8076
227,22.6,251,7.8076
228,22.7,252,7.8075
229,22.8,253,7.8074
230,22.9,254,7.8073
231,23.0,255,7.8071
232,23.1,256,7.8068
233,23.2,257,7.8064
234,23.3,258,7.8060
235,23.4,259,7.8056
236,23.5,260,7.8051
237,23.6,261,7.8047
238,23.7,262,7.8043
239,23.8,263,7.8039
240,23.9,264,7.8035
241,24.0,265,7.8030
242,24.1,266,7.8024
243,24.2,267,7.8018
244,24.3,268,7.8010
245,24.4,269,7.8001
246,24.5,270,7.7991
247,24.6,271,7.7981
248,24.7,272,7.7969
249,24.8,273,7.7957
250,24.9,274,7.7944
251,25.0,275,7.7930
252,25.1,276,7.7916
253,25.2,277,7.7901
254,25.3,278,7.7884
255,25.4,279,7.7866
256,25.5,280,7.7845
257,25.6,281,7.7823
258,25.7,282,7.7797
259,25.8,283,7.7769
260,25.9,284,7.7738
261,26.0,285,7.7704
262,26.1,286,7.7668
263,26.2,287,7.7629
264,26.3,288,7.7586
265,26.4,289,7.7540
266,26.5,290,7.7491
267,26.6,291,7.7436
268,26.7,292,7.7377
269,26.8,293,7.7311
270,26.9,294,7.7239
271,27.0,295,7.7160
272,27.1,296,7.7072
273,27.2,297,7.6977
274,27.3,298,7.6873
275,27.4,299,7.6759
276,27.5,300,7.6636
277,27.6,301,7.6502
278,27.7,302,7.6357
279,27.8,303,7.6198
280,27.9,304,7.6026
281,28.0,305,7.5839
282,28.1,306,7.5635
283,28.2,307,7.5412
284,28.3,308,7.5170
285,28.4,309,7.4907
286,28.5,310,7.4621
287,28.6,311,7.4312
288,28.7,312,7.3977
289,28.8,313,7.3615
290,28.9,314,7.3225
291,29.0,315,7.2806
292,29.1,316,7.2354
293,29.2,317,7.1869
294,29.3,318,7.1348
295,29.4,319,7.0790
296,29.5,320,7.0192
297,29.6,321,6.9553
298,29.7,322,6.8871
299,29.8,323,6.8147
300,29.9,324,6.7378
301,30.0,325,6.6565
302,30.1,326,6.5707
303,30.2,327,6.4805
304,30.3,328,6.3858
305,30.4,329,6.2869
306,30.5,330,6.1837
307,30.6,331,6.0765
308,30.7,332,5.9654
309,30.8,333,5.8508
310,30.9,334,5.7328
311,31.0,335,5.6119
312,31.1,336,5.4885
313,31.2,337,5.3630
314,31.3,338,5.2360
315,31.4,339,5.1079
316,31.5,340,4.9794
317,31.6,341,4.8509
318,31.7,342,4.7230
319,31.8,343,4.5962
320,31.9,344,4.4709
321,32.0,345,4.3477
322,32.1,346,4.2270
323,32.2,347,4.1090
324,32.3,348,3.9943
325,32.4,349,3.8831
326,32.5,350,3.7757
327,32.6,351,3.6724
328,32.7,352,3.5733
329,32.8,353,3.4786
330,32.9,354,3.3884
331,33.0,355,3.3027
332,33.1,356,3.2216
333,33.2,357,3.1449
334,33.3,358,3.0726
335,33.4,359,3.0045
336,33.5,360,2.9406
337,33.6,361,2.8807
338,33.7,362,2.8246
339,33.8,363,2.7721
340,33.9,364,2.7232
341,34.0,365,2.6777
342,34.1,366,2.6354
343,34.2,367,2.5962
344,34.3,368,2.5599
345,34.4,369,2.5263
346,34.5,370,2.4952
347,34.6,371,2.4664
348,34.7,372,2.4399
349,34.8,373,2.4153
350,34.9,374,2.3925
351,35.0,375,2.3715
352,35.1,376,2.3520
353,35.2,377,2.3340
354,35.3,378,2.3174
355,35.4,379,2.3020
356,35.5,380,2.2879
357,35.6,381,2.2749
358,35.7,382,2.2629
359,35.8,383,2.2519
360,35.9,384,2.2417
361,36.0,385,2.2322
362,36.1,386,2.2234
363,36.2,387,2.2151
364,36.3,388,2.2074
365,36.4,389,2.2001
366,36.5,390,2.1932
367,36.6,391,2.1867
368,36.7,392,2.1806
369,36.8,393,2.1749
370,36.9,394,2.1695
371,37.0,395,2.1644
372,37.1,396,2.1595
373,37.2,397,2.1548
374,37.3,398,2.1503
375,37.4,399,2.1458
376,37.5,400,2.1414
377,37.6,401,2.1370
378,37.7,402,2.1326
379,37.8,403,2.1281
380,37.9,404,2.1236
381,38.0,405,2.1191
382,38.1,406,2.1145
383,38.2,407,2.1099
384,38.3,408,2.1052
385,38.4,409,2.1004
386,38.5,410,2.0955
387,38.6,411,2.0904
388,38.7,412,2.0851
389,38.8,413,2.0795
390,38.9,414,2.0737
391,39.0,415,2.0675
392,39.1,416,2.0610
393,39.2,417,2.0541
394,39.3,418,2.0470
395,39.4,419,2.0395
396,39.5,420,2.0317
397,39.6,421,2.0235
398,39.7,422,2.0150
399,39.8,423,2.0061
400,39.9,424,1.9968
401,40.0,425,1.9869
402,40.1,426,1.9766
403,40.2,427,1.9657
404,40.3,428,1.9542
405,40.4,429,1.9422
406,40.5,430,1.9296
407,40.6,431,1.9164
408,40.7,432,1.9026
409,40.8,433,1.8884
410,40.9,434,1.8735
411,41.0,435,1.8582
412,41.1,436,1.8423
413,41.2,437,1.8258
414,41.3,438,1.8087
415,41.4,439,1.7910
416,41.5,440,1.7727
417,41.6,441,1.7538
418,41.7,442,1.7343
419,41.8,443,1.7142
420,41.9,444,1.6936
421,42.0,445,1.6726
422,42.1,446,1.6512
423,42.2,447,1.6294
424,42.3,448,1.6072
425,42.4,449,1.5848
426,42.5,450,1.5621
427,42.6,451,1.5392
428,42.7,452,1.5161
429,42.8,453,1.4927
430,42.9,454,1.4692
431,43.0,455,1.4457
432,43.1,456,1.4221
433,43.2,457,1.3985
434,43.3,458,1.3750
435,43.4,459,1.3517
436,43.5,460,1.3287
437,43.6,461,1.3060
438,43.7,462,1.2836
439,43.8,463,1.2616
440,43.9,464,1.2400
441,44.0,465,1.2187
442,44.1,466,1.1979
443,44.2,467,1.1776
444,44.3,468,1.1576
445,44.4,469,1.1382
446,44.5,470,1.1193
447,44.6,471,1.1009
448,44.7,472,1.0832
449,44.8,473,1.0661
450,44.9,474,1.0496
451,45.0,475,1.0338
452,45.1,476,1.0186
453,45.2,477,1.0040
454,45.3,478,0.9900
455,45.4,479,0.9766
456,45.5,480,0.9637
457,45.6,481,0.9513
458,45.7,482,0.9394
459,45.8,483,0.9280
460,45.9,484,0.9172
461,46.0,485,0.9069
462,46.1,486,0.8971
463,46.2,487,0.8879
464,46.3,488,0.8792
465,46.4,489,0.8710
466,46.5,490,0.8632
467,46.6,491,0.8559
468,46.7,492,0.8490
469,46.8,493,0.8424
470,46.9,494,0.8361
471,47.0,495,0.8301
472,47.1,496,0.8244
473,47.2,497,0.8190
474,47.3,498,0.8140
475,47.4,499,0.8092
476,47.5,500,0.8048
477,47.6,501,0.8007
478,47.7,502,0.7969
479,47.8,503,0.7934
480,47.9,504,0.7901
481,48.0,505,0.7870
482,48.1,506,0.7840
483,48.2,507,0.7812
484,48.3,508,0.7785
485,48.4,509,0.7760
486,48.5,510,0.7736
487,48.6,511,0.7713
488,48.7,512,0.7692
489,48.8,513,0.7673
490,48.9,514,0.7655
491,49.0,515,0.7639
492,49.1,516,0.7624
493,49.2,517,0.7611
494,49.3,518,0.7598
495,49.4,519,0.7586
496,49.5,520,0.7574
497,49.6,521,0.7562
498,49.7,522,0.7551
499,49.8,523,0.7540
500,49.9,524,0.7529
501,50.0,525,0.7519
502,50.1,526,0.7510
503,50.2,527,0.7503
504,50.3,528,0.7496
505,50.4,529,0.7489
506,50.5,530,0.7484
507,50.6,531,0.7479
508,50.7,532,0.7473
509,50.8,533,0.7468
510,50.9,534,0.7462
511,51.0,535,0.7456
512,51.1,536,0.7451
513,51.2,537,0.7445
514,51.3,538,0.7440
515,51.4,539,0.7435
516,51.5,540,0.7431
517,51.6,541,0.7428
518,51.7,542,0.7425
519,51.8,543,0.7423
520,51.9,544,0.7421
521,52.0,545,0.7419
522,52.1,546,0.7417
523,52.2,547,0.7414
524,52.3,548,0.7411
525,52.4,549,0.7408
526,52.5,550,0.7405
527,52.6,551,0.7402
528,52.7,552,0.7400
529,52.8,553,0.7398
530,52.9,554,0.7397
531,53.0,555,0.7397
532,53.1,556,0.7397
533,53.2,557,0.7397
534,53.3,558,0.7397
535,53.4,559,0.7397
536,53.5,560,0.7397
537,53.6,561,0.7396
538,53.7,562,0.7395
539,53.8,563,0.7393
540,53.9,564,0.7392
541,54.0,565,0.7391
542,54.1,566,0.7391
543,54.2,567,0.7391
544,54.3,568,0.7391
545,54.4,569,0.7392
546,54.5,570,0.7393
547,54.6,571,0.7395
548,54.7,572,0.7395
549,54.8,573,0.7396
550,54.9,574,0.7395
551,55.0,575,0.7395
552,55.1,576,0.7394
553,55.2,577,0.7392
554,55.3,578,0.7391
555,55.4,579,0.7391
556,55.5,580,0.7390
557,55.6,581,0.7391
558,55.7,582,0.7391
559,55.8,583,0.7392
560,55.9,584,0.7393
561,56.0,585,0.7393
562,56.1,586,0.7393
563,56.2,587,0.7392
564,56.3,588,0.7391
565,56.4,589,0.7390
566,56.5,590,0.7388
567,56.6,591,0.7386
568,56.7,592,0.7385
569,56.8,593,0.7384
570,56.9,594,0.7384
571,57.0,595,0.7384
572,57.1,596,0.7384
573,57.2,597,0.7385
574,57.3,598,0.7385
575,57.4,599,0.7385
576,57.5,600,0.7385
577,57.6,601,0.7384
578,57.7,602,0.7383
579,57.8,603,0.7381
580,57.9,604,0.7380
581,58.0,605,0.7379
582,58.1,606,0.7378
583,58.2,607,0.7378
584,58.3,608,0.7379
585,58.4,609,0.7380
586,58.5,610,0.7381
587,58.6,611,0.7382
588,58.7,612,0.7383
589,58.8,613,0.7384
590,58.9,614,0.7384
591,59.0,615,0.7383
592,59.1,616,0.7383
593,59.2,617,0.7382
594,59.3,618,0.7382
595,59.4,619,0.7382
596,59.5,620,0.7382
597,59.6,621,0.7383
598,59.7,622,0.7385
599,59.8,623,0.7386
600,59.9,624,0.7388
601,60.0,625,0.7389
602,60.1,626,0.7390
603,60.2,627,0.7390
604,60.3,628,0.7390
605,60.4,629,0.7389
606,60.5,630,0.7388
607,60.6,631,0.7388
608,60.7,632,0.7387
609,60.8,633,0.7387
610,60.9,634,0.7388
611,61.0,635,0.7388
612,61.1,636,0.7389
613,61.2,637,0.7390
614,61.3,638,0.7391
615,61.4,639,0.7391
616,61.5,640,0.7391
617,61.6,641,0.7390
618,61.7,642,0.7388
619,61.8,643,0.7387
620,61.9,644,0.7385
621,62.0,645,0.7384
622,62.1,646,0.7383
623,62.2,647,0.7383
624,62.3,648,0.7383
625,62.4,649,0.7384
626,62.5,650,0.7384
627,62.6,651,0.7385
628,62.7,652,0.7385
629,62.8,653,0.7384
630,62.9,654,0.7384
631,63.0,655,0.7382
632,63.1,656,0.7381
633,63.2,657,0.7380
634,63.3,658,0.7378
635,63.4,659,0.7378
636,63.5,660,0.7378
637,63.6,661,0.7378
638,63.7,662,0.7379
639,63.8,663,0.7380
640,63.9,664,0.7382
641,64.0,665,0.7383
642,64.1,666,0.7383
643,64.2,667,0.7383
644,64.3,668,0.7383
645,64.4,669,0.7382
646,64.5,670,0.7381
647,64.6,671,0.7381
648,64.7,672,0.7381
649,64.8,673,0.7381
650,64.9,674,0.7382
651,65.0,675,0.7384
652,65.1,676,0.7385
653,65.2,677,0.7387
654,65.3,678,0.7388
655,65.4,679,0.7389
656,65.5,680,0.7389
657,65.6,681,0.7389
658,65.7,682,0.7389
659,65.8,683,0.7388
660,65.9,684,0.7387
661,66.0,685,0.7387
662,66.1,686,0.7387
663,66.2,687,0.7387
664,66.3,688,0.7388
665,66.4,689,0.7389
666,66.5,690,0.7390
667,66.6,691,0.7391
668,66.7,692,0.7391
669,66.8,693,0.7391
670,66.9,694,0.7390
671,67.0,695,0.7389
672,67.1,696,0.7388
673,67.2,697,0.7386
674,67.3,698,0.7385
675,67.4,699,0.7384
676,67.5,700,0.7384
677,67.6,701,0.7384
678,67.7,702,0.7384
679,67.8,703,0.7385
680,67.9,704,0.7385
681,68.0,705,0.7385
682,68.1,706,0.7385
683,68.2,707,0.7384
684,68.3,708,0.7383
685,68.4,709,0.7381
686,68.5,710,0.7380
687,68.6,711,0.7379
688,68.7,712,0.7378
689,68.8,713,0.7378
690,68.9,714,0.7378
691,69.0,715,0.7379
692,69.1,716,0.7380
693,69.2,717,0.7381
694,69.3,718,0.7382
695,69.4,719,0.7383
696,69.5,720,0.7383
697,69.6,721,0.7382
698,69.7,722,0.7382
699,69.8,723,0.7381
700,69.9,724,0.7380
701,70.0,725,0.7380
702,70.1,726,0.7381
703,70.2,727,0.7382
704,70.3,728,0.7383
705,70.4,729,0.7385
706,70.5,730,0.7386
707,70.6,731,0.7388
708,70.7,732,0.7389
709,70.8,733,0.7389
710,70.9,734,0.7389
711,71.0,735,0.7388
712,71.1,736,0.7388
713,71.2,737,0.7387
714,71.3,738,0.7387
715,71.4,739,0.7387
716,71.5,740,0.7387
717,71.6,741,0.7388
718,71.7,742,0.7389
719,71.8,743,0.7390
720,71.9,744,0.7391
721,72.0,745,0.7391
722,72.1,746,0.7391
723,72.2,747,0.7391
724,72.3,748,0.7390
725,72.4,749,0.7388
726,72.5,750,0.7387
727,72.6,751,0.7385
728,72.7,752,0.7385
729,72.8,753,0.7384
730,72.9,754,0.7384
731,73.0,755,0.7385
732,73.1,756,0.7385
733,73.2,757,0.7386
734,73.3,758,0.7386
735,73.4,759,0.7386
736,73.5,760,0.7385
737,73.6,761,0.7384
738,73.7,762,0.7382
739,73.8,763,0.7381
740,73.9,764,0.7379
741,74.0,765,0.7378
742,74.1,766,0.7378
743,74.2,767,0.7378
744,74.3,768,0.7379
745,74.4,769,0.7380
746,74.5,770,0.7381
747,74.6,771,0.7382
748,74.7,772,0.7382
749,74.8,773,0.7382
750,74.9,774,0.7382
751,75.0,775,0.7381
752,75.1,776,0.7381
753,75.2,777,0.7380
754,75.3,778,0.7380
755,75.4,779,0.7380
756,75.5,780,0.7381
757,75.6,781,0.7382
758,75.7,782,0.7384
759,75.8,783,0.7385
760,75.9,784,0.7387
761,76.0,785,0.7388
762,76.1,786,0.7388
763,76.2,787,0.7388
764,76.3,788,0.7388
765,76.4,789,0.7387
766,76.5,790,0.7387
767,76.6,791,0.7386
768,76.7,792,0.7386
769,76.8,793,0.7387
770,76.9,794,0.7388
771,77.0,795,0.7389
772,77.1,796,0.7390
773,77.2,797,0.7391
774,77.3,798,0.7392
775,77.4,799,0.7392
776,77.5,800,0.7391
