Record_ID,Time_min,Temperature_C,Mass_mg
516,51.5,540,2.3980
517,51.6,541,2.3706
518,51.7,542,2.3440
519,51.8,543,2.3180
520,51.9,544,2.2927
521,52.0,545,2.2681
522,52.1,546,2.2442
523,52.2,547,2.2209
524,52.3,548,2.1981
525,52.4,549,2.1760
526,52.5,550,2.1545
527,52.6,551,2.1336
528,52.7,552,2.1134
529,52.8,553,2.0939
530,52.9,554,2.0751
531,53.0,555,2.0570
532,53.1,556,2.0397
533,53.2,557,2.0229
534,53.3,558,2.0069
535,53.4,559,1.9913
536,53.5,560,1.9764
537,53.6,561,1.9619
538,53.7,562,1.9479
539,53.8,563,1.9344
540,53.9,564,1.9214
541,54.0,565,1.9089
542,54.1,566,1.8969
543,54.2,567,1.8854
544,54.3,568,1.8745
545,54.4,569,1.8642
546,54.5,570,1.8543
547,54.6,571,1.8448
548,54.7,572,1.8358
549,54.8,573,1.8271
550,54.9,574,1.8188
551,55.0,575,1.8107
552,55.1,576,1.8029
553,55.2,577,1.7954
554,55.3,578,1.7882
555,55.4,579,1.7814
556,55.5,580,1.7749
557,55.6,581,1.7687
558,55.7,582,1.7629
559,55.8,583,1.7574
560,55.9,584,1.7522
561,56.0,585,1.7472
562,56.1,586,1.7424
563,56.2,587,1.7378
564,56.3,588,1.7333
565,56.4,589,1.7290
566,56.5,590,1.7248
567,56.6,591,1.7207
568,56.7,592,1.7168
569,56.8,593,1.7131
570,56.9,594,1.7097
571,57.0,595,1.7064
572,57.1,596,1.7034
573,57.2,597,1.7005
574,57.3,598,1.6978
575,57.4,599,1.6952
576,57.5,600,1.6927
577,57.6,601,1.6902
578,57.7,602,1.6878
579,57.8,603,1.6854
580,57.9,604,1.6831
581,58.0,605,1.6809
582,58.1,606,1.6788
583,58.2,607,1.6768
584,58.3,608,1.6750
585,58.4,609,1.6734
586,58.5,610,1.6719
587,58.6,611,1.6705
588,58.7,612,1.6692
589,58.8,613,1.6679
590,58.9,614,1.6666
591,59.0,615,1.6653
592,59.1,616,1.6641
593,59.2,617,1.6628
594,59.3,618,1.6616
595,59.4,619,1.6604
596,59.5,620,1.6594
597,59.6,621,1.6585
598,59.7,622,1.6577
599,59.8,623,1.6571
600,59.9,624,1.6565
601,60.0,625,1.6559
602,60.1,626,1.6554
603,60.2,627,1.6549
604,60.3,628,1.6543
605,60.4,629,1.6537
606,60.5,630,1.6530
607,60.6,631,1.6524
608,60.7,632,1.6518
609,60.8,633,1.6513
610,60.9,634,1.6508
611,61.0,635,1.6505
612,61.1,636,1.6502
613,61.2,637,1.6500
614,61.3,638,1.6498
615,61.4,639,1.6496
616,61.5,640,1.6494
617,61.6,641,1.6491
618,61.7,642,1.6488
619,61.8,643,1.6484
620,61.9,644,1.6479
621,62.0,645,1.6475
622,62.1,646,1.6471
623,62.2,647,1.6468
624,62.3,648,1.6465
625,62.4,649,1.6464
626,62.5,650,1.6463
627,62.6,651,1.6462
628,62.7,652,1.6461
629,62.8,653,1.6459
630,62.9,654,1.6457
631,63.0,655,1.6454
632,63.1,656,1.6451
633,63.2,657,1.6447
634,63.3,658,1.6444
635,63.4,659,1.6440
636,63.5,660,1.6437
637,63.6,661,1.6435
638,63.7,662,1.6434
639,63.8,663,1.6433
640,63.9,664,1.6433
641,64.0,665,1.6433
642,64.1,666,1.6433
643,64.2,667,1.6432
644,64.3,668,1.6430
645,64.4,669,1.6428
646,64.5,670,1.6426
647,64.6,671,1.6423
648,64.7,672,1.6421
649,64.8,673,1.6419
650,64.9,674,1.6418
651,65.0,675,1.6418
652,65.1,676,1.6419
653,65.2,677,1.6420
654,65.3,678,1.6422
655,65.4,679,1.6423
656,65.5,680,1.6424
657,65.6,681,1.6424
658,65.7,682,1.6424
659,65.8,683,1.6423
660,65.9,684,1.6421
661,66.0,685,1.6420
662,66.1,686,1.6420
663,66.2,687,1.6419
664,66.3,688,1.6420
665,66.4,689,1.6421
666,66.5,690,1.6423
667,66.6,691,1.6425
668,66.7,692,1.6427
669,66.8,693,1.6428
670,66.9,694,1.6429
671,67.0,695,1.6429
672,67.1,696,1.6428
673,67.2,697,1.6426
674,67.3,698,1.6425
675,67.4,699,1.6424
676,67.5,700,1.6423
677,67.6,701,1.6422
678,67.7,702,1.6423
679,67.8,703,1.6424
680,67.9,704,1.6425
681,68.0,705,1.6426
682,68.1,706,1.6426
683,68.2,707,1.6426
684,68.3,708,1.6425
685,68.4,709,1.6424
686,68.5,710,1.6422
687,68.6,711,1.6419
688,68.7,712,1.6417
689,68.8,713,1.6415
690,68.9,714,1.6414
691,69.0,715,1.6414
692,69.1,716,1.6414
693,69.2,717,1.6415
694,69.3,718,1.6415
695,69.4,719,1.6416
696,69.5,720,1.6416
697,69.6,721,1.6415
698,69.7,722,1.6414
699,69.8,723,1.6412
700,69.9,724,1.6410
701,70.0,725,1.6409
702,70.1,726,1.6407
703,70.2,727,1.6407
704,70.3,728,1.6407
705,70.4,729,1.6408
706,70.5,730,1.6409
707,70.6,731,1.6411
708,70.7,732,1.6413
709,70.8,733,1.6414
710,70.9,734,1.6415
711,71.0,735,1.6415
712,71.1,736,1.6414
713,71.2,737,1.6413
714,71.3,738,1.6412
715,71.4,739,1.6412
716,71.5,740,1.6412
717,71.6,741,1.6412
718,71.7,742,1.6414
719,71.8,743,1.6416
720,71.9,744,1.6418
721,72.0,745,1.6420
722,72.1,746,1.6422
723,72.2,747,1.6423
724,72.3,748,1.6424
725,72.4,749,1.6423
726,72.5,750,1.6422
727,72.6,751,1.6421
728,72.7,752,1.6420
729,72.8,753,1.6419
730,72.9,754,1.6419
731,73.0,755,1.6420
732,73.1,756,1.6421
733,73.2,757,1.6422
734,73.3,758,1.6424
735,73.4,759,1.6425
736,73.5,760,1.6425
737,73.6,761,1.6424
738,73.7,762,1.6423
739,73.8,763,1.6421
740,73.9,764,1.6419
741,74.0,765,1.6417
742,74.1,766,1.6415
743,74.2,767,1.6414
744,74.3,768,1.6414
745,74.4,769,1.6414
746,74.5,770,1.6414
747,74.6,771,1.6415
748,74.7,772,1.6416
749,74.8,773,1.6416
750,74.9,774,1.6416
751,75.0,775,1.6414
752,75.1,776,1.6413
753,75.2,777,1.6411
754,75.3,778,1.6409
755,75.4,779,1.6407
756,75.5,780,1.6406
757,75.6,781,1.6406
758,75.7,782,1.6407
759,75.8,783,1.6408
760,75.9,784,1.6409
761,76.0,785,1.6411
762,76.1,786,1.6412
763,76.2,787,1.6413
764,76.3,788,1.6413
765,76.4,789,1.6413
766,76.5,790,1.6412
767,76.6,791,1.6411
768,76.7,792,1.6410
769,76.8,793,1.6410
770,76.9,794,1.6410
771,77.0,795,1.6412
772,77.1,796,1.6414
773,77.2,797,1.6416
774,77.3,798,1.6418
775,77.4,799,1.6420
776,77.5,800,1.6422
